member_0,member_1
,2907.466504045981
,-82.91240040069998
,inf
,-47.27814808409245
,-22.95290691833768
,42.9946403564352
-inf,5655.513849153
,-109.83340999999996
,91153052.56118794
,-117.0
,241695.79823728616
,56.17823918360569
,-102.48879379839994
,-91.74833
,-70.13348811680002
-inf,6425.241985835851
-inf,59.930986843660335
-inf,-39.613490290420714
,8192.023497750451
,448971295.02838755
-inf,-40.53684081851543
,-152.0
,113605778.81803937
inf,-54.4894166532
,-87.0
,62532.640759231945
-inf,154.41655110610597
-inf,-24.902189738799994
,11237.214044327633
,-20.0
,inf
,408105.97760429437
,66.0707188279774
-inf,3895.451564129832
-inf,-0.8664280125730075
-inf,1.2330150178050912
-inf,18.486981740207668
-inf,689.1124352220845
-inf,6515048.76181122
,878957210.723394
,33453.492079984535
,944725.050167899
-inf,131.16891327617145
,14444792.1029163
,-11.228886841499994
,14.182794052990388
,134630.21678263723
,3852.8428406422972
,-113.74999999999999
inf,157.00166027765158
,13409154082.812237
,68.94132002430035
,81739701.57627626
,191805932.09359038
,-13.014489867608606
,-95.3441971786
-inf,202.11888540854025
-inf,-40.864404736681145
,-71.0
,531.077582136306
-inf,399109.6171851987
inf,150805772.7701497
,7620235.447481552
,263984510.60033292
,-104.0
,1357.4032287473244
,-112.16562675700001
,5111035.72157671
,177094763531.5181
,60951.339201361676
,-41.0
,95.14800084957244
-inf,-11.48529374180001
-inf,-7.238462859184414
,5534723.406979865
,-127.0
,inf
inf,466.7627271865403
,19281719.273116156
,268926.8883416113
,inf
,460873.5464596496
,-92.0
,29757.69006454642
,191681.50457571715
,inf
,-96.93825999999997
,427.7005610373626
,324007.71033514326
,62.677708870026926
,-37.0
,7292.344705434873
,4710.971056999423
,251628.92336870576
,-23.0
,inf
,3463448167.259246
,-122.2361
,196803.8234228241
-inf,24258424.02973257
,-156.0
,8788.810428610153
-inf,5.79459683673307
,-197.54719175440002
-inf,61799638.012556136
-inf,77.36004208542849
,6903.0101182670205
,502980.00388869847
,266414.8098608135
,726.0367249564484
,56606228.29401666
,36.0
,7225.634494903388
-inf,41393741979.41647
,-82.70934000700917
,-71.625
,253383631.38943568
,7885.232595303236
,-105.0
,-49.625
-inf,-19.07385822234186
,157645335.7826241
,-108.0
,-101.34150000000005
,-102.50738511589996
-inf,29.639757715166507
,151490.65503309763
,-99.884765625
,12459.635734295709
,-121.7753072639
,6256214.712158533
-inf,67.58314194063489
-inf,414513200.37630427
,-83.8712042852
-inf,671.6542386753694
,93.52519089375456
-inf,39899372.56874602
-inf,2398293.5540777138
,-65.26915
,-116.64293000000004
,884399.3486806906
-inf,-0.01573028168465307
,1559.3293612076884
-inf,900.095555124034
,266980.9871036503
-inf,-22.711655594757502
-inf,87863.60782625878
-inf,-14.396238581405564
,113754.56063412128
,-14.485937683199996
,-138.79089696749998
,-143.21341201063098
-inf,207.12213663926764
,21155993.54291013
-inf,357483702223.6167
-inf,514213.080910894
inf,12673.376071546349
,-65.0
,122364.59085290344
,-105.0
,25026.608205480585
,29992.703685976267
,-135.75161410140004
,1605.9167891776644
,-129.03567365626532
,-100.0
,13.0
,-35.0
,-69.0
,-95.0
-inf,31110923.279941246
,-53.0
-inf,18366908.870923717
,79077.65432877632
-inf,134.2467714870295
-inf,-39.01866033307945
,404606.38787286443
,422.8126411010266
,-95.0
,31973.04825104863
,8895347710.686821
,inf
,2642.5571808332993
,inf
,-76.29753000000002
,460.44205235087344
,-146.0
-inf,7114.3059711321275
-inf,-16.84361705254563
,46004.071849172506
inf,350371.28874202544
,46998800682.22979
-inf,27.518879154146912
-inf,-15.915706815378101
,3449.4972343268105
-inf,6477272.966294928
,441.41991808196394
,294679.8426312841
-inf,450.1393952639528
,54.24990781885924
,1260854.3669085752
-inf,2185.888450374398
,147100412.08745533
-inf,2655900298.3224425
inf,3562179305.1058116
,-97.03388034360003
,-48.180600000000005
,-89.0
,29.346730091172144
inf,34141.74835444337
,545.2875793515044
,207751.53077885098
,555966989.9977452
,406420380.963766
,1459.1868188732287
,-77.0
,13125.76629790564
inf,-19.552086296299986
,1882.893889602987
,-74.37908999999999
-inf,109644542406.52469
,2022455.7344589124
-inf,769.1166082290092
,-84.0
-inf,-38.4138428350871
-inf,17546.900426487915
-inf,1854.765308526345
,136057592.55229658
inf,-53.997027430195374
-inf,28444487111069.258
-inf,17.4269592093535
-inf,13182.465835770165
,-120.95681580019999
,44111.011025301246
-inf,30696.69751667063
-inf,45.57323555945159
,4453238.898728452
-inf,75.74486363919078
,-95.0
-inf,-38.6433129904728
,-11.763413225157745
-inf,105129.8821650005
,207.21990659863133
,-106.0
,2030.5784896562789
