member_0,member_1,member_2,member_3,member_4
0,0,0,7,3
6,9,7,8,6
0,0,0,6,6
0,0,0,6,6
6,3,9,7,3
7,0,0,3,3
6,0,7,8,6
0,0,0,7,3
0,0,9,7,3
7,0,0,0,3
0,0,0,7,3
7,0,7,2,7
0,0,0,6,6
0,0,0,8,6
7,9,7,8,7
0,0,0,7,3
0,0,0,6,6
7,9,7,5,7
0,0,0,6,7
0,0,0,6,7
0,0,0,6,6
7,0,0,1,7
6,9,7,7,3
0,0,0,7,3
0,0,0,6,6
0,0,0,6,7
6,9,7,8,6
0,0,0,7,3
6,9,7,7,3
0,0,0,6,6
0,0,0,6,6
6,9,7,8,6
6,9,7,8,7
6,9,0,7,7
6,9,7,7,6
6,9,7,8,6
7,9,7,2,7
0,0,9,7,3
7,9,7,7,7
0,0,0,7,3
0,0,0,7,3
0,0,0,6,7
6,9,0,7,3
7,9,7,6,7
0,0,9,7,3
7,0,0,4,7
6,9,7,8,6
0,0,0,7,6
0,0,0,6,7
7,9,7,7,7
7,0,0,0,3
7,9,7,2,7
0,0,0,9,6
6,0,7,4,7
6,3,9,7,3
7,9,7,0,7
0,0,0,6,7
7,3,0,5,7
0,0,0,6,7
0,0,0,7,3
7,9,7,6,7
0,0,0,7,3
7,0,7,0,3
7,9,7,6,7
7,9,7,0,7
0,0,0,7,3
7,9,7,7,7
6,9,4,8,6
0,0,0,6,7
0,0,0,6,7
0,0,0,6,6
0,0,1,7,3
6,9,7,8,6
6,9,0,7,7
6,9,7,8,6
0,0,0,6,7
7,9,7,7,7
7,9,7,8,7
7,9,7,8,7
7,9,7,0,7
7,9,7,6,7
6,9,7,8,6
6,9,7,8,6
0,0,0,7,3
0,0,0,6,6
0,0,0,6,7
0,0,0,6,6
6,0,7,0,3
0,0,0,6,7
0,0,0,6,6
6,9,0,7,3
7,9,7,7,7
0,0,0,6,6
0,0,0,9,6
7,9,0,9,7
0,0,0,6,6
7,0,0,0,3
7,9,7,8,7
7,9,7,8,7
7,9,7,2,7
0,0,0,7,3
6,9,7,8,6
7,9,7,0,8
6,9,7,8,6
0,0,2,7,3
7,0,7,0,4
7,9,0,6,7
0,0,0,6,7
0,0,0,6,6
7,9,0,6,7
7,9,7,0,7
0,0,0,7,3
0,0,0,6,6
7,0,0,3,7
6,9,0,7,7
6,9,7,8,6
6,9,7,8,6
7,9,7,0,7
0,0,0,6,7
6,3,9,7,3
7,9,7,6,7
7,9,7,6,7
6,9,9,8,6
7,9,0,7,7
6,9,7,8,6
0,0,0,7,3
7,8,7,6,7
6,9,7,8,6
7,9,7,6,7
6,6,2,7,3
0,0,0,7,3
0,0,0,6,6
6,9,7,8,6
6,9,7,8,6
0,0,0,7,3
6,0,7,0,3
0,0,0,6,6
7,9,0,9,7
0,0,0,9,6
6,0,7,3,7
7,0,7,1,3
0,2,2,7,3
0,0,0,6,7
6,0,0,8,6
7,9,7,9,7
0,0,0,6,6
7,9,0,9,7
6,0,7,0,3
6,9,1,7,7
0,0,9,7,3
0,0,0,7,3
0,0,0,6,7
0,0,0,7,3
6,9,7,8,6
7,0,7,2,7
6,9,7,8,7
0,0,0,6,7
6,0,7,0,3
0,0,0,6,6
7,0,7,3,7
