member_0,member_1,member_2,member_3,member_4
1,7,1,1,4
1,7,1,1,4
0,7,1,1,4
1,7,1,1,4
1,7,1,1,4
7,7,6,1,0
7,7,6,1,0
1,7,1,1,4
1,7,1,1,4
1,7,1,1,4
1,7,1,1,4
7,7,6,1,4
0,7,1,1,4
1,7,1,1,4
1,7,6,1,4
1,7,1,1,4
1,7,1,1,4
1,7,1,1,4
0,7,1,1,4
1,7,1,1,4
1,7,6,1,4
0,7,1,1,4
1,7,1,1,4
0,7,1,1,4
0,7,1,1,4
1,7,1,1,4
1,7,1,1,4
1,7,1,1,4
0,7,1,1,4
1,7,1,1,4
1,7,1,1,4
0,7,1,1,4
7,7,1,1,4
0,7,1,1,4
1,7,1,1,0
0,7,1,1,4
1,7,1,1,4
0,7,1,1,4
0,7,1,1,4
1,7,6,1,0
0,7,1,1,4
0,7,1,1,4
1,7,1,1,4
0,7,1,1,4
4,7,1,1,4
0,7,1,1,4
7,7,6,1,4
0,7,1,1,4
0,7,1,1,4
1,7,1,1,4
7,7,1,1,0
4,7,1,1,0
1,7,1,1,4
0,7,1,1,4
1,7,1,1,4
7,7,1,1,4
4,7,1,1,4
7,7,1,1,4
7,7,6,1,0
1,7,1,1,4
1,7,1,1,4
7,7,1,1,0
1,7,1,1,4
1,7,1,1,0
0,7,1,1,4
0,7,1,1,4
1,7,1,1,4
1,7,1,1,4
7,7,1,1,0
0,7,1,1,4
0,7,1,1,4
1,7,1,1,0
0,7,1,1,4
4,7,1,1,4
0,7,1,1,4
0,7,1,1,0
0,7,1,1,4
0,7,1,1,4
0,7,1,1,4
0,7,1,1,4
1,7,1,1,4
7,7,6,1,4
7,7,6,1,0
0,7,1,1,4
7,7,6,1,0
0,7,1,1,4
1,7,1,1,4
0,7,1,1,4
1,7,1,1,4
0,7,1,1,4
0,7,1,1,4
0,7,1,1,4
1,7,1,1,4
7,7,6,1,0
7,7,1,1,0
7,7,1,1,4
4,7,1,1,4
0,7,1,1,4
0,7,1,1,4
1,7,1,1,4
7,7,6,1,0
7,7,6,1,0
1,7,1,1,0
0,7,1,1,4
0,7,1,1,4
1,7,1,1,4
1,7,1,1,4
0,7,1,1,0
0,7,1,1,4
0,7,1,1,4
0,7,1,1,4
0,7,1,1,4
1,7,1,1,4
0,7,1,1,4
0,7,1,1,4
0,7,6,1,0
0,7,1,1,4
1,7,1,1,4
7,7,6,1,4
1,7,1,1,4
0,7,1,1,4
1,7,6,1,0
1,7,1,1,0
7,7,6,1,0
0,7,1,1,4
0,7,1,1,4
1,7,1,1,4
1,7,1,1,4
0,7,1,1,4
0,7,1,1,4
0,7,1,1,4
0,7,1,1,4
1,7,1,1,0
1,7,1,1,4
7,7,6,1,0
0,7,1,1,0
0,7,1,1,0
4,7,1,1,0
1,7,6,1,4
7,7,6,1,4
0,7,1,1,4
1,7,1,1,4
1,7,1,1,4
0,7,1,1,4
1,7,6,1,0
0,7,1,1,4
0,7,1,1,4
0,7,1,1,4
1,7,1,1,4
7,7,1,1,4
1,7,1,1,4
0,7,1,1,4
1,7,1,1,4
0,7,1,1,4
7,7,1,1,0
1,7,1,1,4
1,7,1,1,4
0,7,1,1,4
7,7,6,1,0
0,7,1,1,4
0,7,1,1,0
1,7,1,1,4
0,7,1,1,4
1,7,1,1,4
1,7,1,1,4
0,7,1,1,4
7,7,1,1,0
0,7,1,1,4
1,7,6,1,0
1,7,1,1,4
0,7,1,1,4
7,7,1,1,0
0,7,1,1,4
3,7,1,1,4
7,7,1,1,4
0,7,1,1,4
4,7,1,1,4
0,7,1,1,4
1,7,1,1,0
1,7,1,1,4
1,7,1,1,4
0,7,1,1,4
0,7,1,1,4
4,7,1,1,4
1,7,1,1,4
1,7,1,1,4
0,7,1,1,4
4,7,1,1,4
0,7,1,1,4
0,7,1,1,4
7,7,1,1,0
0,7,1,1,4
1,7,6,1,4
0,7,1,1,4
1,7,1,1,0
7,7,1,1,0
0,7,1,1,4
1,7,1,1,4
0,7,6,1,4
0,7,1,1,4
7,7,6,1,0
5,7,1,1,4
0,7,1,1,4
0,7,1,1,4
1,7,1,1,4
7,7,1,1,0
1,7,6,1,4
1,7,1,1,4
7,7,1,1,0
1,7,1,1,4
1,7,1,1,0
0,7,1,1,4
1,7,1,1,4
0,7,1,1,4
0,7,1,1,4
0,7,1,1,4
1,7,1,1,4
0,7,1,1,4
0,7,1,1,4
0,7,1,1,4
0,7,1,1,4
1,7,1,1,4
7,7,1,1,0
1,7,1,1,4
0,7,1,1,4
1,7,1,1,4
0,7,1,1,4
0,7,1,1,4
0,7,1,1,4
0,7,1,1,4
0,7,1,1,4
0,7,1,1,4
0,7,1,1,4
4,7,1,1,4
1,7,6,1,4
