member_0,member_1,member_2,member_3,member_4
1,1,4,1,1
1,1,4,1,1
0,0,0,0,0
1,0,5,1,0
1,1,4,1,1
0,0,0,1,0
0,0,0,0,0
1,1,4,1,1
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,4,1,1
0,0,5,1,0
0,0,4,0,0
1,1,4,1,1
0,0,4,0,0
1,0,4,1,1
1,1,4,1,1
1,0,4,1,0
1,1,4,1,1
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0,5,1,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,2,4,1,1
0,0,0,0,0
1,1,4,1,1
1,1,4,1,1
2,0,5,0,0
1,1,4,0,1
1,1,4,1,1
2,1,4,1,1
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0,5,1,0
1,1,4,1,1
1,1,4,1,1
0,0,0,0,0
0,0,0,1,0
0,0,0,0,0
0,0,0,1,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,4,1,1
0,0,0,0,0
0,0,5,1,0
1,1,4,1,1
0,0,0,0,0
0,0,0,0,0
1,1,4,0,1
1,0,4,1,1
1,2,4,1,1
0,0,0,1,0
0,0,0,1,0
2,2,4,1,1
1,2,4,1,1
1,1,4,1,1
0,0,6,1,0
1,1,4,1,1
0,0,0,0,0
0,3,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0,4,1,1
1,0,4,1,1
0,1,6,1,0
0,0,0,0,0
0,0,0,0,0
1,1,4,1,1
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,2,6,1,0
0,0,0,0,0
0,0,0,0,0
1,1,4,1,1
0,0,4,1,0
0,0,0,0,0
1,1,4,0,1
1,1,4,1,1
0,0,0,0,0
0,0,0,0,0
0,0,7,0,0
0,0,0,0,0
1,1,4,1,1
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,2,5,1,1
1,1,4,1,1
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,1,1,0
2,1,4,1,1
1,1,4,0,1
0,0,0,0,0
0,0,0,0,0
0,0,5,1,0
0,0,0,0,0
1,0,4,1,1
0,0,0,0,0
0,0,0,0,0
1,1,4,1,1
2,2,4,1,1
0,0,0,0,0
0,0,0,0,0
1,1,4,1,1
0,0,0,0,0
1,1,4,1,1
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,4,1,1
0,0,0,0,0
0,0,0,0,0
0,0,4,0,0
0,0,0,0,0
1,1,4,1,1
0,0,0,0,0
0,0,0,0,0
1,1,4,1,1
1,1,4,0,1
1,1,4,1,1
1,1,4,1,1
1,0,0,1,0
1,0,0,0,0
0,0,0,0,0
1,1,4,0,1
1,1,4,1,1
0,0,0,0,0
0,0,0,0,0
2,1,4,1,1
0,0,0,0,0
0,0,0,0,0
0,0,5,1,0
0,0,0,0,0
0,0,0,0,0
1,1,4,1,1
0,1,4,1,0
0,0,0,0,0
1,1,4,1,1
1,1,4,1,1
1,1,4,1,1
0,0,0,0,0
0,0,0,0,0
1,1,4,1,1
0,0,5,1,0
0,0,0,0,0
0,0,0,0,0
1,1,4,1,1
0,0,0,0,0
0,0,0,0,0
1,0,0,1,0
1,2,4,1,1
1,1,4,1,1
1,1,4,1,1
0,0,0,0,0
0,0,0,0,0
1,1,4,1,1
0,0,0,0,0
1,1,4,1,1
0,0,4,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0,4,1,1
0,0,4,1,0
0,0,0,0,0
0,1,6,1,0
0,0,0,0,0
0,0,0,0,0
0,0,1,0,0
1,0,5,1,0
0,0,0,0,0
0,0,1,1,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,1,0
0,0,0,1,0
1,0,4,1,1
0,1,6,1,0
1,1,4,1,1
1,1,4,1,1
0,0,0,0,0
1,0,4,1,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,4,0,1
1,0,4,1,0
1,1,4,1,1
0,0,0,0,0
0,0,0,0,0
1,0,4,1,1
1,3,4,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,4,1,1
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,4,1,1
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0,4,1,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,5,1,0
2,1,4,1,1
0,0,0,0,0
1,1,4,1,1
0,0,0,0,0
0,0,0,0,0
