member_0,member_1,member_2,member_3,member_4
7,7,9,4,0
7,7,9,5,0
7,6,9,3,0
7,7,9,8,1
7,7,9,9,0
7,7,9,4,0
7,7,9,0,0
7,7,2,7,0
7,7,9,3,1
7,6,9,0,0
7,7,9,7,0
7,7,7,1,2
7,7,9,4,0
7,7,9,0,0
7,7,9,9,9
7,7,9,5,0
7,7,9,1,0
8,7,9,8,2
7,7,9,9,0
7,8,9,0,3
7,7,9,4,0
7,6,9,4,0
7,7,9,9,1
7,6,2,9,0
7,7,9,5,0
7,7,9,4,0
7,7,9,4,0
7,8,9,0,3
7,6,9,5,0
7,7,6,0,0
7,6,9,0,0
7,6,9,0,0
7,7,9,4,0
7,6,9,2,0
7,7,9,4,0
7,7,9,0,0
8,9,9,0,1
7,7,9,9,0
7,8,9,3,1
7,8,9,3,0
7,7,4,9,0
7,6,9,5,0
7,7,9,7,0
7,7,8,9,0
7,7,9,4,0
7,7,9,8,8
7,8,9,5,0
7,7,9,4,0
7,7,5,6,0
7,7,9,4,0
7,7,6,3,0
7,7,9,4,0
7,7,9,6,0
7,8,9,3,1
7,7,9,5,0
7,6,9,9,0
7,7,9,4,0
7,7,9,4,0
7,7,1,8,0
7,6,9,5,0
7,7,7,9,0
7,6,9,4,0
7,6,9,1,0
7,7,9,9,2
7,6,9,4,0
7,7,9,6,0
7,7,9,4,0
7,7,9,6,0
7,7,9,7,1
7,7,9,4,0
7,7,9,9,1
7,7,8,4,0
7,7,9,4,0
7,6,3,5,0
7,7,4,4,0
7,7,9,0,0
7,7,9,6,0
7,6,9,5,0
7,7,9,9,0
7,7,9,9,0
7,7,9,6,0
7,7,9,7,2
7,7,9,9,0
7,7,9,5,0
7,7,9,7,0
7,7,9,9,9
7,8,9,7,0
7,7,4,4,0
7,7,9,5,0
7,7,9,5,0
7,7,9,4,0
7,6,9,5,0
7,7,9,2,0
7,7,9,9,0
7,7,1,8,0
7,6,6,4,0
9,7,9,7,1
7,7,9,8,0
7,6,6,5,0
7,7,9,9,2
7,7,9,9,0
7,7,9,9,0
7,6,9,4,0
7,8,9,4,0
7,7,9,5,0
7,7,9,7,1
7,7,3,6,0
7,7,9,7,1
7,7,6,5,0
7,7,9,9,0
7,7,5,5,0
7,7,9,5,0
7,7,1,4,0
7,6,7,1,0
7,6,9,4,0
7,7,9,9,0
7,7,4,9,0
7,7,5,4,0
7,7,9,0,1
7,7,9,5,0
7,7,9,6,0
7,7,9,9,2
7,7,9,6,0
7,7,9,9,1
7,7,9,7,0
7,7,9,7,0
9,7,9,9,0
7,7,9,4,0
7,6,9,1,0
7,6,9,0,0
7,7,9,6,4
7,7,6,5,0
7,7,9,8,3
7,7,9,5,0
7,6,9,9,0
7,7,9,8,0
7,7,9,4,0
7,7,9,6,0
7,7,9,3,0
7,7,9,2,0
7,7,9,5,0
7,6,9,2,0
7,7,9,1,1
7,7,5,9,0
7,7,9,7,0
7,8,9,0,2
7,7,9,4,0
7,7,8,6,0
7,7,9,8,1
7,7,9,9,1
7,6,9,4,0
7,7,1,8,0
7,7,9,5,0
7,7,2,4,0
7,7,9,5,0
7,7,9,4,0
7,7,9,9,3
7,7,7,6,0
7,7,9,0,1
7,7,9,4,0
7,7,9,7,0
7,7,9,6,0
7,7,6,6,2
7,7,9,0,0
7,7,9,4,0
7,7,9,4,0
7,7,8,4,0
7,7,9,4,0
7,7,9,9,0
7,7,9,0,1
7,7,9,4,0
7,6,9,8,0
7,6,9,6,1
7,7,6,9,3
7,7,9,5,0
7,7,9,5,0
7,7,9,6,0
7,7,9,6,0
7,6,8,5,0
7,7,9,6,1
7,7,9,6,2
7,7,9,7,0
7,7,9,0,4
7,7,9,6,0
7,6,9,4,0
7,7,9,7,0
7,6,3,1,0
7,6,9,9,0
7,7,9,6,0
7,7,9,7,0
7,7,9,3,0
7,7,9,0,0
7,6,9,2,0
7,6,9,4,0
7,7,9,0,0
7,6,9,0,0
7,6,9,9,0
7,7,5,4,0
7,7,2,3,0
7,8,5,4,0
7,6,9,5,0
7,7,9,6,0
7,7,9,4,0
7,7,9,7,0
7,6,9,0,0
7,7,9,2,0
7,7,9,4,0
7,7,9,5,0
7,8,9,5,0
7,7,9,2,0
7,7,9,8,0
7,7,9,5,0
7,7,2,4,0
7,7,9,5,0
7,6,3,2,0
7,7,9,0,1
7,7,9,5,0
7,7,9,3,0
7,7,9,9,2
7,7,9,4,0
7,7,3,4,0
7,6,9,4,0
7,6,9,3,0
7,7,9,5,0
7,7,9,0,1
7,7,5,9,0
7,7,9,0,1
7,7,9,9,3
7,7,9,4,0
7,6,9,2,0
7,7,1,4,0
7,7,9,6,0
8,8,9,4,0
7,7,9,3,0
7,7,9,8,0
7,7,9,8,3
7,7,9,6,0
7,7,2,4,0
7,7,6,6,0
7,7,8,3,0
7,7,9,9,0
7,7,8,5,0
7,7,9,3,0
7,7,8,0,0
7,7,9,2,0
7,8,9,3,0
7,7,9,9,3
7,7,9,5,0
7,7,9,9,2
7,7,1,4,0
7,7,9,9,1
7,6,9,9,0
7,7,9,4,0
7,7,9,5,0
7,6,6,0,0
7,6,7,4,0
7,7,9,9,1
7,7,9,4,0
7,7,9,9,0
7,7,4,2,0
7,6,9,7,0
7,8,9,4,1
7,6,3,0,0
7,7,9,6,0
7,7,2,9,9
7,6,9,5,0
7,7,9,7,0
7,7,9,7,0
7,7,9,9,3
7,7,9,4,0
7,7,9,9,2
7,7,9,0,0
7,8,4,4,0
7,7,9,3,0
7,6,9,0,0
7,6,9,9,0
7,7,9,5,1
7,7,9,0,0
7,7,9,5,0
7,7,9,5,0
7,7,9,3,0
7,6,9,4,0
7,7,9,8,5
7,7,9,3,0
7,7,9,9,5
7,6,9,4,0
7,6,9,3,0
7,7,9,6,1
7,7,9,9,0
7,7,9,0,1
7,7,1,7,0
7,8,9,3,1
7,6,8,1,0
7,7,9,6,0
7,7,9,0,2
7,7,9,9,0
7,6,9,0,0
7,6,9,9,0
7,7,9,9,0
7,7,9,5,0
7,7,2,4,0
7,7,6,5,0
7,6,9,9,0
7,7,9,0,2
7,7,9,9,1
7,7,9,5,0
7,7,9,6,0
7,7,9,4,0
7,7,6,9,0
7,7,9,4,0
7,6,9,0,0
7,7,9,2,0
7,7,9,0,1
7,7,7,6,0
7,7,9,7,0
7,7,9,7,1
7,7,9,0,0
7,7,9,9,1
7,6,9,7,0
7,7,9,7,0
7,7,6,5,0
7,7,9,4,0
7,7,9,7,2
