member_0,member_1,member_2,member_3,member_4
0,0,0,6,6
0,0,0,6,6
0,9,0,6,6
0,0,9,6,5
0,0,9,6,6
9,0,9,6,6
0,0,0,6,6
0,0,9,6,6
8,0,5,6,6
7,0,0,6,6
6,0,5,6,6
7,0,0,6,6
0,0,0,6,6
3,0,5,6,6
1,0,1,6,7
0,9,4,6,6
9,0,0,5,7
0,0,0,6,6
0,0,9,6,6
3,0,0,6,6
8,0,0,6,6
2,0,0,6,6
6,0,9,6,6
0,0,0,6,6
0,0,0,7,6
0,9,0,6,6
0,0,0,6,6
3,0,0,6,6
8,0,9,6,6
9,0,9,5,7
0,0,9,6,6
3,0,9,6,6
1,0,0,6,6
0,0,0,6,6
4,0,6,6,6
6,0,9,6,6
0,9,0,6,6
0,9,0,6,6
6,0,0,6,6
0,0,0,6,6
2,0,9,6,6
0,0,0,6,6
0,0,0,6,6
0,0,9,6,5
9,0,8,6,6
0,0,7,6,5
0,0,0,6,6
0,0,8,6,6
0,0,0,6,6
9,0,9,6,6
2,0,9,6,6
2,0,0,6,6
9,0,8,6,6
5,0,0,6,6
0,0,0,6,6
0,0,0,6,6
9,0,0,6,7
6,0,9,6,6
0,0,9,6,6
0,0,0,6,6
0,0,0,6,6
3,0,9,6,6
0,0,0,6,6
0,0,9,6,5
0,0,9,6,6
4,0,0,6,6
0,0,1,6,6
9,0,9,6,6
0,9,0,7,6
2,0,9,6,6
7,0,0,6,6
8,0,9,6,6
9,0,0,5,7
0,0,8,6,6
0,0,5,6,6
1,0,5,6,6
2,0,7,6,6
0,0,9,6,6
4,0,0,6,6
0,0,9,6,6
0,0,0,6,6
1,0,6,6,6
0,0,0,6,6
2,0,9,6,6
4,0,0,6,6
8,0,9,6,6
4,0,0,6,6
5,9,9,6,6
8,0,9,6,6
1,0,0,6,6
0,9,2,6,6
0,0,0,6,6
9,0,9,6,6
0,9,9,6,6
9,0,0,6,7
1,0,0,6,6
0,0,9,6,6
6,0,9,6,6
0,9,9,6,6
6,0,9,6,6
1,0,0,6,6
9,0,0,6,7
0,0,0,6,6
0,0,0,6,6
4,0,0,6,6
5,0,9,6,6
0,0,0,6,6
0,9,6,6,6
9,0,9,6,6
2,0,9,6,6
0,9,0,6,6
4,0,9,6,6
0,0,7,6,6
0,0,5,6,6
0,0,9,6,6
0,0,8,6,6
2,0,9,6,6
7,0,8,6,6
7,0,0,6,6
9,0,0,5,7
0,0,9,6,6
0,0,8,6,6
7,0,7,6,6
8,0,9,6,6
