member_0,member_1,member_2,member_3,member_4
7,0,6,9,7
3,9,5,3,8
6,9,9,9,6
7,9,6,0,7
7,9,5,9,7
4,6,6,3,7
7,0,5,0,8
7,0,6,9,7
3,9,6,2,7
7,0,6,9,7
7,9,5,0,7
3,6,5,0,7
6,0,7,9,6
7,0,5,0,7
7,9,5,9,7
7,9,5,8,8
7,0,6,0,7
7,0,6,9,7
7,9,5,9,7
7,0,5,9,7
7,9,6,9,6
6,9,7,9,6
7,0,5,0,7
7,9,6,9,6
6,9,7,0,7
7,8,5,8,8
7,9,5,9,7
7,9,6,9,7
7,0,5,0,7
7,1,5,9,7
7,0,6,1,7
7,0,5,9,7
6,0,6,0,6
7,9,6,0,7
6,9,6,4,6
7,0,5,9,7
7,0,5,9,7
7,0,5,0,7
6,0,8,9,6
7,6,6,9,7
7,9,6,0,7
7,9,6,0,6
7,9,5,9,6
7,0,5,9,7
4,9,6,2,8
7,9,5,4,7
7,7,5,9,7
7,0,5,9,7
7,9,5,9,7
7,4,6,9,8
3,9,6,0,8
7,9,5,0,7
7,9,6,0,7
7,0,5,0,7
3,6,6,2,7
7,9,6,9,7
7,0,5,0,7
7,9,5,9,8
7,0,6,1,7
7,9,5,9,7
7,9,6,0,7
7,9,5,0,7
7,0,5,9,7
7,0,6,0,7
7,0,5,9,7
7,0,5,0,8
7,0,5,9,6
7,0,5,9,7
7,9,6,0,7
7,0,5,9,7
7,9,6,9,7
7,0,6,9,7
7,0,5,9,6
7,0,5,0,7
7,0,6,9,7
6,9,7,0,7
7,0,5,9,7
7,9,5,0,8
4,5,6,4,7
7,5,6,9,7
7,5,5,9,7
4,9,6,2,7
7,7,5,0,7
7,0,5,9,7
7,0,5,0,7
7,0,5,2,7
7,0,5,9,8
7,9,5,0,7
7,9,5,9,7
7,9,5,9,7
7,0,5,9,7
7,0,5,9,7
4,5,6,4,7
7,9,5,9,8
7,9,6,9,7
7,0,5,9,7
7,0,5,9,7
7,9,5,9,6
7,0,5,0,7
7,0,5,9,7
7,7,5,8,8
3,7,5,0,7
7,9,6,9,7
7,0,5,0,7
7,0,5,9,7
6,0,7,9,6
7,6,5,9,7
7,0,6,0,7
7,0,5,0,7
7,0,5,0,7
7,0,6,9,7
7,0,5,9,7
7,0,6,9,7
7,0,5,0,7
7,0,6,9,7
7,9,5,9,7
7,0,5,0,7
7,0,6,9,7
3,7,6,0,7
7,7,5,9,7
7,0,6,9,7
7,0,5,9,7
3,5,6,1,8
7,0,5,9,7
7,9,5,0,7
7,0,6,9,7
7,0,5,0,7
7,9,6,3,7
4,9,5,7,7
7,5,5,8,7
7,8,6,9,7
7,9,6,9,7
7,9,6,9,7
4,9,5,3,7
7,0,5,9,7
7,0,5,0,7
7,9,5,9,7
7,0,5,9,7
7,0,6,9,7
7,0,6,0,7
7,0,5,9,7
7,9,5,9,7
7,9,5,9,7
6,6,6,3,8
7,8,6,9,7
7,9,5,9,8
3,8,6,0,8
7,9,5,0,7
3,7,6,1,8
7,0,5,4,7
7,0,5,3,7
7,0,5,9,7
7,9,5,9,7
7,0,5,0,8
7,1,5,9,7
7,0,5,0,7
7,9,5,8,8
7,0,5,0,7
7,0,5,9,7
7,0,5,2,7
7,0,5,9,7
7,0,5,3,7
6,6,9,8,7
7,5,5,9,7
7,0,5,4,7
7,5,5,9,7
7,0,5,9,7
7,0,5,9,7
7,9,6,9,6
7,0,5,9,7
6,1,6,9,5
7,0,5,9,7
7,9,6,3,7
7,9,6,9,7
7,0,6,9,6
7,0,5,0,7
7,0,5,9,8
