member_0,member_1
,-inf
,-inf
-inf,25194.684545454547
inf,152.01
-1418158.0117488757,10340.636658536587
,-inf
,-inf
,-inf
-24839.143966246087,1193.5725
,-inf
,-inf
-inf,6092.484642857143
,-inf
158577.65632145444,504.375
-inf,27984.75
-inf,2675.2045454545455
-inf,8501.754
,-inf
,-inf
-inf,553.7556459330143
-inf,382.9022899159664
,-inf
,-inf
1143822.0752446437,420.9649103942652
,-inf
-inf,1554.75
-inf,2145.851063829787
,-inf
-inf,289.76
-inf,229.47457627118644
,-inf
,-inf
-inf,529.875
,-inf
,-inf
-inf,491.99249999999995
-inf,30424.091666666667
-inf,286.57125
,-inf
2157495.1305208313,196.2404469273743
,1079.257462311558
,-inf
,-inf
-inf,266.1428571428571
,-inf
,-inf
,-inf
,251.82
-5251133.7324148165,43675.6875
-inf,498.09599999999995
-3321.54553022139,524.49
-inf,624.4814999999999
,-inf
-inf,27503.833333333332
,-inf
-inf,416.5174999999999
,-inf
238355.27100481087,279.15964646464647
-inf,253.8
-inf,34585.153846153844
,-inf
-inf,431.25
,-inf
-inf,412.44750000000005
,-inf
,-inf
-inf,338.2991666666667
,-inf
-362453.7563422407,154144.16807692306
-inf,5101.508333333333
-inf,366.76499999999993
-inf,344.15999999999997
1413812.7887681955,1782.4898850574714
-inf,450.2999623115578
,-inf
-inf,394.73999999999995
,-inf
inf,157.65214646464648
,-inf
-inf,348.744
-28617.762986489095,26952.725
,-inf
,-inf
,-inf
,-inf
-inf,75.885
-inf,112619.74660814047
-inf,597.4949999999999
,-inf
-2263087.4866116773,156231.85504273506
-11923770.649660558,287.49
-inf,7141.7375
,-inf
,-inf
-inf,21029.551
,-inf
,151.7268995633188
2936719.8505313806,227.625
inf,143.22058823529412
,-inf
-inf,18820.425000000003
-inf,6803.568548951049
,-inf
,-inf
,-inf
,-inf
,-inf
,-inf
,-inf
-inf,44499.925
,-inf
,-inf
,-inf
-2106131.2780629275,65807.625
,-inf
-3995175.237180469,9285.94
,-inf
-inf,472.1840384615384
-18251.31449485641,309.75
-inf,2449.117708894879
,-inf
-63123.58358016986,10782.993571428571
-inf,466.12234848484843
,-inf
,-inf
,-inf
,-inf
61937.72395375262,15898.686506849315
-inf,211.98247706422018
,-inf
-269477.565801432,4487.241
,-inf
,-inf
-inf,2059.135
,-44.65505124056095
,-inf
,-inf
,-inf
,-inf
,-inf
-inf,326.2133333333333
-inf,781.2249999999999
-inf,1474.26
,-inf
-3070329.594929058,2018.5500000000002
,316.2675
-inf,494.825
25795.72615214411,304.90705882352944
,-inf
-inf,359.65999999999997
-inf,2638.974
,-inf
-80031.64323446702,11069.373558823529
,-inf
,-inf
,-86.87249999999999
,-inf
-inf,27648.725
-inf,2593.8327272727274
-inf,68.02857988165681
-460700.68509074155,16163.708571428571
,-inf
,-inf
,-inf
,-inf
,-inf
inf,45211.96835443038
,-inf
,-inf
,-inf
,-inf
,-inf
,-inf
-inf,250.4014285714286
,-inf
-inf,466.25284253578735
,-inf
-inf,21798.744
-inf,17588.58
-inf,5117.196666666667
-inf,2612.715882352941
,-inf
,-inf
-inf,2207.75
-inf,523128.31
-inf,7880.094999999999
-inf,2088.9975
,-inf
-1759304.4741946724,10120.331999999999
,-inf
-inf,225.9375
,-inf
,-inf
,-inf
,-inf
-inf,2059.709387755102
,-inf
157345.60140920777,1863.6831779661015
-inf,554.19
,-inf
,47.31
,-inf
-83418.66768757997,1874.5206779661016
,-inf
,-inf
,-69.92346153846154
-39431.55105503438,69385.1325
,-inf
-14124462.644836763,167254.755
,-inf
inf,61041.42
-inf,485.0924999999999
-inf,32.010000000000005
,-inf
-inf,180.99
,-inf
-inf,160.242
,-inf
,-inf
,-inf
,-inf
-405105.99864947074,530.453768115942
-inf,407.13503846153844
,477.51000000000005
,-inf
43106.181987348704,1799.4722222222222
,-inf
-inf,370.44666666666666
,-inf
,-inf
-4389961.830525354,336967.2948677582
,-inf
-inf,-36.86999999999999
-inf,10909.698831168833
-inf,11357.795
,-inf
,-inf
,-inf
,-inf
,-inf
,-inf
-inf,202.29000000000002
,-inf
,-inf
-233704.4966570281,8650.026272486772
,-inf
-inf,405.4941666666666
,-inf
,-inf
,236.01
-inf,415.5
-6537374.865323966,26407.636666666665
,-inf
,-inf
,-inf
-inf,45999.204000000005
,-inf
,-inf
-inf,14715.291666666668
-inf,1622.4375
-inf,124566.5
-3632254.6287482036,10974.231666666667
,-inf
,-inf
-inf,1473.3
-inf,577.25
-579515.746150218,84826.299
-inf,1583.78
-inf,4950.75
-inf,2616.794120111732
,-inf
,-inf
,-inf
-inf,206.99248120300751
-inf,266128.3307142857
-1289902.0648884163,13127.535
-inf,-189.135
-inf,433.53499999999997
,-inf
,-inf
,-inf
,-inf
,-inf
,-inf
-inf,473.54166666666663
-inf,444.5625
311150.1471418198,465.75
,-inf
,-inf
,-inf
-inf,20616.236
,-inf
,-inf
,185.745
,-inf
,-inf
-inf,226.37571428571425
-148574.04597769488,1819.3650000000002
-inf,6327.4393631436305
,-inf
-inf,704.5416666666667
,-inf
,-inf
,-inf
,-inf
,-inf
-inf,2480.090585106383
-inf,511.03499999999997
12361177.827151189,2393.487175516224
,-inf
,228.7575
-inf,2113.3975
,-inf
,-inf
66368.94300576608,201.18927536231882
,-inf
,-inf
,-inf
,39231.42
-inf,1367.5977272727273
-inf,9.0
-580775.2432914614,15705.67159327217
-24522.654194007835,2877.7977564102566
-1511199.6312205154,248035.074
,-inf
,-inf
,-inf
,-inf
,-inf
,-inf
-1139339.6638128832,5746.41
,-inf
,560.49
,-inf
,-inf
,-inf
inf,181.83585443037975
,-inf
,-inf
-inf,1523.1166666666668
,515.4825
-inf,1472.6174999999998
,-inf
,-inf
,-inf
,-inf
-2722045.2134292694,13433.387499999999
-inf,373.1955000000001
,-inf
,-inf
-inf,157.5
,-inf
-inf,1499.9102210884355
,-inf
-35299.228043828516,28260.976666666662
-6473458.0096963905,30010.528
,277.89
,44246.87
,2509.5259090909094
,-inf
-inf,655.2060000000001
,-42.98348993288591
,-inf
,-inf
-inf,500.58
-780615.5563866084,22753.3115
-279413.1199931967,3011.1000000000004
-inf,2105.6490384615386
-184652.13605185412,326.115
-inf,1492.243624260355
-21484.388227985633,6033.534
-inf,395.24151826484024
,-inf
,-inf
209237.9038318126,307.8
inf,56932.15909326425
-inf,374.3025
,-inf
-inf,343.0965
-268102.8335245541,28460.8940860215
,-inf
,-inf
,-inf
-5231000.328953608,2784.9525
,-inf
,-inf
,-inf
,-inf
-inf,703.3363636363636
,-inf
,-inf
-51062.17150643355,1193.385
,-inf
-inf,47712.857142857145
,-inf
-inf,559.5203571428572
-inf,11012.108
-25604.08926645926,3386.035
,-inf
,-inf
-inf,407.7047727272727
,-inf
-inf,3746.165
980910.2736705733,327.48286821705426
,-inf
,-inf
-inf,312.96457627118644
-inf,314.9251485148515
-inf,520.25
-inf,2426.8125
-inf,20601.285688468157
-6348656.899646945,32457.407
-inf,1656.0135
-2032774.1495302108,250.23798742138365
-2458979.6344226096,128553.78901006712
-inf,2010.5099999999998
,-inf
,-inf
,-inf
,-inf
,-inf
-257563.270106288,31388.035833333335
,-102.2475
-inf,1808.9700000000003
,-inf
-inf,233.0882142857143
-inf,297.5025
,-inf
-72634.42499172864,268.3725
,6168.795
,-inf
163502.68046003574,1449.957105263158
-inf,266.95714285714286
,-inf
,128.885
,-inf
-inf,1486.1198949579832
-inf,2639.780887755102
-inf,1774.3395
,-inf
,-14.25
inf,173.07
,-inf
,-inf
,-inf
-inf,1010.5066666666669
,-96.39193396226416
-inf,1348.53
,-inf
,-inf
,-inf
-inf,7494.299999999999
,-inf
,-inf
,-inf
-inf,567.9583333333334
-inf,-32.25
-inf,256.5
,-inf
,-inf
inf,32.80499999999999
-inf,2636.126
-inf,2678.344090909091
,-inf
-inf,489.29850000000005
,76.365
,-inf
-inf,600.96
-inf,2477.6378571428572
-inf,369.295
,-inf
-inf,535.5
,-inf
,-inf
,-inf
-3750128.641012214,367154.0560714286
1880970.946379692,1639.125
,-inf
-81824.63615226041,44809.91909090908
-inf,1500.7099999999998
-inf,318.73996655518397
-inf,531.1875
-inf,594.54
