member_0,member_1
,-inf
-123564639367.57425,
-21902490.631204292,
-43852022.120743185,138397.6166666666
inf,
inf,-inf
inf,68946053.07
-109994437.2477033,200714.1354761905
inf,
inf,-inf
-325708096355.75684,651384381.2376473
-1259939067.5833342,3400632.0654761894
-167372950.80038476,
,-inf
inf,112.74500000000002
-49227493.62845571,213995.11222222226
inf,13.21500000000001
,-inf
-440954885606.70953,
,-inf
175246.71505324417,640.5191780821916
-103964.61750000004,909.3199999999998
-64990520672.26624,128342110.58230774
6753.35227766867,1072.1326267281106
inf,
inf,-inf
-147861755.7022456,236201.67958677688
,-inf
,-inf
,
inf,
inf,
inf,2310823.75
-2482307246.971043,8042808.880360534
inf,-inf
-979904097.3374697,
,-inf
-71453.04916851441,
,289.3500000000001
,-inf
,
-45202741.929933235,99149.805
inf,
,-inf
-5585.509393704851,105.10260869565218
inf,875229.2600000001
601441.7715780996,793.6799999999996
inf,-inf
inf,-inf
inf,28.0
,
109268.65694398235,6025.570000000001
inf,
inf,49.619999999999976
-6936277566.397537,
,-inf
inf,-inf
-5741506478.868012,12762271.179999996
inf,-inf
,-inf
,-inf
-1260645995.272769,4157692.8200000017
inf,-inf
inf,150.365
-3879116.294536123,12316.418888888886
22443.738220647825,1089.1377358490565
inf,
245509.5774796748,383.82000000000016
inf,-inf
inf,-inf
,
inf,-inf
,-inf
inf,-inf
inf,140.24
,-inf
inf,-inf
,-inf
-2322910066.8516064,6086305.703648653
-2375575867.1929293,8140901.75094595
-629306871.3675836,1073681.7869073553
-48601385.33353058,
45451.719231914874,591.1257142857144
-1635961084.042045,3801655.0171428584
inf,
-25521670.75695354,76063.03197674413
inf,-inf
200473.8547473381,769.859358974359
,
inf,-inf
-350524134.8496044,
185837.07683275524,3154.1250000000005
243158.22500000003,316.50794930875577
-29834565.74776352,
inf,-inf
inf,-inf
inf,-inf
,-inf
,-inf
-439755067.0949999,
inf,-inf
inf,-inf
,-inf
inf,-inf
,147.99
,-inf
inf,165.74
inf,67527500.94000004
-7102.8835555555825,
,-inf
,
inf,-10.134999999999991
442085.3139647479,664.4957109004739
-199667818.58374757,
inf,-inf
,-inf
31719.09579831933,655.4411764705878
inf,-inf
inf,-inf
-668790.3941379105,6732.2311261261275
inf,-inf
inf,-inf
inf,-inf
,
,-inf
-24355.172322222064,
,-inf
inf,
inf,39.989999999999995
,-inf
,-inf
-130042934.85974754,
,-inf
,-inf
inf,-inf
inf,
inf,-64.93
inf,-inf
inf,
inf,-inf
-33068950.88765773,
inf,-inf
,-inf
71320.5112680747,156.84420768307325
-849118224.1487964,
inf,19.55000000000002
inf,-inf
-9657542763.625538,
-5393769519.404249,
,
,-inf
,-inf
-1719591198.7166145,2437836.2485714285
,-inf
,-inf
inf,-inf
,-inf
inf,-inf
inf,-inf
,
,-inf
-172994219.55066487,
inf,
-157145587.5431261,
,-inf
,-inf
inf,-inf
-425910325.1854885,
-207283.4345238095,
217754.42457357855,446.54999999999995
inf,
-109836554.28750002,
-48055741.25877357,
,-inf
144687.46626330022,820.2500000000002
-12202383376.059113,34911074.53052634
-6361868658.534869,18197015.639999993
inf,-inf
inf,-inf
,-inf
inf,4.25
-1550128164.541686,
inf,-inf
inf,-inf
-27368627471.79502,
inf,
-231518966.82751313,
,-inf
,-inf
-115744588844.20544,
,-inf
-2753375665.61971,
inf,12491.0
,-inf
,-inf
,-inf
inf,-inf
,
39120.22603809523,
138796.20138888893,946.18
,
inf,8606127.0
-118644469.39328608,
inf,-inf
inf,-inf
inf,
-35227.814471796984,
,
413446.5077454542,
,-inf
inf,-inf
,-inf
-19769044248.757893,67067467.93000001
-1436518017.753322,
230520.45786713288,425.18000000000006
-11101.189349999997,
inf,-inf
,-inf
inf,1959317857.2700005
-77131316.64239757,258486.05142857117
-18977739212.711746,
inf,9661058.895000001
,-inf
,-inf
-3995949993.134414,
,32523795.25
14635.361064899158,733.2600000000002
inf,-inf
inf,86.99
-2207792891.186895,3200301.3649999998
,-inf
,-inf
,-inf
,-inf
inf,-inf
inf,-inf
,-inf
inf,50.739999999999995
,-inf
inf,-inf
,-inf
,-inf
inf,232094.24499999997
,-inf
-229836405.39671308,825665.6757692312
,-inf
inf,-inf
-1257124664.6711242,
-214005882.5980986,
,
-3361505395.7340255,10693728.279999994
,527496.0
-7196228355.494174,
inf,
-51898384888.20489,
-27377770.85248228,
-5230815760.057144,8483711.428571437
-11959865.236356605,
inf,-inf
77684.257842654,
inf,96.375
-2287618568096.3003,
-16058096593.848852,52663158.8224138
inf,-inf
,-inf
,-inf
inf,
,-inf
,-inf
inf,-inf
inf,
-279071955.81015337,979669.212857143
inf,-inf
inf,225916167.24
inf,-inf
-882533744.224318,inf
-146596773.06076798,584635.6800000002
-6039533.892691056,
inf,
,-inf
39513.3682913165,405.68000000000006
inf,
,-inf
1495203.1281308227,12367.219999999998
inf,-2.125
,
inf,
,-inf
,
inf,-inf
,-inf
-4588229603.306788,
-2647244.715541267,15871.691716417914
,-inf
inf,-inf
,-inf
inf,
571020.3858185568,6201.109578313252
-7153740559.822152,21873749.986123595
inf,-inf
,-inf
inf,606340.76
-140346429.1964664,
inf,97.625
inf,-inf
-385098.39583333326,607.6923076923074
,-inf
6170.320609523651,
inf,107.94499999999996
-41219.84299540254,2054.1733333333327
inf,80.615
inf,106.515
-276765473.4690124,717967.189615385
inf,55.0
inf,80.51
inf,-inf
,-inf
inf,-inf
,-inf
inf,-inf
-44476404.15258424,
,-inf
,-inf
,
-1308134406.7172298,
190323.841037578,
inf,-11.54499999999998
74632.03767479872,inf
,-inf
,
-376112613.72765106,
,
inf,-6.165000000000013
inf,
-61838281570.60501,
inf,
,
,-inf
inf,-inf
8716.951111111113,
inf,84.30999999999999
,-inf
-268729.9798158702,
inf,64.54500000000004
inf,
inf,-inf
inf,
inf,
,-inf
inf,-inf
,-inf
,-inf
inf,-inf
inf,-inf
,-inf
,
inf,-inf
-775211449.514898,2528764.257209302
-7655139105.017859,19207552.5
-256925371.43595025,760560.5
inf,
inf,
inf,
,-inf
-829995161.7944329,1553405.9166666674
inf,-inf
,-inf
,-inf
-300874075.78069353,733745.75
-44106.38125,
-6268383529.42444,11558155.125283841
inf,
inf,-inf
-584010.800549392,937.6800000000002
,-inf
,-inf
-12351448.90199605,
-106645.74322463758,
inf,-inf
-70881884925.07742,200646616.95999995
,-inf
inf,-inf
-1006617680.193846,
inf,-inf
inf,49.989999999999995
-330199257.361091,
inf,-inf
inf,-inf
-1339096761.992181,2145225.543636362
,
,
inf,161.70500000000013
,-inf
-86080383.42930037,343800.8199999998
inf,-inf
,-inf
,-inf
,-inf
103342.38782507821,
,-inf
inf,-inf
inf,-inf
-4848790046.806201,
,91.75
inf,-inf
,-inf
,-inf
inf,-inf
inf,73.24
inf,
,-inf
inf,-inf
,-inf
inf,9.204999999999991
inf,-inf
-494006350.7905983,
,
