member_0,member_1
,-inf
0.0,-inf
-inf,261383.66666666672
-5.7881223068636505,-104.45549242424241
,-inf
,-inf
-171643050.05622035,262947.0896969697
-162958162.3894215,59238.711666666626
6.338536286157026,1602.2019047619046
,-inf
,-inf
0.0,-inf
-10554817.5,74438.82575757576
-inf,10007.501666666662
,-inf
-346055680.35,97007.07575757576
,-inf
-23886107.00857999,109151.01166666661
,-inf
-3.4385590277777776,-56.45833333333334
,2172.3883333333333
0.0,-inf
,-inf
-2.1909014843750003,-138.04666666666668
0.0,-inf
0.0,-inf
,-inf
-6.928833049886622,13.26191666666665
-1192884078.1667178,979533.3179166656
,-inf
0.0,-inf
,-inf
-66.18325199173438,1578.4814166666679
-213.3585,1212.4183333333333
-183712979.01567522,248641.59791666665
0.0,-inf
,-inf
-216200926.32671496,48065.204809523864
0.0,-inf
0.0,-inf
0.0,-inf
-403040837.03207994,612842.2509523819
,-inf
,-inf
-341377351.7907253,371800.90380952397
0.0,-inf
2.1926349674074777,937.1016666666665
,-inf
-11246974.244999997,139919.0416666667
-49.980382485101885,2279.295952380951
-38.33089013671876,1362.6480075757584
,-inf
-19.513967,41.10941666666662
0.8028207716049386,125.50041666666652
-inf,1936.0677575757559
-inf,340844.13880952325
-4862211781.847642,797439.2833333341
-inf,35672.301666666615
-87463837.03512618,60946.74320512821
,-inf
0.0,-inf
-1165668.9943811349,73350.83333333334
-185.77184949127064,3243.9234523809505
0.0,-inf
,-inf
-94.42828125000001,4063.3257575757575
-159.33284928656363,1491.5057575757583
-27822667.702205837,78864.16166666665
,-inf
0.04294153061224487,-94.08083333333332
0.0,-inf
,-inf
,-inf
,-inf
,-inf
,-inf
-81969357.9261157,212800.96791666702
0.0,-inf
-656628529.7367625,120981.64666666664
,-inf
,-inf
,-inf
,-inf
,-inf
0.0,-inf
,-inf
,-inf
-55302655.19951954,50303.9483333333
0.0,-inf
0.0,-inf
0.0,-inf
,-inf
-inf,493225.9796969692
0.831416530612245,-273.68108333333345
0.0,-inf
-inf,107759.34166666666
0.3622138888888889,51.41666666666666
-790810.2859396937,16826.542916666658
0.0,-inf
,-inf
0.0,-inf
0.0,-inf
0.0,-inf
-475116328.9496529,562474.7291666667
-67658287.10830876,170650.47075757605
,-inf
,-inf
-185353311.9997351,188619.5894551285
-84.21981991015633,1679.0619871794897
,-inf
-inf,301705.4741666667
,-inf
-0.41165075614366664,2232.1732575757574
0.48788085937500003,-153.61904761904762
,-inf
,-inf
-inf,2014.2857575757585
-3.717151020408163,1004.6607575757575
-inf,1994856.213333332
-inf,4695.331666666667
0.0,-inf
-33.185925,128.57800757575757
0.0,-inf
-inf,610309.3379166671
0.0,-inf
-236376535.19405055,397289.3659523812
,-inf
-17155.9275,1552.9791666666665
0.0,-inf
0.0,-inf
-657556.1935348241,33890.5516666667
-250745098.23430902,53179.316757575725
,-inf
0.0,-inf
,-inf
0.0,-inf
-28931124.58871057,118630.10945512823
-6437515.888783608,26915.71350757572
,-inf
0.0,-inf
-284048826.48,149231.34041666694
0.8388265306122449,75.57575757575756
-inf,1241259.1007575777
,-inf
162.04123118857808,2841.0104166666665
-inf,502142.7479166666
0.39966835937500006,-105.36941666666667
-531522.5157851563,3731.508166666669
,-inf
-4750.379837018141,2795.211309523809
0.0,-inf
0.0,-inf
-762.3517398349646,858.0232575757575
0.0,-inf
-3123495064.730711,1767803.389205128
-65199.0384,6973.166666666667
,-inf
-47186183.14402796,216474.26325757577
,-inf
-inf,3064463.9441666673
0.0,-inf
-inf,3899.128205128205
,-inf
,-inf
-33.149381266436556,1252.2079166666667
,-inf
0.0,-inf
0.41303609404536856,166.06095238095236
-14.452392768166092,467.6279166666669
-inf,337604.16166666633
-410726532.4015731,91175.26505952376
0.0,-inf
-267093.0561983471,4150.782916666669
0.0,-inf
-20.332117398084208,299.469696969697
-inf,70261.31700757574
,-inf
0.0,-inf
-263216.4464682122,7347.365904761906
-417214.8357352705,16061.612500000003
0.5907218750000001,-156.15958333333333
-231718962925.30157,2627052.1732575754
-19.380566326530612,-171.31941666666668
,-inf
68350.9238515625,27754.637333333325
-338573.87485243054,20069.125
5.878431250000001,2075.318452380952
-896471455.14611,678597.6283333324
-inf,3904.639166666664
-8130286.545830068,43716.174166666715
,-inf
-5.508233888888888,123.16333333333336
,-inf
,-inf
-12191580.285452124,59321.7479166667
-inf,1311.9766666666667
,-inf
-6941075870.393562,2151638.460000002
-9807952.59936328,31459.15825757575
-101.15726335787502,863.7570075757571
-36.76264385958081,1160.7541666666666
0.0,-inf
,-inf
-inf,6215.337916666663
0.0,-inf
,-inf
-inf,4336.7107575757545
-81.06748254037447,4857.3882051282035
-inf,2550.253205128205
