member_0,member_1
-inf,115.74
-inf,123.24
,-inf
,-84.49
-inf,140.25
-inf,67.625
,-67.51
,-inf
,-64.75
,-117.76
-inf,145.74
-inf,56.25
-inf,108.0
-inf,47.49
-inf,68.01
,-inf
,-inf
-inf,153.99
,-inf
,-81.25
,-inf
-inf,88.5
-inf,188.48769703960016
,-58.510000000000005
-inf,161.76
,-inf
,-inf
-inf,56.25
,-56.739999999999995
,-inf
-inf,106.26
,-inf
-inf,-1687.7400000000002
,-96.76
,-inf
-inf,67.74
,-inf
,-103.24
,-72.25
-inf,65.25
,57.38739498697557
,-87.76
,-inf
,-inf
-inf,99.51
,-inf
-inf,89.01
-inf,72.0
,-1449.34
-inf,109.26
-inf,176.16668746837578
-inf,86.01
,-49.0
-inf,120.0
-inf,71.24685526945137
-inf,83.25
,-inf
-inf,-5209.26
,-inf
,-inf
,-55.510000000000005
-inf,84.75
,-inf
-inf,73.5
,-65.26
-inf,45.239999999999995
-inf,163.26
,-54.760000000000005
,-55.010000000000005
,49.665891591789034
-inf,50.715308641975305
,-91.51
-inf,140.01
-inf,175.26
,-inf
-inf,97.5
,-69.76
,-inf
-inf,61.72983903485428
-inf,82.5
,-inf
,-inf
,65.22222222222223
,-76.75
,-61.0
-inf,62.010000000000005
,-112.99
,-inf
-inf,72.99
,-inf
,-110.26
-inf,182.76
-inf,132.0
,71.7272
,-inf
,-inf
,-inf
-inf,56.010000000000005
-inf,95.25167533818939
-inf,168.24
-inf,61.5
-inf,85.74
-inf,178.74
,-inf
,-49.989999999999995
,-29751.0
-inf,61.260000000000005
,-1171.0
,-inf
-inf,117.51
-inf,114.99
,-225.49
,-68.5
,83.56555555555556
-inf,100.52777777777777
,-inf
-inf,59.25
-inf,145.5
-inf,139.26
-inf,59.010000000000005
,-inf
-inf,125.25
-inf,89.76
,-99.76
-inf,167.76
,48.315742765965076
-inf,64.25
-inf,120.0
-inf,106.74265381083563
,-4910.26
,-inf
-inf,96.99
,-142.99
,-inf
,122.99000000000001
-inf,69.99
-inf,61.4783950617284
-inf,138.0
,-inf
-inf,67.74
,95.98530864197531
,-89.74
,-374.74
-inf,90.75
-inf,159.99
,-inf
-inf,83.01
,94.115
,-92.74
-inf,71.76
,-inf
,-69.25
,-85.51
-inf,77.01
,57.468024779258904
,-418.75
,-inf
-inf,61.260000000000005
,-inf
-inf,62.010000000000005
,-inf
-inf,96.51
,-90.49
,-85.51
-inf,110.25
-inf,147.47916295915695
-inf,77.01
-inf,227.25
-inf,114.24
,-57.489999999999995
,-64.24
,-673.99
,-inf
,-inf
-inf,69.75
,-inf
,83.01855783711639
,-50.5
-inf,63.989999999999995
,-inf
,-58.0
-inf,55.260000000000005
,-inf
,-59.739999999999995
-inf,67.5
-inf,98.49
,-inf
-inf,93.75
,-inf
,-158.26
,78.0
-inf,68.69999937999877
,-inf
-inf,55.5
,-77.26
-inf,84.51
-inf,105.51
,-inf
,-inf
-inf,95.01
-inf,80.01
,-inf
-inf,120.51
,-inf
-inf,143.3892733564014
-inf,66.24
-inf,99.24
-inf,114.0
,-inf
-inf,67.26
-inf,60.0
,-62.260000000000005
,-inf
,-48.25
,-inf
,69.75
,-inf
,-992.71
-inf,58.260000000000005
,-59.5
-inf,81.0
-inf,112.69444444444444
,-171.49
-inf,80.49
-inf,64.5
-inf,92.49
-inf,47.510000000000005
,-74.26
,221.25365205316405
,93.34693877551021
,-82.75
,100.19266272189348
,65.41589159178903
,-inf
-inf,86.76
,109.4475
,-112.99
,-inf
,-78.49
,-106.51
,-89.26
,99.90123456790124
,-135.49
-inf,103.26
-inf,60.510000000000005
-inf,193.26
-inf,84.75
,-52.239999999999995
,-284.73999999999995
-inf,195.51
,-117.76
-inf,59.25
-inf,71.25
,-inf
-inf,66.0
,-inf
,-inf
-inf,141.75
-inf,57.510000000000005
,83.58040346005298
-inf,167.25
,-inf
,-67.75
-inf,87.0
,-inf
-inf,111.18388429752066
,-inf
,116.49
,92.54673469387755
,-145.51
-inf,117.75
,-58.0
,153.99
,-inf
-inf,-inf
,-inf
,-54.760000000000005
,-53.260000000000005
,-inf
,-inf
-inf,83.01
,94.97222222222221
,-1591.63
,-123.5
-inf,84.24
-inf,108.75
,-104.26
-inf,120.99
,-inf
-inf,99.24
,-142.51
,-inf
,-84.01
,-129.25
,-inf
-inf,158.49
-inf,72.24
-inf,169.5
-inf,75.51
,-108.25
,-89.5
,-87.01
-inf,93.99
-inf,-1062.0
,-75.49
,-inf
,-148.51
,-inf
-inf,206.01
-inf,72.24
-inf,95.25
,-inf
-inf,31.489999999999995
