member_0,member_1
-32977.07029439141,57792.790980392085
-381.03139786736926,634.0300000000004
-3187.900801978641,5544.93530680909
-94.9843436933813,1600.5754112554114
,-inf
-inf,7643.035928143712
-139.93397482440366,1106.4323743074794
,-inf
,-inf
-8140.933890140443,14912.882807407408
,
-1403.766603715886,2490.485213472603
-698.2521821313803,inf
-9051.790850436411,16373.086055124893
,-inf
,-inf
,-inf
,-inf
-inf,inf
-57.16677138369113,1646.8573611111112
-72.19377143620049,1214.8202614379086
-11825.357800668253,21290.06238585328
,-inf
,-inf
,-inf
,-inf
,-inf
-16465.13169403707,30786.85475553858
-2643.839129521915,5333.061666666675
,-inf
-inf,
,-inf
-40243.56248368303,inf
-53.09458547001905,707.0356340009541
-inf,inf
,-inf
,-inf
,-inf
,-inf
-8.054200735961796,821.0541666666666
-inf,544.4858585858586
,-inf
,-inf
-4281.296901741567,7626.258346153847
-10131.006318662872,inf
,-inf
-310.61871632495604,2625.7250000000004
,-inf
-inf,3939.3715474353553
-10029.257202282415,17497.51916666667
,-inf
-6578.791216990789,11669.722492546209
-568.2535809724733,inf
,-inf
,-inf
-inf,inf
-126.79509887910704,617.7333333333333
-184.74548324094772,695.2270817186775
-56927.43635459622,inf
,-inf
-106.6533753006689,2451.8868085106387
192.0518544642843,2409.2749274390244
-2481.3128372754927,4532.0666666666675
,-inf
-6165.526353547581,10892.490157980013
20.352626311901,1019.7021130952378
,-inf
,-inf
,-inf
-inf,7534.236569856693
-16144.758222395814,28935.86914285717
-inf,14357.569469846767
94.20565912026709,781.0944411764709
-167.2254337989471,1564.7789190809187
-1542.4360963011711,2642.681970288192
-2161.183702566173,inf
,-inf
,-inf
-inf,6916.019742143432
-64155.00965215066,113455.94226220537
,-inf
,-inf
,-inf
,-inf
-18688.83376696996,inf
,-inf
-2569.616125182217,3375.4392719142697
,-inf
94.53741535070773,559.1006291518246
,-inf
-inf,7375.511772279038
,-inf
1.1733472876754938,430.28999824376535
-5041.136002902653,8948.112089571603
,-inf
,-inf
-inf,269.03144814080775
-inf,inf
,-inf
