member_0,member_1,member_2,member_3,member_4,member_5,member_6,member_7
-0.8843840000000001,-152.48040658008657,-5.14738356420913,-2.518140589569161,-17.638282027486817,-2.033160058256988,-5.1459452599839315,-51.411605569521456
-0.918104,-346.4394079125706,-4.236353441579411,-2.100803957946814,-633.505403584248,-3.638449759250749,-3.9593740387794876,15.099210240728876
-0.9579110000000002,-154.30394777348778,-4.73744282702729,-2.727939062949124,88.52572587881811,-2.4317593318854334,-4.850433543381669,-93.0704717808454
-1.12118,-79.5064644140278,-6.190246373928353,-2.842801985659129,200.89617608579923,-2.0693195700338602,-6.357609389467475,-67.92153737364774
-0.5331999999999999,-133.00007439455788,-6.601943701147386,-6.575510204081633,-565.4233989330922,-1.2355358825125529,-3.2032212620319314,-48.194953397054036
-0.56365,-482.6315134877735,-4.158508113773166,-1.9486656200941912,-652.734458526091,-1.8043757967909912,-3.8820504540724725,15.046226565121621
-1.0566079999999998,-30.52546170425005,-5.520323235252206,-3.447066326530612,-207.47134479399298,-1.6981891632029023,-5.313646744913384,-15.81462222493398
-1.078324,-280.67566290911674,-4.341227896601397,-1.5455046883618309,-492.0225974317054,-4.5590306545807815,-4.266898420014535,5.949029571979298
-0.7965760000000002,-361.5970721568632,-3.8486038522134245,-1.8595438175270105,-554.1437347692138,-3.2084618897543717,-3.784291370995019,3.3342184041260414
-0.430864,-207.1166220994906,-3.207039639369488,-7.547418967587035,-950.2161572594274,-1.2983755128654844,-2.9152676948075973,-20.652843089443977
-0.9901120000000001,10.208747927159695,-6.617616404901854,-9.48859543817527,-668.4213320786478,-1.3757886821029695,-3.3742755952343892,-25.39842434127405
-0.3701120000000001,-220.9376621645021,-6.468517563827536,-7.429771908763504,-970.7793285773392,-1.118010327463564,-2.7401196489030437,-47.0627892767992
-0.32697300000000007,-233.829505578131,-3.3532718940909216,-9.766061980347693,-1291.6983258406422,-1.0848218923265553,-2.852035564638679,-40.060740811236656
-0.3075,-365.64600413640204,-3.623045969862529,-3.829387755102041,-870.7839137968754,-1.6427570080183433,-3.3503037104250595,-27.307939230089076
-0.6867199999999998,-494.42147366899707,-2.8980511473594315,-1.978316326530612,-710.1081932710339,209.4489608191394,-3.0629785899514816,-18.061151976593543
-0.30749799999999994,-386.4712546236561,-2.4196215205050544,-5.1351418616226985,-1250.8324580181963,-1.413337900394674,-2.539509879820737,-18.994532236983492
-0.8909339999999999,-139.6039052323001,-4.746859913776016,-3.116259618601539,-321.44398062144745,-1.723613725951616,-4.516692958816521,-17.90166680312287
-0.3772000000000001,-229.3985603463199,-3.3624484939542563,-5.9755102040816315,-794.242183332007,-1.3029134902138844,-3.1220264789499472,-40.013926671261245
-0.9670860000000001,-191.38395354239245,-6.405328884411172,-1.8854301214156548,188.16504271048427,-2.0149836501119216,-6.401837272173051,-54.7542178393669
-0.23583999999999994,-293.95733044611546,-3.2834294573360134,-7.645408163265306,-1302.4984094485062,-1.2060828928398617,-2.930784033900087,-38.97285584078602
-0.4683999999999999,-90.15799791950462,-3.113748946558023,-15.087755102040814,-1278.675646190343,-0.9034944510588673,-2.497385323686946,-47.36943329104768
-0.251312,-706.0085813333336,-3.1520187949960325,-4.10760667903525,-1698.6890021208603,-1.3689283767710139,-3.0110586676182507,-41.09756875514999
-0.317997,-225.08601177489155,-3.12910856160379,-5.381347887992406,-655.8791141559838,-1.124553213713326,-3.025560640674398,-57.23168302338607
-0.10231199999999996,-467.10093296296327,-2.328909735958062,-4.761904761904763,-1485.654280944313,-1.269525449136713,-2.5288657168418682,-64.51532340688428
-0.8293729999999999,-17663.335388625503,-3.0732858778439196,-1.083376623376623,-35428.98950125673,-5.246649149928702,15.908260586970645,-244.44616250807695
-0.33310000000000006,-172.98226863149196,-6.083089747842535,-9.014965986394557,-922.3154877503703,-1.1209790002477873,-2.560602400210646,-68.51855707822504
-1.0344,-95.68583864014198,-5.906277573144015,-3.0857142857142867,164.13777712237948,-1.912050250102501,-5.961290274600006,-78.31120006222807
-0.7814720000000002,-212.24331555555554,-2.5984274184474914,-3.4642857142857135,-575.9562251179394,2.5728731696866785,-2.788633523653357,-20.027729836381106
-0.18433600000000006,-303.1005600776162,-3.0858381252535607,-9.7425431711146,-1791.5461153594208,-1.0971919707657416,-2.739068456366212,-40.25644344643269
-0.932925,-326.58990937728953,-4.734249314401433,-0.5744297719087639,-295.8005828048922,-2.355951272186826,-4.721744268426039,1.826739438152699
-1.132379,-139.077641167013,-5.897363950976296,-2.1623376623376624,-38.93295462966164,-2.2953904235810265,-5.95295571011284,-16.572202367023255
-0.8846879999999999,-286.8648780350878,-2.707054167724158,-3.71585557299843,-761.9084936487676,1.5571084734511493,-2.7819152843048705,-18.483550957227187
-0.20531699999999997,-263.5902097435897,-6.248736291155455,-15.83253301320528,-2709.2039885321196,-0.8451936806356378,-2.153189384869809,-57.19348678495557
-0.891211,56.1888772734082,-5.949365663685796,-15.730700976042591,-679.0347279127917,-0.9983569399692486,-2.6122555024827903,-63.1947785988035
-0.2138239999999999,-286.740700138138,-6.307796604621226,-16.635204081632654,-3199.8848232166815,-0.879364981306901,-2.0807578647138194,-54.19029676711613
-1.258,187.25787466666713,-5.844906076084178,-2.4605219136835066,-inf,-0.6397781173993969,-4.416416227521914,
-0.7943199999999999,-310.31508355106524,-3.6386817181925477,-2.353316326530612,-611.4655724585605,-4.882072837216949,-3.5710358564917506,5.820834483348952
-0.05785600000000002,-397.56385013808676,-3.072556398012192,-10.181972789115648,-2703.043911677237,-1.0730928430573987,-2.7475056377424814,-40.7554086621843
-0.8855620000000002,-171.55166722271,-5.73210975993285,-1.6685563114134538,72.6403812435208,-2.1642100752958013,-5.725671905838314,-33.364015824435924
-0.42366400000000004,-219.05199155189968,-3.5713980093190965,-3.499999999999999,-403.7651460920286,-2.4812021824386092,-3.5077231073022417,-49.37192790985446
-1.043296,14.92614226416779,-7.551706567056273,-5.124716553287982,-246.0895290329442,-1.5411873509317568,-4.712747744558668,-30.189436016096057
-0.054904000000000064,-320.3213447619048,-2.575996398868241,-14.448979591836736,-3172.3596913713295,-0.8670386630341351,-2.349055233164052,-58.96102266530485
-0.8515520000000003,-251.28743082606863,-4.029847833583386,-2.540816326530612,-576.726524360028,-3.598647117190659,-3.840179577097618,9.779327628221468
-0.7780499999999999,22.556023072964923,-6.705422243814063,-10.792955892034232,-471.3656832102091,-1.00493184962406,-3.374930277557825,-52.929487801671414
-0.4462879999999999,-219.37491147834027,-5.790601084001986,-11.181972789115646,-1554.517406255567,-1.0562186679670238,-2.118544444016016,-22.458276273214405
-0.44220799999999993,-145.20279693301794,-3.4452037743220947,-7.453514739229025,-651.7400228454769,-1.1088222716512788,-3.108520611965234,-49.16143821174459
-0.7490060000000001,-181.22462748717956,-4.145137485697263,-2.2935522034900915,-327.99016095876567,-2.039182575316946,-4.097697373361228,-6.429929400582978
-0.360992,-320.45071179487167,-2.988918112243652,-4.834879406307977,-933.6895691423802,-1.4969387266583214,-2.9324817145114883,-19.563347252314067
-1.051455,-24.327826504065058,-7.797101952086225,-4.363369076444137,-182.4849008336949,-1.6347750641702672,-5.00550068432529,-28.31934802117856
-1.296875,-378.62667614035183,-6.497526794445747,-1.1707482993197282,-499.87195180921725,2.354965641556358,-3.9040159445162805,-14.31584613611334
-1.216364,-118.49699213483143,-6.679000333145263,-1.7859515899383007,427.0071002572971,-2.6755376369879995,-7.059990083504749,-86.61893796327027
-0.9506680000000001,-166.77937189699912,-4.110928000851543,-3.0697827518104015,-506.884397631686,-2.518298265860297,-3.9912759399849476,-2.5993138810154415
-0.922425,4.030214358974369,-7.518713757600114,-4.86178107606679,-131.39064606209067,-1.5155178233836635,-4.665171305604256,-54.71951026214721
-0.8121320000000001,-401.77278508474575,-5.749469405895474,-2.241971830985916,-512.2642869179083,-2.5427600292953305,1.887542163715879,-32.45305918827509
-1.0424060000000002,-610.9935337029902,-4.0776285394419265,-1.6206213828815104,-739.8322637462826,-19.539460757991257,-3.900183803283119,6.06252280203165
-0.250864,-303.5189768822054,-3.4268961256329313,-3.71585557299843,-618.8593533453607,-1.986999110276208,-3.320656793109865,-46.63600503925361
-0.675,-34.304852695652244,-6.63087348765476,-5.2293877551020405,-161.67214445320556,-1.5337148385573953,-3.7239029032494675,-86.24825564055791
-0.789248,-870.818463681808,-4.632436510053147,-5.3979591836734695,-1444.2518590892423,-1.5012631499482638,-3.6044201805873324,-17.849756934509724
-0.7627999999999999,28.39820052421656,-5.836565566937903,-17.487755102040815,-849.8711237528223,-0.9475143776061089,-2.380477738544011,-62.26566396363175
-1.084972,-426.07620781609273,-6.09102898623125,-0.9199372056514914,-494.0780230441515,3.80426767926886,-3.333062938240694,-19.301187400578552
-0.047004000000000046,-341.71684813640246,-2.8352943677988516,-8.353624208304012,-1750.2971443963418,-0.9957326686558341,-2.677959202384845,-58.41697082615279
0.13215500000000002,-834.263377215687,-2.28385401937214,-7.181210415200563,-6747.876442408199,-1.2066333043529562,-2.4670631356160575,-53.32355444126199
-0.23131199999999996,-288.58094782957437,-3.0429039803834272,-10.76530612244898,-1882.3046158496209,-1.0916106009197655,-2.6685390715218285,-39.0919435701973
-0.9299429999999997,-264.6645197723579,-3.8403143210151054,-1.974711623779947,-439.1546539822719,-9.72601247764609,-3.8653991037735094,-11.572421712200374
-0.15032800000000002,-272.86045332625974,-2.89027730927946,-11.962894248608535,-2012.4181533281019,-0.9338571332582706,-2.5536687322327127,-49.62842834422929
-0.6867110000000001,-379.3540382411347,-4.231549625598357,-2.9217687074829937,-650.6695887991659,-1.8878577967686265,-3.890484584528734,3.4545646307607196
-0.4402130000000001,-378.1882125021641,-3.5695580542145637,-2.9217687074829937,-719.1898175574091,-2.053125050106526,-3.418216825495992,6.24870437497965
-0.17878400000000005,-407.1778933333328,-2.4681623909389523,-4.904761904761905,-1264.5917072656614,-1.2729855405919552,-2.603776320488839,-55.03666314569008
-0.16188800000000003,-264.7250133333334,-3.099706268597774,-10.931972789115646,-1734.736636696912,-0.9745828341258282,-2.6996182292685362,-46.41140454146715
-0.7888,-163.84198227155105,-4.972437677761671,-1.9366272824919446,3.8165659377429373,-2.1602009440590644,-4.9808384979881195,-50.42060342563694
-0.738575,-184.9713195811429,-4.17225110755701,-2.6563579277864986,-355.0194033637596,-1.8634621109665483,-4.077401737197679,-9.50644899314555
-1.211709,-154.49464133333313,-8.544527561655176,-1.451677222613183,172.9459877652841,-3.2124956875448305,-6.1692355250973,-63.54369608314525
-0.7947249999999999,-6.009181607410224,-6.28884805587254,-8.871428571428572,-512.6871282693742,-1.2693355139348406,-3.142435033923612,-26.018852605148904
-0.4531249999999999,-172.76460476190485,-3.360653393168851,-11.23469387755102,-1231.4171774253614,-0.9515257930168974,-2.7986161893390356,-21.914930284491497
-1.121752,-678.2565850314476,-6.349960878105916,-0.7597402597402594,-562.1868555313267,3.154775451938011,-3.728397270952706,-25.745543976027992
-1.081954,-33.12731218639202,-7.05762829023611,-3.5,-291.58973924577555,-2.345583670577052,-4.372308637076311,-27.77437260591507
-0.50648,-75.88261588176847,-6.724669638427602,-5.971243042671613,-324.6367508805816,-1.2793142179626518,-3.479355828469798,-66.26942340701605
