member_0,member_1,member_2,member_3,member_4,member_5,member_6,member_7
-19.816833571493156,-1.1183492924852314,-1.785,-3.3314084507042256,-19.582045556805397,-1.00221875,-3.0,-263.17684172134943
13.836545078438412,-0.9900182527301093,-1.355,-2.62,-41.12355671245415,-1.051740208,-3.0,-1211.3653625507868
-19.462042607544856,-1.1952525995948682,-1.735,-3.4393846153846153,-36.117737087450564,-0.9982969,-3.0,-379.0999478870786
-22.36179644840025,-1.3920468435498627,-1.53,-2.54,-53.95629956917158,-1.0595833333333333,-3.0,-48.618165183931325
-18.188561928907333,-1.4502707903780068,-1.5900000000000003,-2.27,-67.78774063771952,-0.21440720000000002,-3.0,-405.84983956630737
43.405168746954075,-1.1840234726688101,-1.205,-2.42,-51.153239451369664,-0.6911956,-3.0,-468.13653319375385
30.764784187212218,-1.1587239305641661,-1.3050000000000002,-2.5,-49.94652100984472,-0.7291880000000001,-3.0,-575.9522902458374
3.9525863905268626,-1.2538165523996083,-1.625,-2.51,-46.93620691603429,-1.009168,-3.0,-514.5687113967014
7.235953383921778,-0.8724932725199543,-1.365,-3.214285714285714,-46.05541533662912,-1.0,-3.0,-2268.9627823661544
-13.565935171044593,-0.17953873085339161,-1.76,-2.858,-57.43932542644557,-1.9403491786666667,-3.0,-1247.1486022485988
5.075975479532514,-0.9770492122600973,-1.19,-2.59,-43.65987243352595,-1.048936472,-3.0,-510.82604809074707
15.369611948626925,-1.1058545037949306,-1.34,-2.55,-45.24204446725487,-0.94781076,-3.0,-611.4943421725752
14.186359191919191,-1.0733209647757815,-1.415,-2.55,-44.93900752180552,-0.9627439499999999,-3.0,-922.5873957449467
-7.424444374353834,-1.4368084903827474,-1.5550000000000002,-2.3,-65.96860610910277,-0.3090024400000001,-3.0,-430.90981968579115
23.857753784426457,-1.1281382843526608,-1.315,-2.63,-44.0947164939415,-1.04565,-3.0,-539.0144472518739
-16.414250909269782,-0.664023116831943,-1.7999999999999998,-3.108354430379747,-43.020988648646345,-1.3763263552,-3.0,-669.417489480891
-14.978460634823431,-1.2615166531579276,-2.23,-3.813380281690141,-27.041446308991247,-1.0072915266666667,-3.0,-743.8791525017116
10.129873604684878,-0.989788695652174,-1.225,-2.48,-48.71501050243623,-0.8886818666666666,-3.0,-836.0586507348816
-0.15809884039153077,-0.6924027965852223,-1.115,-2.624705882352941,-46.122899652097445,-1.1335694976,-3.0,-1832.260453046112
-21.19310949202177,-1.3505225916870416,-1.3450000000000002,-2.63,-46.24817978716747,-0.9922444,-3.0,96.72011263667656
59.605185592026864,-1.1102737397420868,-1.1150000000000002,-2.4699999999999998,-46.978224888365084,-0.75900864,-3.0,-643.9827973085485
-14.69655405091577,-0.46772054399999996,-1.615,-2.9076623376623374,-57.596613455347615,-1.3893052709,-3.0,-893.381215784396
-47.70617701948541,-0.28195295362709244,-1.4849999999999999,-2.62,-57.42431749396734,-0.61670695,-3.0,-1226.3649336220815
-18.36350187485119,-1.3298227783767134,-1.925,-2.5,-49.57460418471559,-1.0240266666666666,-3.0,-449.1488252691269
-17.737832406802383,-0.6346901796127828,-1.95,-3.142093023255814,-39.60987911179136,-1.01206303,-3.0,-701.9047496061282
16.5464426224026,-0.9471913419913419,-1.0499999999999998,-2.56,-44.85309685485723,-0.960604,-3.0,-868.5852983239411
-9.517572961080578,-0.7770037735849057,-1.7000000000000002,-3.255,-51.40389212006217,-1.0533644595999998,-3.0,-1248.8854000233412
-13.808902862447086,-0.8164880668257758,-1.8650000000000002,-3.3024657534246575,-37.82627920590451,-0.9762970666666666,-3.0,-667.0036015398781
-52.46119532123307,-1.3221800000000001,-1.375,-2.27,-72.3200274998144,0.03276799999999991,-3.0,-289.12543744089476
32.507897837688034,-0.992575709001233,-1.1349999999999998,-2.57,-42.48004143811249,-0.9285772266666666,-3.0,-1290.7957476941242
80.70386249082318,-1.0333147751605996,-0.9800000000000004,-2.52,-41.02590356511434,-0.8274794666666667,-3.0,-1086.2693405576651
14.3970847106827,-1.052239449003517,-1.4449999999999998,-2.62,-41.1598531867857,-0.9869292666666667,-3.0,-1134.5598061271467
-25.658867894388127,-0.7939768715763845,-2.1799999999999997,-3.274782608695652,-27.866255187120203,-0.99744,-3.0,-602.09608444913
-14.247267511004326,-0.4597050081300813,-1.495,-2.8005263157894738,-56.28411716293539,-1.5713096283999999,-3.0,-701.6164236407635
-14.128542600600875,-0.9192384279475984,-1.86,-3.3777142857142857,-27.533411645205305,-0.983632,-3.0,-624.0619049182892
-24.939963134382356,-1.2466148675591,-1.2,-2.65,-39.567878711568,-0.9641786666666666,-3.0,197.7311882637229
-3.8377284154467834,-1.0576517438173747,-1.49,-3.5752173913043475,-45.08383808776631,-0.9897245466666666,-3.0,-495.1332524209628
21.682912449275243,-0.943990991672975,-1.275,-2.61,-40.54006967612244,-1.0223120656,-3.0,-2395.6494943178764
25.0918743241589,-0.9924946949602121,-1.2449999999999999,-2.29,-55.7621820541723,-0.6811264000000001,-3.0,-2176.153024256804
-0.6554490779993378,-0.9619556291390728,-1.355,-3.361818181818182,-47.16793937364385,-1.0,-3.0,-683.9684897714038
-16.8777909212169,-0.9249472438338022,-2.3449999999999998,-3.501460674157303,3.399212103311492,-1.0811642,-3.0,-807.0133206485091
-15.231758727445754,-1.3082889171974523,-2.1100000000000003,-3.80089552238806,-24.151240218286674,-0.9979986933333334,-3.0,-478.32737621128695
8.711404412339768,-1.2745040971168438,-1.5050000000000001,-2.7199999999999998,-37.672875046442876,-0.97007752,-3.0,-238.90748845731724
21.098122598562824,-1.0,-1.06,-2.58,-43.74155306429908,-0.96124228,-3.0,-650.6753448397642
7.995872739569668,-1.0111386167146974,-1.2349999999999999,-2.58,-43.95480197752575,-1.027927,-3.0,-561.92516888751
-10.955111206916296,-0.47075918367346936,-1.62,-2.9255999999999998,-58.568236465474754,-1.411628,-3.0,-1366.868320149463
27.848896430375707,-0.9622618243243243,-1.085,-2.61,-39.91451216847159,-0.9890776,-3.0,-1239.7354359428602
-19.431080792552766,-1.4429818330888065,-1.6350000000000002,-3.7705660377358488,-34.67831411685804,-0.96682336,-3.0,100.03438719126122
-16.898364088204595,-1.1121876413736378,-2.095,-3.5986301369863014,-23.190130201531627,-0.9923664533333333,-3.0,-550.193514673258
-7.78139448215442,-1.1319189072609632,-1.7199999999999998,-2.94,-29.87218213652571,-0.9138484,-3.0,-1688.890225196931
-14.202247855887428,-1.019897796500324,-2.0149999999999997,-3.5605714285714285,-35.35079189080334,-0.998802,-3.0,-851.1710803891733
-14.393932038830702,-0.7685961977186312,-1.67,-3.1431428571428572,-43.95903878979571,-0.9744286,-3.0,-616.7561114608149
9.323835881721868,-1.0562972027972028,-1.315,-2.58,-43.94516354678504,-1.0181931973333334,-3.0,-577.6695879821319
-25.81870900865802,-1.3455836652041846,-1.625,-2.6,-47.397905747021575,-1.0040533333333332,-3.0,-8.884235845432293
