member_0,member_1,member_2,member_3,member_4,member_5,member_6,member_7
-436.5028067280611,-632.4846870656651,-13.661862296159915,-0.9279053872598585,-1.3140606321016104,-2.3293142664672812,-8.600000000000001,4.750527938912899
-386.86241645919506,-73.14194201897993,-18.990812728740043,-2.2796084210526315,-1.0470203372516966,-9.051064480889309,-15.900000000000002,-5.298144096577366
-17.84085450949196,-619.8227924509018,-35.23858526881024,-2.0028046033625384,-1.4953374803283022,-7.755251572591888,-7.7,-7.833935597334542
-361.937354263512,-599.0270784976668,-118.47213005972138,-3.82211320754717,-0.9994085472413246,-10.336091739072902,-5.700000000000001,-4.937093482551144
-449.4977645143359,-32.21948449150109,-21.585034415984506,-0.8257559055118111,-0.3531851513830906,-9.206771434320412,-18.3,-3.6718979121447024
-77.40400311593194,-447.0458351912923,-25.94610568384177,-2.0358193548387096,-1.3462547343996174,-8.999872392667891,-10.2,-6.416996784558302
-49.378979315288646,-469.51977007345783,-32.50159501974593,-1.846818135338346,-1.0164714077307417,-9.398395938924846,-9.0,-6.562094468460645
-18.089386241129628,-762.7578437787673,-36.513247876835536,-2.1629427930293628,-1.8221486474448434,-6.867084151745402,-7.7,-8.68672735719565
-76.35222541289362,-424.29820492676413,-27.494849660646352,-1.9870338461538462,-1.0386776992287918,-6.639864672245304,-10.9,-6.211300356860531
-52.85589947187066,-476.2239062692163,-27.165436540788388,-1.6100430342309449,-1.034288182698055,-8.89679466901615,-8.200000000000001,-6.714134607835679
-348.752067511369,95.57690553924508,-18.46467091800061,-2.5912163265306125,-0.8529872959871923,-14.753959323277353,-10.0,-20.948627025315286
-356.3245552017734,-170.60001203584756,-22.90118788538743,-1.5530896551724138,-0.6458731354791678,-9.817274239544119,-15.299999999999997,-4.459528694090823
-394.07058659038586,151.10401741235233,-27.02839700914149,-2.827512,-1.1989942829515152,-13.45562097715363,-16.200000000000003,-6.136526513368985
-182.05703933599466,-596.9568325097517,-12.4646765905879,-0.9206447999999999,-1.4052863049320157,-5.746451707323122,-9.399999999999999,4.382803933666596
-407.62131386039863,43.592767228925055,-18.20682858510227,-2.8120390243902436,-1.631982861309691,-8.500958847139284,-15.900000000000002,-6.317952530915343
-381.87458027295304,-359.73776063706026,-23.389161444482983,-0.9715428571428572,-0.6287759364716548,-8.190377574904174,-12.5,-4.432994123609457
-15.274446010078115,-461.9927709211519,-40.27135266031966,-1.5447157894736845,-0.6718142984413191,-12.897057794102627,-8.0,-6.081413224992996
-14.11183906652371,-449.68779362523014,-43.21605232474798,-1.8367658734177212,-0.7804141709115922,-9.221413391333902,-8.3,-6.83741835412953
32.76617191618802,-679.8815762608045,-55.392171392171385,-1.3767967964004497,-0.8802893518405248,-6.141050910055836,-4.800000000000001,-7.446446636591479
-87.55519920106981,-493.3042598551508,-23.328147944927093,-1.799429310638298,-1.2344536570920936,-7.75093331965276,-10.4,-5.914152121212122
-419.86734530688676,-89.4806215915379,-14.55842186387322,-1.4274000000000002,-0.882949910946444,-11.571899590114395,-17.3,-2.988337973823129
-430.78760686359817,-189.37884592042104,-17.722506849537865,-0.8226976744186048,-0.5201548663192237,-8.696840741464584,-15.600000000000001,-3.9756087889733056
-461.72589858240065,-650.0296790539014,-11.722196871292585,-0.9071833984442524,-1.5388431130885496,-0.502549394720579,-8.600000000000001,-165.1782376046269
-66.0352812103896,-593.3107324263964,-29.08412778904665,-1.9684746305563734,-1.2533031997145236,-7.155630141641562,-9.2,-6.853304557260921
