member_0,member_1,member_2
-11.2,8.982071129326048,-2.2432493196736925
4.15,-2.6864358974358975,-3.6056116722783385
-16.01,9.035964876730835,-2.0627994736989437
4.0,-3.3415238095238093,-4.682469135802469
-23.790000000000003,-17663.669954999998,0.73741167813848
-28.52,-23457.470399999995,1.6475077359874943
3.8800000000000003,-3.1,-4.483985333970987
2.7100000000000004,-3.862274509803922,-5.432249212775528
-19.1,9.550746268656715,-0.602671629611557
-30.389999999999997,-22166.352179999998,2.2181716876694044
3.3,-3.350474074074074,-4.422583378542458
-11.540000000000001,8.54646881091618,-2.2131775712356476
3.7600000000000002,-3.292095238095238,-5.0037889551956045
-6.5,7.926984126984127,-1.5043895747599452
-19.010000000000005,9.727011239278319,-1.4023225566703823
-22.04,-13914.109439999995,2.076993746993747
-16.1,-8526.06,1.4959494696336801
-10.02,8.684201591511936,-2.2633389260344416
-21.400000000000002,-14932.511999999997,0.21748186946011344
-21.75,-14815.71,0.4974836041080163
-22.04,-13684.654079999995,2.356840823453727
-22.8,-15239.258999999996,1.2471781475748194
-7.550000000000001,8.575355054302422,-2.703397503684168
-16.979999999999997,-9124.956719999996,1.7155416231278298
-14.859999999999998,8.936065573770492,-1.7627420334136363
-8.350000000000001,8.39025389025389,-2.1033712173887396
3.45,-3.4500962962962967,-4.261259763164525
3.7,-3.653318518518519,-5.141936577099976
-29.34,-20429.190359999993,2.4679622479622476
-12.200000000000003,8.38509090909091,-1.442985520226899
-24.53,-17404.499970000004,1.5471941638608304
-23.790000000000003,-16768.661174999997,1.696888602640333
-24.2,-17662.049999999996,2.4469486705357526
4.120000000000001,-3.3886984126984125,-4.802322556670384
-8.879999999999999,8.09480341880342,-2.0243417314825156
2.9199999999999995,-3.4537777777777774,-4.402286236854137
-10.0,8.433195707070707,-1.5538117019249094
-21.679999999999996,-15669.543959999995,0.8767933301266625
-20.44,-12661.733699999999,1.056552079527035
3.7,-3.3104296296296294,-5.16385050417539
2.5300000000000002,-3.3822549019607844,-5.104401311590854
2.62,-3.7283398692810454,-4.741768088651965
-30.569999999999997,-21926.79719999999,3.1276758380119714
-17.090000000000003,9.52149094950778,-1.7025474267169012
3.5,-3.5018962962962963,-4.782225003476568
3.45,-3.4500962962962967,-4.261259763164525
3.7600000000000002,-3.2943492063492066,-4.562744839701362
-18.04,9.700126361655775,-1.002380418001401
-36.730000000000004,-25932.988620000004,6.287995831329166
-8.899999999999999,8.409462519936204,-1.8635569783468946
2.9999999999999996,-3.3016666666666667,-5.645387205387205
-15.52,8.634508474576272,-1.3233136173103375
-18.529999999999998,-11617.688249999997,-0.35250521083854425
-17.29,-11216.419199999998,-0.2231192367227746
-25.520000000000003,-18545.17896000001,2.007304038784332
3.55,-3.610133333333333,-5.4929048656499635
-17.900000000000002,9.80895373184735,-2.1022418383074126
-27.8,-21137.760000000002,0.838074998074998
2.9999999999999996,-3.423111111111111,-5.123864734299517
3.6400000000000006,-3.152825396825397,-4.203079576250308
-26.69,-18830.435400000002,2.0875835404584375
-19.15,-13031.050500000001,-0.40305728005258645
-11.980000000000002,8.730508474576272,-2.2034778193377185
-16.69,-10671.242400000001,-0.5832088950570975
-7.959999999999999,8.44698721340388,-2.9940492387431163
-26.36,-18681.0624,0.47814629444259027
-11.0,8.922222222222222,-1.4028490028490033
2.88,-3.5075555555555558,-4.522284121926429
-10.0,8.479201262626264,-1.0939641700019052
-13.719999999999999,9.265147932816538,-2.08273237826204
-4.1,8.000273420479303,-2.9553137786279824
-14.0,8.863888888888889,-1.5031387319522913
5.0,-3.0811851851851855,-4.603023431594861
1.5100000000000005,-4.023134502923977,-5.562859588826871
3.55,-3.5018962962962963,-4.782181375957419
-9.639999999999999,8.49554538054538,-1.9632943995208145
4.300000000000001,-3.766095238095238,-5.761870557426112
-16.159999999999997,9.468487263943784,-1.6923931680574664
-22.460000000000004,-15306.085080000008,0.7271819645732702
-11.540000000000001,8.524561403508772,-2.5628878781315425
-16.979999999999997,-9952.251030000003,0.856474724703829
-21.679999999999996,-14474.466719999997,0.9574388034089517
-17.599999999999998,-10669.4874,0.13714688207706907
-13.26,9.06010761023589,-2.082820519496299
4.869999999999999,-3.0,-4.192153316106805
-16.979999999999997,-9952.251030000003,0.856474724703829
3.55,-3.468251851851852,-5.583822191644689
-12.5,8.214814814814815,-1.753429355281207
-10.969999999999999,8.56944487234346,-2.113352001402684
-11.25,-5928.197625000001,-0.10469248360736066
-35.190000000000005,-26224.7139,3.998230802828505
3.85,-3.836503703703704,-6.562984601322552
-20.959999999999997,-12928.027679999997,0.5978570663237969
3.8800000000000003,-3.3,-4.161435544071203
-5.369999999999999,7.77672644815502,-2.5044880231492237
-15.240000000000002,-8821.612799999999,0.39596414546834197
4.0600000000000005,-3.3401190476190474,-5.133343195760828
5.6,-3.0042666666666666,-5.123659786268481
4.5,-3.2239743589743592,-5.163703703703704
3.6,-3.951059259259259,-5.36097125097125
4.779999999999999,-3.317076923076923,-5.94403453562495
-15.899999999999999,9.405936454849499,-1.1028497944585747
-5.499999999999999,7.894276094276094,-2.3044938770924612
-23.119999999999997,-15353.537759999996,1.8968411908710412
4.29,-3.187760683760684,-4.582932175124159
