member_0,member_1,member_2
-3.429577464788732,4.602807921074184,-54.65147540983611
-1.3253731343283581,1.237711358471671,-117.3436188510492
1.383333333333333,-21.948600096130743,-225.62956521739133
1.7833333333333334,-47.16985763377515,-459.77411764705886
-2.8264705882352934,-2.58726803224371,36.403862186054646
-2.635064935064935,-8.293654261025063,89.50307168681877
1.6746268656716414,-27.316118558287876,-394.83210526315787
-1.7350649350649352,1.5940170929124182,-47.547333023064574
-1.831506849315069,0.7132319683046039,-7.065132909328075
-1.6264705882352937,2.3906864323499253,-76.39135579937306
-1.725373134328358,2.3482069096501053,-56.071910759805476
-1.7230769230769234,2.932787605571539,-119.69825802939576
-3.7404761904761905,-3.4799335679579784,52.99678072448795
-1.8242424242424242,3.2901388943537277,-98.60372756457024
-2.9350649350649345,-10.414604395651594,106.89142983964928
-2.9367088607594938,-8.121200048950847,101.30040293040292
-2.730555555555555,3.9805481471350284,-26.05592431761787
-2.531506849315069,5.080651919441517,-68.44660871466839
0.5909090909090907,-198.5917913541626,-239.4590909090909
-1.7324324324324323,1.1787129034352877,-25.22794296116505
-2.329577464788733,3.513263964788667,-96.87248312439735
-3.2324324324324323,-8.725011399711404,81.76879010695188
1.1862068965517243,-127.69243035466614,-946.0408333333331
-3.8397590361445784,-1.6219932348542925,34.330873568380895
-2.8264705882352934,-2.58726803224371,36.403862186054646
-2.4305555555555554,-0.9182226291548778,23.02247216671426
-2.134210526315789,2.631602051558797,-74.1005927405927
1.0862068965517242,-58.08301228869064,-504.76750000000004
-1.6193548387096772,2.3030389368770736,-31.38439560439564
-3.5425287356321835,-10.353968188920092,119.34119341017033
-2.228571428571428,5.6158833063209075,-142.22222222222223
1.1847457627118645,-120.39202836532576,-1034.5643852663018
1.0862068965517242,-51.24457143469111,-598.7313636363634
-2.5275362318840577,-0.7302618276848475,24.28618541137722
-1.8324324324324324,2.234028676384096,-66.98310715701821
-2.828571428571428,1.675513074719947,-7.860365853658495
-2.831506849315069,2.958784042676084,-28.142294372294373
0.9833333333333332,-59.76876675603215,-526.3060869565219
-1.8264705882352934,2.4699540295049203,-139.60637564196622
-1.9375,1.6900617777567757,-53.23207547169818
-2.1253731343283584,3.025255151972709,-61.44469882724143
-4.342528735632184,-6.190335299202779,80.70883616383618
2.1781249999999996,-19.106139816280745,-198.4227777777778
-1.524242424242424,1.826308608524498,-54.52875361480621
-2.6315068493150684,-8.58951051761178,101.78959706959702
1.5833333333333333,-54.20094007050529,-395.2981818181818
1.8819672131147538,-27.882345735721948,-310.9273755656108
-2.430555555555556,-6.6311252962613,87.7049244670942
1.0925925925925926,-71.88180625534747,-404.7486363636363
1.4833333333333332,-12.175970972188438,-125.48782608695655
-2.228571428571428,-0.7161849710982684,23.00350877192984
-2.524242424242425,-3.9047619047619024,45.05579831932773
-4.742528735632185,-16.289322267009876,134.6275282284481
-2.435897435897436,2.620509566834971,-53.24572956455314
-2.935897435897436,-5.428875406422353,72.91109436140871
-2.6333333333333337,-3.5071242603550274,54.242105263157896
-2.029577464788732,2.093892607528623,-44.43526278525138
-2.0275362318840577,-0.5880012014417311,23.19045074383837
-3.338271604938272,-6.0465984349608055,81.31590042018902
1.181967213114754,-16.693213400387645,-179.82098039215683
1.3892857142857147,-56.67042048663495,-422.96219679633856
1.4925925925925927,-58.65793091810712,-375.46010695187175
-1.921875,1.769268532155129,-19.98240740740741
1.5806451612903225,-48.064469525959346,-512.7161943319838
-0.9180327868852459,0.5626014295781738,-68.6753513244621
-3.131506849315069,-12.279352339606993,118.32987012987013
-4.041860465116279,-7.19908145349,96.82385808270679
1.7781250000000002,-18.592653009295457,-258.6452777777777
1.5806451612903225,-49.59269678430838,-478.8771153846153
-1.9166666666666667,7.893217893217892,-103.025
-2.939024390243902,-10.061565335691448,136.3302380952381
1.4943396226415093,-138.05024085715831,-665.8558847320526
-1.9230769230769231,3.494569050641837,-53.05598185598185
-2.4367088607594933,-7.415147143709034,90.23405063291136
-3.2324324324324323,-6.553721883402188,70.18187500000002
-2.8350649350649353,-4.609419839070606,75.28458422174845
-3.2333333333333334,-7.706068533131553,86.30632582964739
1.1847457627118645,-60.32351242603552,-451.42326530612246
1.278125,-49.09691588970837,-603.7438888888889
-2.329577464788733,-0.761810118311041,23.717491967447657
1.4833333333333332,-51.94135842809219,-460.28588235294114
-1.1242424242424245,1.269525823054544,-48.141456043956026
-3.0438202247191017,-3.2610732587566615,80.60769039219755
