member_0,member_1,member_2
-42.62199999999999,-inf,-140.4490755011485
-102.10739982440978,342.93336932943976,-193.33173456330164
-71.81588630490958,347.8468437048472,-175.87252330208625
-116.88453863898498,225.9794058886728,3.3985878631408553
-87.57202103681442,413.56047507098583,-200.2253631189864
20.979,-357.025334915671,-315.07358640342346
-85.93774391475435,454.1130938451751,-3714916877569110.5
23.63354545454546,-383.6921952810824,-170.37976678323778
-75.98490104166667,564.241365474906,-175.130069768879
21.182134110787167,-353.6283208475526,-220.02845800067644
-228.23477697279634,-984.3819896432282,11.54573611252591
30.466286036729247,-654.8874475824234,-178.1886367723145
-83.30271604938274,400.26114835811416,-180.82523889854698
14.010069444444445,-438.4692164189044,-182.93268582279157
16.819789612097303,-322.18675412521975,-210.28155652099727
27.741333333333344,-433.342585156671,-229.96337996036027
15.978882314266935,-281.5392088626415,-158.77181478443467
-175.05499999999986,271.63189655172414,-174.41333333333336
-165.25351326412917,-618.0123671591982,7.886057582819645
15.9495647600263,-288.3166560481364,-183.53580515984797
-73.76190548204157,219.54942198452156,-165.23437718520879
-212.9445309481818,-1925.7044418752948,13.966680912950448
20.026041666666668,-426.8840253225656,-185.17846389482696
-218.13201902390747,-1048.6129338973315,12.142390313403636
-inf,561.0952380952381,-130.8037686809617
-38.186448979591844,329.11448929868976,-154.72769571347044
-151.444513888889,412.7145695161035,-143.1773012134034
7.907628099173556,-210.32467097423933,-167.76725004698864
-91.80265278406513,281.9667195966999,-212.3912858373858
-90.76938271604938,376.28648192236903,-inf
19.122285714285706,-302.87904762339366,-183.83648478255816
-321.4351117979036,-888.798409101247,11.77865091678443
-91.55104166666668,431.8428002085178,-143.9685769227973
22.313995464852603,-361.06811401156733,-210.7675730094391
13.881041420118347,-264.3084467112365,-158.5250066439877
-63.64555555555559,163.2569317139144,-11.186995335496192
-159.73482892416226,-1034.0395989063968,10.112684412168536
5.236669953977644,-206.68736405624506,-164.9955457192571
-60.680000000000014,287.14177416580674,1.9212623883746152
-179.7703481882549,-628.4193125688436,3.214597440524808
16.90971428571428,-305.47171245426114,-192.1488235795251
-220.40152380952387,-725.1619642691525,10.6437454575859
-122.80150000000003,216.08998381916504,-197.57127751560424
-125.77405697278907,-51.818250245076996,10.532369798669052
-189.05031921205645,-789.8171648819861,9.168415419904989
-152.89573365041622,455.6479528345025,5.7484416666040765
-275.7260165289256,-1203.180541762094,15.170144434191874
9.623999999999999,-339.74348952380166,-208.45784430067417
-200.86846153846147,-1175.245110615605,13.321833805292451
24.691949652777787,-392.3716597029145,-163.03686474222908
-171.48557234178566,-1258.65976288309,10.842201628654212
19.040532544378696,-334.8019410626634,-262.6017865767486
-185.4679774305556,-7143.414309725047,12.860656424869129
23.700999999999997,-349.52835239715967,-184.74473332794042
-86.58217125253798,223.33725597589824,-192.21257057590344
-79.0250554016621,389.68910946328344,-150.27902608797348
-147.73553719008268,-2193.1990080258547,9.261164222116628
18.793531584062194,-336.8708953023646,-167.19835377105315
-206.45703334075895,-2542.1142844136543,15.495959949778142
-62.88518897481661,413.24479890907685,-153.3455874599153
-64.7264646464646,151.44046433846665,-11.697947996287127
16.807352941176465,-463.04092016265247,-185.94727482844166
-478.68979521109003,-893.8378680286602,16.332783886493406
-176.03461538461542,-773.3195311296636,7.148298544138742
24.18533333333333,-389.09291026305476,-202.0610108217317
-91.59563636363632,394.05471778313733,-194.17595232108786
-39.81118457300277,1221.5372690795057,-129.31254868119092
31.916116898148143,-480.94397586471797,-195.34193923264078
-148.01360544217684,-538.3366998159659,7.175090549571274
26.966428571428576,-420.04696355555546,-170.83230668115078
-154.05212226066894,-983.7835821268307,6.083476703984448
-46.17950267697797,419.5464629836283,-149.40982144334316
23.468367346938773,-368.3979095997257,-201.78525944677318
-78.67892426336559,375.3575526683093,-186.5350766659735
-55.43774149659862,346.8508103676955,-152.45323985992528
-120.09375000000001,-1635.2700115942007,4.184264459807434
-62.116510566356716,576.811655725229,-162.80597426510028
-234.06858136094675,-577.631412489072,7.628821624224138
-261.7734268565798,-1022.885806364454,11.969140185869342
-132.38390509144836,1445.4773482530527,6.483209437766678
24.179999999999996,-385.92167327724684,-193.4300028314065
-99.40361979166666,-11042.63071427723,4.6873422515596905
-141.67296000000002,2947.36800887465,-185.624
15.88055631141345,-283.74350633921796,-151.7771917500231
-382.0266666666663,-2330.8591680815025,4.8
-217.17920752984392,270.8812063750472,-176.8688560150797
-232.90350560973047,-556.6099977520856,5.417039592910848
-165.25351326412917,-618.0123671591982,7.886057582819645
29.79719690229032,-489.8527934328335,-213.38823215894354
-51.08819753086418,1100.7200793873492,-155.5146309193735
-149.8362037037037,-1609.1782167981096,10.410438257428817
-64.13218500075449,82.41624209443343,-166.25786461220156
-65.2045128205128,553.6551021974158,-15.918843896401015
23.700999999999997,-349.52835239715967,-184.74473332794042
-163.85600000000002,-15189.268866711525,11.599174182077643
22.618750000000006,-378.02628815557165,-185.92516749789294
-208.73816884661122,-909.6051128343635,11.789491291909634
27.13656237479512,-559.4146161078327,-212.68834519352063
-125.33764431486881,-1716.9568180200476,4.807993709318599
17.779901588290254,-370.4138649333147,-249.6146457539982
-236.68712925170075,-695.3947599827956,10.800461763195255
-116.08829065743944,-1929.940595914081,7.406606502124535
-312.0987918615877,-1095.360620133746,15.831458696589193
27.738000000000003,-429.895348021125,-220.53637197003508
20.961333333333332,-422.0884387097634,-200.82312204741052
