member_0,member_1,member_2
-inf,-9.633811184037912,5.902283326897951
-inf,39.00104735567467,-1.5512068168186481
-inf,-13.092484067592391,3.2810200360944335
-inf,-6.01671378669948,3.9656500550227944
-inf,-6.5981919788270815,0.7642208010770787
-inf,10.469109195402297,-3.8425617078052015
inf,-0.837004405286343,-1.7364273723708892
inf,-2.0274268895592424,-2.255679240953504
-inf,-6.8275565074088265,-0.3246966074678466
inf,-4.039864784026282,-4.311302993842452
-inf,-8.415752338575224,1.903119084899072
inf,-2.8316741330678603,-2.7053269813772194
inf,-2.1859705511944107,-5.950102544454715
-inf,-4.427256714621652,-0.20490951887785006
inf,-2.2314485848320436,-2.8894769485218106
-inf,-7.200986729186297,2.034071103008205
-inf,19.703567870036984,-2.6557186504492214
-inf,-7.754282120372649,1.883433894092217
-inf,16.976971634903848,-3.289180200745695
-inf,-12.326018300066169,0.7262540769292972
-inf,-8.258953499400052,1.1520195108732476
inf,-3.8086987014862244,-2.311582831199013
inf,-2.5446091252542846,-5.18547873490786
-inf,19.98814565044156,-1.543744038008982
-inf,-103.19515669515616,-0.9041138180251759
-inf,19.43129696569722,-2.022078761718485
inf,-3.632679133901629,-13.239463435742124
-inf,-5.694565810575093,3.3638858047293945
-inf,33.083097643097645,-1.300368955066544
-inf,22.312387878787874,-6.199064227988095
-inf,-4.570623167608669,1.64246619711241
-inf,-11.758594271388324,1.6939625869759223
inf,-2.6963432637924143,-3.0931602191850263
-inf,1304.6321129558185,-0.6246281007733184
-inf,27.258865026330763,-2.049535303020793
-inf,52.11917578283255,-1.4912103805763184
-inf,-13.604197530864205,2.1764705882352953
-inf,-12.80948284102859,3.0066469549189763
-inf,471.0190476190743,-1.0903828135457094
inf,-2.085293195359046,-2.3511032193998282
-inf,23.016727272727277,-0.8310497877267465
-inf,6.839473684210527,-2.0983118971061097
inf,-2.6700144004999737,-2.8024296980041767
-inf,82.62567881837286,-1.4037830559876607
-inf,29.63373630040295,-47.78478695073252
-inf,24.878446904911947,-1.131995272525028
-inf,-8.25340470013151,-0.40919419612331753
-inf,-8.82324437797827,-0.18902779348612297
-inf,18.925698829907496,-1.4810285673815409
-inf,-67.71711711711718,68.52876106194613
-inf,5.8176921434164655,-3.6483583561257893
-inf,-15.391125959213724,-0.5730100482220898
-inf,5.648526077097505,-4.392156862745098
inf,-2.8314425939335424,-1.5098258552305406
-inf,-12.653502636837244,-0.4550591568552814
-inf,-21.047092659930406,1.7725329059032258
-inf,-91.21558547607297,5.9935727085486565
-inf,-21.662636408730133,-0.5505364201016374
inf,-1.9956650018955309,-2.5428003408122697
inf,-3.0761421574909598,-2.6267288494456826
-inf,-342.2076497363889,6.919340329835093
-inf,-8.803494072679525,3.1449223831301603
inf,-3.253291046842356,-9.626928153875165
-inf,59.06618723271745,-1.2820341081881692
inf,-1.8607829093415946,-2.2867738545353524
-inf,-6.5188174848333045,-0.12277995854285284
inf,-2.5477865043562997,-2.3347162344858794
-inf,25.066050951697274,-1.790546201373572
-inf,6.1952519735821605,-3.097779312144738
inf,-2.8314425939335424,-1.5098258552305406
inf,-4.375526642100749,-3.232121212121213
inf,-2.594651336939529,-2.348666286052915
-inf,20.978980322003576,-2.5059111753250827
-inf,16.489602133229273,-1.4824077245022376
-inf,28.693181818181802,-13.101517571884967
-inf,15.131321440654917,-1.6463326719679765
inf,-2.468985603421261,-1.4766965299061883
-inf,18.44715322543846,-2.189850324311721
inf,-2.700748349706883,-4.560874350620763
inf,-1.7815044109601657,-2.972156854207971
-inf,-9.034642731956312,1.7488911290322582
-inf,-8.54487612374963,5.189645225339984
-inf,-31.866991255480507,-0.5319662528620588
-inf,9.500695335900724,-1.2581735461277908
inf,-1.96621338593917,-2.239714646520593
inf,-2.759084249775211,-2.6687580881411854
inf,-2.466913459713069,-2.6214650551409693
-inf,25.531474747474743,-0.9198229724166321
inf,-1.9536250182764276,-1.3059298633163057
inf,-2.6004232434426386,-4.348937658851414
inf,-4.474598218486988,-6.0538608080967204
-inf,-13.092484067592391,3.2810200360944335
inf,-2.4377011831745614,-4.131800336511496
-inf,33.67225633758458,-1.1202015156796303
-inf,-16.87501639000341,-0.5912737633861948
inf,-1.1318463497553588,-1.210314003619723
-inf,-15.943193997856389,-0.511413612565445
inf,-4.239148189676543,-13.349685867386091
-inf,162.8396845953928,-1.1397896221294914
-inf,21.51997961264018,-1.510179130721468
inf,-3.187273550724638,-6.169764950532486
-inf,-5.125332668566912,-0.11526240551563564
-inf,-15.105793052553908,-0.47523470464816553
inf,-2.7137693539905143,-2.409730266423962
-inf,34.10625226695683,-1.1511061287844337
