member_0,member_1,member_2,member_3,member_4
0,3,3,2,4
7,3,3,2,4
0,3,3,2,4
0,3,3,3,4
0,3,3,3,4
7,3,3,2,4
7,3,3,2,4
0,3,3,2,4
0,3,3,3,4
7,3,3,3,4
7,3,3,3,4
0,3,3,3,4
0,3,3,2,4
0,3,3,3,4
0,3,3,2,4
0,3,3,2,4
0,3,3,3,4
7,3,2,2,4
7,3,3,2,4
0,3,3,3,4
0,3,3,2,4
0,3,3,2,4
7,3,3,3,4
0,3,3,3,4
0,3,3,3,4
0,3,3,2,4
0,3,3,2,4
0,3,3,2,4
0,3,3,3,4
7,3,3,3,4
0,3,3,2,4
0,3,3,2,4
0,3,3,2,4
0,3,3,2,4
0,3,3,2,4
0,3,3,3,4
7,3,3,2,4
7,3,3,3,4
7,3,3,2,4
0,3,3,3,4
0,3,3,3,4
0,3,3,2,4
7,3,3,3,4
7,3,3,1,4
0,3,3,2,4
0,3,3,2,4
7,3,3,2,4
0,3,3,3,4
7,3,3,2,4
0,3,3,2,4
0,3,3,2,4
7,3,3,3,4
7,3,3,3,4
0,3,3,3,4
0,3,3,2,4
0,3,3,3,4
0,3,3,2,4
0,3,3,1,4
0,3,3,3,4
0,3,3,3,4
0,3,3,3,4
0,3,3,2,4
0,3,3,3,4
0,3,3,2,4
7,3,3,2,4
7,3,3,3,4
0,3,3,3,4
0,3,3,3,4
0,3,3,2,4
7,3,3,3,4
0,3,3,3,4
7,3,3,3,4
0,3,3,2,4
7,3,3,2,4
0,3,3,2,4
0,3,3,3,4
0,3,3,2,4
7,3,3,2,4
0,3,3,3,4
0,3,3,3,4
0,3,3,3,4
7,3,3,3,4
0,3,3,2,4
0,3,3,3,4
0,3,3,3,4
0,3,3,2,4
0,3,3,2,4
7,3,3,2,4
7,3,2,3,4
7,3,3,3,4
0,3,3,2,4
7,3,3,3,4
7,3,3,1,4
0,3,3,3,4
0,3,3,2,4
0,3,3,2,4
0,3,3,3,4
0,3,3,2,4
0,3,3,3,4
7,3,3,3,4
0,3,3,2,4
0,3,3,3,4
0,3,3,2,4
0,3,3,2,4
0,3,3,3,4
0,3,3,2,4
7,3,3,3,4
7,3,3,3,4
0,3,3,3,4
0,3,3,2,4
0,3,3,3,4
0,3,3,3,4
0,3,3,2,4
0,3,3,2,4
0,3,3,2,4
0,3,3,3,4
0,3,3,3,4
7,3,3,3,4
0,3,3,2,4
0,3,3,2,4
0,3,3,3,4
0,3,3,2,4
7,3,3,3,4
0,3,3,2,4
0,3,3,3,4
0,3,3,2,4
7,3,3,2,4
0,3,3,2,4
7,3,3,2,4
0,3,3,2,4
7,3,3,3,4
7,3,3,1,4
0,3,3,2,4
0,3,3,3,4
0,3,3,2,4
0,3,3,2,4
0,3,3,2,4
7,3,3,3,4
7,3,3,3,4
0,3,3,2,4
0,3,3,2,4
0,3,3,2,4
0,3,3,2,4
7,3,3,3,4
0,3,3,3,4
0,3,3,2,4
7,3,3,2,4
0,3,3,2,4
0,3,3,2,4
7,3,3,3,4
0,3,3,3,4
7,3,3,3,4
7,3,3,3,4
0,3,3,1,4
0,3,3,3,4
7,3,3,3,4
0,3,3,3,4
0,3,3,3,4
7,3,3,3,4
7,3,3,3,4
7,3,3,3,4
7,3,3,3,4
0,3,3,2,4
0,3,3,1,4
0,3,3,2,4
0,3,3,2,4
0,3,3,2,4
0,3,3,2,4
0,3,3,2,4
7,3,3,3,4
0,3,3,3,4
0,3,3,2,4
0,3,3,3,4
0,3,3,3,4
7,3,3,3,4
0,3,3,3,4
7,3,3,2,4
0,3,3,3,4
0,3,3,2,4
0,3,3,2,4
0,3,3,3,4
7,3,2,3,4
0,3,3,3,4
0,3,3,2,4
7,3,3,2,4
0,3,3,2,4
0,3,3,2,4
0,3,3,2,4
0,3,3,2,4
0,3,3,2,4
0,3,3,3,4
0,3,3,2,4
0,3,3,2,4
0,3,3,2,4
0,3,3,2,4
0,3,3,2,4
7,3,3,3,4
7,3,3,1,4
7,3,3,3,4
0,3,3,2,4
0,3,3,3,4
0,3,3,3,4
7,3,3,3,4
0,3,3,3,4
0,3,3,2,4
7,3,3,1,4
0,3,3,2,4
0,3,3,2,4
0,3,3,3,4
0,3,3,3,4
0,3,3,2,4
0,3,3,2,4
0,3,3,1,4
0,3,3,2,4
0,3,3,2,4
7,3,3,3,4
0,3,3,3,4
0,3,3,3,4
7,3,2,3,4
0,3,3,2,4
0,3,3,2,4
0,3,3,3,4
7,3,2,3,4
0,3,3,2,4
0,3,3,2,4
0,3,3,3,4
0,3,3,3,4
0,3,3,3,4
7,3,3,3,4
0,3,3,2,4
0,3,3,2,4
0,3,3,3,4
7,3,3,3,4
0,3,3,2,4
0,3,3,2,4
