member_0,member_1,member_2,member_3,member_4
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
5,4,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
5,4,4,3,3
4,3,4,3,3
5,4,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
5,4,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
5,4,3,3,3
4,3,4,3,3
5,3,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
5,4,4,3,3
5,4,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
5,4,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
5,3,4,3,3
4,3,4,3,3
4,3,4,3,3
5,4,4,3,3
5,4,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
5,4,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
5,4,4,3,3
5,4,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
5,4,4,3,3
4,3,4,3,3
5,4,4,3,3
4,3,4,3,3
4,3,4,3,3
5,4,4,3,3
5,4,4,3,3
4,3,4,3,3
5,4,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
5,4,4,3,3
4,3,4,3,3
5,4,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
5,4,4,3,3
5,4,4,3,3
4,3,4,3,3
5,4,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
5,4,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
5,4,4,3,3
5,4,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
5,4,4,3,3
5,4,4,3,3
5,4,4,3,3
4,3,4,3,3
4,3,4,3,3
5,4,4,3,3
4,3,4,3,3
5,4,4,3,3
4,3,4,3,3
5,4,4,3,3
4,3,4,3,3
5,4,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
5,4,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
5,4,4,3,3
4,3,4,3,3
5,4,4,3,3
5,4,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
5,4,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
5,4,4,3,3
4,3,4,3,3
5,4,4,3,3
4,3,4,3,3
4,3,4,3,3
5,4,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
5,4,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
5,4,4,3,3
4,3,4,3,3
5,4,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
5,4,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
4,3,4,3,3
5,4,4,3,3
4,3,4,3,3
