member_0,member_1,member_2,member_3,member_4
3,7,4,7,5
3,3,3,4,6
3,5,3,7,5
3,4,3,5,6
2,4,3,5,5
3,4,3,5,5
3,4,3,6,6
3,5,3,7,3
3,4,3,5,5
3,5,3,7,6
3,4,3,5,5
3,5,3,7,5
3,3,3,4,6
3,4,3,5,5
3,4,3,5,6
3,4,3,5,5
3,5,3,7,5
2,4,3,5,5
3,4,3,6,4
3,3,3,4,6
3,4,3,5,5
3,4,3,4,6
3,6,3,7,5
3,4,3,7,3
3,4,3,4,6
3,6,3,7,5
3,4,3,7,5
3,3,2,4,6
3,3,3,4,6
3,4,3,4,5
3,4,3,5,5
3,4,3,6,5
3,4,3,5,5
3,3,3,4,6
3,3,3,3,6
3,4,3,5,5
2,4,3,6,5
3,4,3,4,6
3,4,3,7,5
3,5,3,7,5
3,5,3,7,5
3,4,3,6,4
3,4,3,5,6
2,4,3,6,5
3,4,3,5,5
3,4,3,5,5
3,5,3,7,5
3,3,3,7,5
3,3,3,4,6
3,4,3,4,6
3,4,3,5,6
3,3,3,4,6
3,4,3,6,5
3,4,3,6,5
3,3,3,4,6
3,5,3,7,5
3,5,3,7,5
3,4,3,6,5
3,6,3,7,5
3,5,3,7,5
2,4,3,6,5
3,3,3,4,6
3,5,3,7,5
2,4,3,6,5
3,4,3,5,6
3,5,3,7,0
3,5,3,7,5
3,4,3,5,5
3,4,3,5,5
3,4,3,5,6
3,4,3,6,5
3,4,3,5,5
3,4,3,5,5
3,4,3,6,5
3,5,4,7,5
3,5,3,7,5
3,4,3,5,6
3,4,3,5,5
3,4,3,5,5
3,3,3,4,5
3,3,3,4,6
3,4,3,6,5
3,5,3,7,4
3,5,3,7,5
3,4,3,5,5
3,4,3,5,5
3,4,3,5,5
3,5,3,7,0
3,3,3,4,6
3,5,3,7,5
3,6,3,7,6
3,4,3,5,5
3,4,3,6,5
3,4,3,6,5
3,3,3,4,6
3,4,3,5,5
3,3,2,4,6
3,5,3,7,5
3,3,3,4,6
3,4,3,5,5
3,4,3,7,5
3,4,3,5,5
3,4,3,7,5
3,5,3,7,6
3,4,3,5,5
3,4,3,5,5
3,5,4,7,5
3,4,3,5,6
3,5,3,7,5
3,4,3,5,6
3,4,3,5,5
3,4,3,6,5
3,4,3,5,6
3,3,2,4,6
3,4,3,7,5
3,4,3,5,6
3,4,3,6,6
3,3,3,4,5
3,4,3,5,5
3,3,3,4,6
3,4,3,5,5
3,4,3,5,6
3,4,3,6,5
3,4,3,6,5
3,4,3,5,5
3,4,3,5,6
3,4,3,5,5
3,3,2,4,6
3,4,3,5,5
3,4,3,5,6
3,3,3,4,6
3,4,3,5,6
3,4,3,5,5
3,5,3,7,5
3,3,3,4,5
3,5,3,7,5
3,4,3,5,5
3,4,3,7,4
3,4,3,7,4
3,7,3,7,5
3,4,3,6,5
3,4,3,5,5
3,4,3,5,6
3,5,3,7,5
3,3,3,4,6
3,4,3,5,6
3,5,3,7,4
3,4,3,5,5
3,3,2,4,6
3,3,3,4,6
3,4,3,6,3
3,4,3,7,5
3,3,3,4,6
3,5,3,7,5
3,4,3,5,5
3,3,3,4,6
3,4,3,6,6
3,5,3,7,5
3,6,3,7,5
3,5,4,7,5
3,4,3,5,5
3,5,3,7,5
3,3,3,4,6
3,4,3,5,5
3,4,3,6,5
3,5,3,7,5
3,3,2,3,6
3,4,3,5,6
3,3,3,4,6
3,4,3,6,5
3,4,3,5,6
3,4,3,5,5
3,4,3,5,6
3,4,3,6,4
3,7,3,7,5
3,3,3,3,6
3,4,3,5,6
3,5,3,7,5
3,4,3,6,5
3,4,3,5,5
3,4,3,5,5
3,4,3,5,5
3,4,3,4,5
3,4,3,6,5
3,5,3,7,5
3,5,3,7,5
3,4,3,4,6
3,4,3,6,5
3,4,3,6,5
3,5,3,7,5
3,6,3,7,5
3,4,3,5,6
3,4,3,6,4
3,4,3,5,5
3,6,3,7,5
3,3,3,4,6
3,4,3,5,5
3,5,3,7,5
3,4,3,6,5
3,3,2,3,6
3,4,3,5,5
3,4,3,5,6
3,5,4,7,5
3,4,3,5,5
3,4,3,6,6
3,4,3,5,6
3,3,2,4,6
3,4,3,5,5
3,4,3,6,5
3,5,3,7,3
3,4,3,7,5
3,4,3,5,5
3,3,3,4,5
3,4,3,5,5
3,5,3,7,5
3,4,3,5,6
3,4,3,6,5
3,5,3,7,5
3,4,3,5,5
3,5,3,7,4
3,3,3,4,6
3,4,3,5,6
3,4,3,5,5
3,5,3,7,5
3,4,3,5,5
3,6,3,7,5
3,4,3,7,5
3,4,3,5,5
3,3,3,4,6
3,5,3,7,5
3,4,3,5,5
3,3,3,4,5
3,5,3,7,5
3,4,3,4,5
3,4,3,4,6
