member_0,member_1
-495.89761904761906,2.0
,-6.0
,-6.0
-1098.9309523809525,17.0
,-5.0
,-6.0
-480.22967032967034,10.0
,-6.0
,-6.0
-1051.9325396825398,9.0
,-6.0
,-4.0
,-1.0
-1080.1779220779222,14.0
-416.2010989010989,8.0
-658.8367965367966,13.0
,-6.0
-631.1904761904761,15.0
-1636.4781746031745,18.0
91.375,-3.0
-293.1777777777778,10.0
-407.27575757575755,8.0
,-6.0
,-6.0
,-6.0
,-6.0
,-4.0
-1404.5055555555555,21.0
-938.1471861471862,12.0
,-5.0
,-6.0
,-5.0
,-6.0
-53.07222222222222,2.0
,-5.0
,3.0
,-5.0
-1305.8367965367966,13.0
-841.0858585858585,14.0
92.83333333333334,-4.0
,-6.0
,-6.0
-395.03076923076924,9.0
,-6.0
-1496.9666666666667,11.0
,-6.0
,-4.0
,-6.0
,-6.0
-1808.9545454545455,21.0
,-6.0
72.74166666666667,-4.0
,-6.0
,-4.0
,-4.0
,-6.0
-576.7738095238095,13.0
,-6.0
-2384.6795454545454,21.0
-2025.4350815850817,12.0
-1018.6055555555555,21.0
,-5.0
,-6.0
,-6.0
,-6.0
-754.1388888888889,12.0
,-6.0
,-6.0
,-5.0
93.16666666666667,-4.0
,-6.0
-2699.9545454545455,21.0
,-6.0
,-6.0
-1817.4984848484848,16.0
-671.5974358974358,9.0
-444.94999999999993,8.0
,-6.0
,-6.0
-1577.7578421578423,18.0
-976.4240093240094,8.0
-722.0179487179489,14.0
,-6.0
-664.5004329004329,9.0
,-4.0
-1331.902380952381,17.0
-1224.0166666666667,13.0
-949.5628205128207,18.0
-1626.17659007659,19.0
-2097.387878787879,21.0
,-6.0
-728.4848484848485,19.0
-722.6725274725277,16.0
,-6.0
-526.7085858585858,10.0
-1601.6992063492062,13.0
,-6.0
-643.2961538461539,12.0
-822.658275058275,14.0
,-6.0
-870.4269841269842,8.0
-848.0305555555556,9.0
,-6.0
,-4.0
-1853.1216450216452,17.0
,-3.0
,-6.0
82.58928571428572,-3.0
-423.95238095238096,9.0
,-6.0
,-5.0
,-6.0
-768.1369047619048,9.0
,-6.0
,-6.0
,-6.0
,-6.0
,-4.0
,-6.0
,-6.0
,-3.0
,-6.0
-1127.9725274725276,16.0
,-6.0
41.154761904761905,-2.0
,-6.0
-1755.772619047619,21.0
,-2.0
,-3.0
,-6.0
,-5.0
,-6.0
-1029.2666666666669,15.0
,-6.0
,-6.0
,-4.0
-443.4666666666667,7.0
,-6.0
,-5.0
-341.46969696969694,8.0
23.61309523809524,1.0
,-6.0
,-6.0
,-6.0
-1571.575912975913,16.0
,-6.0
,-6.0
,-6.0
,-5.0
,-6.0
-2921.9055555555565,5.0
,-6.0
-958.6076923076922,15.0
,-6.0
,-4.0
,-6.0
,-6.0
,-6.0
,-5.0
,-6.0
,-6.0
-1123.3714285714284,-1.0
,-6.0
-1388.0918803418806,17.0
,-6.0
-715.3820512820513,16.0
-759.2833333333333,14.0
,-6.0
,-6.0
164.25,-6.0
-1457.8402597402596,21.0
-1373.0373626373625,16.0
-946.4940476190476,10.0
,-6.0
-479.01017316017317,4.0
,-6.0
59.25,-6.0
-244.11904761904762,1.0
,-4.0
40.273809523809526,-2.0
,-5.0
-0.6666666666666661,-1.0
,-6.0
,-6.0
,-6.0
56.535714285714285,-2.0
,-6.0
,-6.0
,-6.0
,-5.0
,-6.0
-688.4222222222222,9.0
-223.14166666666665,4.0
-677.2642857142857,11.0
,-6.0
-1688.3777777777777,12.0
,-6.0
