member_0,member_1
-inf,inf
,-inf
,-inf
,-inf
271.8166666666664,-36.02936507936508
-3211.783333333336,-inf
,-64.0
,-23.0
,-67.5
,-inf
,-inf
-inf,-34.66666666666667
,
,-inf
,-29.0
-inf,inf
,-128.66666666666666
,-inf
-inf,16.0
-inf,9.055555555555555
,-33.0
-inf,-32.666666666666664
,-63.0
,-23.0
,-36.05952380952381
-inf,-14.0
-3374.266666666669,-inf
,-30.0
,-26.666666666666664
,inf
,-23.0
,-inf
,-36.05952380952381
,19.333333333333336
-inf,-4.42857142857143
,-23.0
-3023.503030303032,inf
-inf,9.055555555555555
,-63.0
,-36.05952380952381
,-33.0
,
,-inf
,-10.0
,-161.0
,-24.57142857142857
inf,75.0
,-34.0
,-inf
,9.666666666666668
,-93.0
-inf,-23.857142857142854
-inf,-inf
-inf,-inf
,-39.0
-3312.0,
424.7454545454532,-inf
,-88.33333333333334
,-148.25
,-inf
,-216.25
