member_0,member_1
,-inf
inf,-inf
459.0895061728395,
,-inf
,-inf
,
,
inf,-inf
,-743.0418462739262
-inf,
,
,160.5
-inf,
-inf,383.96458333333334
,-inf
,-inf
-22.000000000000007,-inf
,-inf
,-inf
,-579.1428571428584
-19700.0,
-inf,
,
inf,inf
,-inf
-inf,
,
,-inf
,-inf
,-inf
,-579.1428571428584
,403.9444444444439
inf,-1580.2851851851876
,-inf
inf,-inf
inf,-2381.393518518521
,
,-749.8057351628103
inf,-inf
,-inf
,-inf
,-inf
,-inf
inf,inf
,inf
,
,-inf
-inf,-inf
inf,-inf
,-854.7073412698425
,inf
inf,-inf
,
,-inf
inf,
inf,-inf
-inf,-956.849134319826
,-2993.187547238004
-inf,-inf
,-inf
inf,
