member_0,member_1
-inf,-inf
,-198.8333333333333
,-inf
inf,2709.2651515151506
inf,-177.59848484848504
,
,-4803.5000000000055
,
,inf
,-4803.5000000000055
,
,-797.5000000000016
,
,
,
,-2920.416666666667
,
,
,-5464.770833333333
,
,
,
,-inf
,
,-7550.333333333333
inf,
,16038.63030303026
,
,-inf
inf,
,-inf
inf,10195.861904761894
,964.7083333333335
-1739.1135420135377,
,
-inf,3848.880952380947
inf,-8072.166666666667
inf,
,
,964.7083333333335
,-inf
,
-16397.763231213215,
,-8012.812500000014
,
,
,-inf
,
,-2920.416666666667
,-inf
,
,-inf
,-2201.683333333329
inf,10195.861904761894
,-4803.5000000000055
inf,10195.861904761894
,
,
,
,10733.916666666666
,
