member_0,member_1
,-100.00000000000001
,142.0
,-205.0
,
,-inf
,-120.66666666666669
,-175.50000000000003
,
,-100.00000000000001
,-inf
,-96.0
,-185.0
,
,-205.0
,-117.0
-inf,
,-inf
,-122.00000000000004
-inf,-67.33333333333331
-inf,147.0
,-234.0
inf,-61.75
-inf,-inf
inf,-61.75
,-131.0
,-186.1666666666667
inf,-61.75
,-142.5
,226.0
,-202.5
,27.0
,-inf
,
,-inf
,-inf
,-207.5
,-87.0
-inf,-inf
,-159.5
,-122.33333333333331
,-179.5
-inf,107.0
,-122.33333333333331
-inf,-inf
,-199.1666666666667
,
,-186.1666666666667
,-44.0
,-inf
,-202.3333333333333
2631.483333333333,-inf
-8032.541587301584,112.0
,-150.33333333333331
,-179.0
-inf,-inf
,-inf
,-123.0
,-inf
-inf,75.00000000000001
,-185.0
,-inf
