member_0,member_1
,-77.0
,-inf
-inf,-inf
,
,-inf
-inf,inf
,-inf
-1350.2029767167699,-68.66666666666667
-42162.82365384613,-204.0
,
,-182.0
,-inf
187403.9109615383,-inf
,
,-59.0
,-inf
,-60.0
,
,
,-238.0
,-inf
,-89.0
,
,
,-93.0
-1350.2029767167699,-68.66666666666667
,
,
,-80.0
,-68.0
,-56.0
,inf
,-inf
,-49.0
,-69.0
,-inf
-inf,-inf
,-inf
,-inf
-inf,
172309.3763461537,-193.0
,-inf
,-71.0
,-63.0
150084.89748677242,-82.0
150084.89748677242,-82.0
,-63.0
,-63.0
,-inf
,-56.0
,-93.0
,-inf
-inf,
,
,-178.0
-inf,-32.0
,-inf
,-93.0
,-94.0
,-inf
,inf
