member_0,member_1
,-45.18333333333332
,-inf
77.84470691163602,8.844444444444445
,-26.008333333333336
inf,-inf
-66.79585687382301,-22.322222222222223
,-inf
inf,-4.397222222222221
,-32.18333333333332
,-13.701010101010102
,-inf
,-inf
inf,-inf
,-inf
,-49.40555555555556
,-inf
,
-96.0473684210526,-1.3797979797979778
,-inf
inf,-inf
inf,-inf
-inf,-15.23333333333333
-inf,
inf,18.769444444444446
-231.03396524486575,11.054545454545455
,-54.62222222222222
-inf,9.569444444444445
,-inf
inf,-inf
85.6379113717823,24.48686868686869
-96.0473684210526,-1.3797979797979778
75.1111111111111,-inf
,-inf
6.196699669966975,-10.8
inf,-inf
,-27.45138888888889
,-36.40555555555556
,-32.18333333333332
-365.952777777778,-29.40555555555555
inf,-inf
,-inf
,-48.800000000000004
,-47.97222222222222
,-inf
,-inf
,-inf
,-inf
-154.33333333333334,-inf
inf,-inf
inf,18.769444444444446
,-37.31944444444444
,-23.233333333333334
,-inf
inf,-inf
inf,-4.397222222222221
inf,-inf
inf,-inf
,-inf
,-28.90555555555556
115.53174603174598,27.199999999999996
,-inf
