member_0,member_1
inf,-24.0
inf,-9.0
-1287553.2592592593,172.8
inf,-31.0
227.20000000000002,4.5
inf,-31.0
2269.266666666667,54.5
inf,-26.0
-712475.7999999999,246.0
inf,-14.0
inf,-13.0
inf,-21.0
inf,-31.0
2429.666666666667,-6.0
inf,-31.0
-281262.3206168831,158.75
inf,-16.0
-8562.976800976801,46.66666666666667
inf,-11.0
inf,-17.0
3200.714285714286,-8.5
inf,-28.0
inf,-24.0
2654.3333333333335,-5.0
-549436.8,616.0
inf,-46.0
inf,-17.0
-1216322.556521739,533.8
-1341.0000000000002,6.0
inf,-11.0
-133590.09523809524,159.0
-28428.847272727275,375.6
-13629.481904761904,151.0
-30879.25,69.0
-11239.375,93.0
inf,-12.0
-1276036.2914285713,1148.4
inf,-21.0
13667.102272727272,162.5
-133617.45,139.39999999999998
inf,-24.0
inf,-30.0
-13173.619047619048,290.0
4694.0,-10.5
inf,-24.0
-1693144.177777778,226.39999999999998
inf,-18.0
6903.400000000001,-9.5
318.57142857142856,-8.0
272.0,-18.0
9401.6,-42.0
inf,-15.0
-27030.26537815126,179.75
inf,-31.0
-76674.89523809524,1082.857142857143
inf,-31.0
inf,-17.0
inf,-24.0
1012.6666666666666,-1.0
inf,-17.0
inf,-31.0
inf,-31.0
inf,-17.0
inf,-24.0
463.0,-11.0
-16585.722222222223,75.66666666666666
inf,-31.0
inf,-21.0
5489.071428571428,-11.0
inf,-20.0
-358100.4761904762,783.6666666666666
inf,-24.0
inf,-20.0
inf,-17.0
15093.91111111111,82.33333333333334
inf,-30.0
inf,-24.0
-1437945.768115942,103.25
-26884.209523809524,80.5
1758.0,-6.0
-55498.97637188209,1737.888888888889
-46491.17333333333,263.8
inf,-24.0
-952558.9841269841,1168.8
-40027.22571428572,67.57142857142857
inf,-17.0
-34166.270153061225,168.5
5632.828282828283,-3.333333333333332
inf,-20.0
inf,-15.0
inf,-31.0
-59412.27672955975,688.0
inf,-15.0
inf,-24.0
inf,-17.0
-70061.01428571428,62.28571428571429
inf,-14.0
-67016.72222222223,231.0
inf,-31.0
1500.4444444444443,-9.0
3761.190476190476,-11.0
-2115842.88,336.0
-166257.72631578945,143.14285714285717
inf,-25.0
-3040.190476190476,110.33333333333331
-1495154.8304761904,95.4
inf,-20.0
inf,-17.0
-36401.5659090909,252.33333333333331
inf,-42.0
-460417.58,71.6
inf,-42.0
inf,-3.0
inf,-25.0
-15675.251282051282,127.60000000000002
inf,-21.0
inf,-7.0
-24352.333333333332,36.0
-56856.397515527955,193.42857142857142
inf,-24.0
-182984.70736842105,127.60000000000002
inf,-16.0
-125375.43675213675,90.33333333333333
inf,-20.0
inf,-24.0
2484.0,3.0
1337.2,-11.0
inf,-21.0
inf,-20.0
inf,-31.0
inf,-26.0
-461208.66060606064,176.8
inf,-20.0
inf,-20.0
-4015.0000000000005,0.8000000000000007
inf,-15.0
-42314.171428571426,51.8
inf,-31.0
-31580.22857142857,125.42857142857144
-7052.0,85.33333333333333
-46225.82905982906,52.0
inf,-17.0
-1122483.8235294118,1948.0
-10172.774725274725,12.5
-4177.7,63.400000000000006
-786175.4047619049,112.75
inf,-15.0
-42116.426170468185,240.57142857142856
inf,-24.0
-30366.174324324325,1157.0
3127.045454545455,38.5
-94666.53725452445,1123.7142857142858
15494.727272727272,83.25
-699778.5333333333,74.77777777777777
1700.0,-19.0
inf,-28.0
inf,-17.0
inf,-20.0
inf,-16.0
-19789.533333333333,52.5
inf,-17.0
inf,45.0
inf,-24.0
inf,-17.0
319.04761904761904,-14.0
-1679875.3790476192,700.0
2304.0,-14.0
inf,-20.0
inf,-30.0
-282614.7223529412,614.6
inf,-31.0
-636270.0046838408,100.8
inf,-31.0
-61614.200000000004,136.4
inf,-31.0
inf,-24.0
-394401.61904761905,180.14285714285717
256.41666666666663,-22.0
inf,-11.0
inf,-31.0
inf,-61.0
inf,-24.0
-18429.973529411764,174.0
inf,-14.0
-13682.0,6.5
-268908.88,190.0
inf,-12.0
2301.142857142857,-22.0
inf,-24.0
inf,-17.0
inf,-13.5
inf,-15.0
540.0,-12.0
-1516584.9333333336,22.599999999999994
inf,-18.0
inf,-20.0
-36394.48351648352,43.0
inf,-24.0
-76697.30084033613,323.0
-8623.892857142857,82.42857142857144
inf,-14.0
-6776.4658634538155,36.5
7025.333333333333,-8.0
-16125.07894736842,154.25
1203.0,-11.0
-211115.5306122449,316.0
-44507.706666666665,62.400000000000006
-85190.06,71.0
-14881.230303030303,96.4
inf,-17.0
inf,-31.0
1287.6,-6.0
inf,-31.0
-588012.6799999999,123.0
inf,-17.0
inf,-20.0
inf,-24.0
inf,-17.0
-34979.93960784314,411.79999999999995
inf,-17.0
inf,-17.0
-42936.42424242424,108.33333333333333
inf,-17.0
-1229888.5948717948,158.8
inf,-15.0
inf,-24.0
-46491.17333333333,263.8
-82842.75,190.75
inf,-16.0
2932.5714285714284,-28.0
inf,-21.0
inf,-17.0
inf,-31.0
