member_0,member_1,member_2,member_3,member_4
1,1,1,5,6
1,0,7,5,2
2,2,1,5,2
1,0,4,5,6
2,1,2,5,2
1,0,7,5,2
1,1,2,5,2
1,1,2,5,6
1,0,0,4,2
1,0,0,4,2
1,1,1,5,2
1,0,7,5,2
1,0,0,5,6
2,1,1,5,2
1,1,1,5,6
1,0,7,5,2
1,0,7,5,6
1,1,1,5,2
1,1,1,5,2
1,1,2,5,2
1,0,0,5,2
2,1,2,5,2
1,0,0,5,6
1,0,7,5,6
1,0,2,5,6
2,2,1,5,2
1,0,0,5,6
1,0,2,5,2
2,1,1,6,6
1,0,7,5,6
1,0,0,5,2
1,0,7,5,6
1,0,7,5,2
1,0,0,5,2
1,1,1,5,6
1,0,1,5,6
0,0,7,5,2
1,1,1,5,6
1,1,4,5,6
1,0,7,5,2
1,0,2,5,2
0,0,7,4,6
1,0,0,5,2
1,1,0,5,6
1,1,0,5,6
1,0,2,5,6
2,1,1,5,2
1,0,0,4,2
1,0,0,5,2
2,1,1,5,2
1,0,0,5,2
1,0,0,5,2
1,0,7,5,2
0,0,7,5,1
0,0,7,5,2
1,0,7,5,6
1,0,7,5,2
1,1,2,5,1
1,0,7,5,2
1,0,0,5,2
1,0,2,5,2
1,0,0,5,2
2,1,0,5,2
1,0,7,5,2
1,0,0,5,2
2,2,1,5,2
1,1,1,5,2
1,1,2,5,2
2,1,1,5,2
1,0,0,5,6
0,0,7,5,2
1,0,0,4,2
1,0,7,5,2
1,0,0,5,2
2,2,1,5,2
1,0,6,5,6
1,0,7,4,2
1,1,1,5,2
1,0,7,5,6
0,0,0,4,6
1,0,1,5,6
1,0,0,5,2
1,1,0,5,2
1,1,1,5,6
1,1,2,5,6
1,0,0,5,2
1,1,2,5,2
1,0,0,5,2
1,1,2,5,2
1,0,0,5,2
1,1,2,5,6
1,0,7,5,6
1,1,1,5,2
0,0,7,5,2
1,0,0,5,6
1,0,7,5,6
1,0,2,5,6
1,0,7,5,2
1,0,7,5,7
1,0,0,5,2
1,1,1,5,6
1,1,2,5,6
0,0,7,4,2
1,0,7,5,2
1,0,0,5,2
1,1,0,5,2
1,0,0,5,6
1,0,7,5,2
1,0,7,5,2
1,0,7,5,6
1,0,0,5,6
1,0,7,5,6
0,0,0,4,6
1,0,7,5,2
1,1,2,5,2
1,0,0,5,6
1,0,7,5,6
0,0,7,4,1
1,1,2,5,2
1,0,2,5,6
1,0,0,5,2
1,1,0,5,2
1,1,1,5,2
1,0,0,5,2
1,1,0,5,6
1,0,2,5,6
1,0,0,5,2
1,0,0,5,6
1,1,4,5,2
1,1,1,5,2
1,0,7,5,2
1,0,2,5,2
1,1,0,5,6
2,1,2,5,1
1,0,0,5,2
0,0,7,5,2
1,0,3,5,6
1,0,2,5,6
1,1,2,5,6
1,1,2,5,2
1,0,0,5,6
2,1,1,6,2
1,1,1,5,2
1,1,2,6,2
2,1,2,5,2
1,1,2,5,2
1,0,2,5,6
2,1,1,5,1
1,0,2,5,6
1,0,0,5,2
1,1,3,5,6
1,0,7,5,6
1,1,2,5,2
1,0,7,4,2
1,0,0,5,2
2,1,1,6,2
1,0,0,5,2
1,0,0,4,2
1,0,2,5,6
1,1,0,5,6
1,0,3,5,6
1,0,3,5,6
1,1,5,5,1
1,0,0,5,2
1,0,0,5,1
1,0,0,4,2
1,0,7,5,6
1,0,3,5,6
1,0,0,5,6
1,1,1,5,6
1,0,0,5,6
1,0,7,5,6
1,1,0,5,6
1,0,2,5,2
1,0,0,5,2
2,1,1,5,2
1,0,7,5,2
1,0,7,5,2
0,0,0,4,6
1,1,0,5,6
1,0,0,5,6
1,0,0,5,6
2,1,1,5,2
1,0,1,5,6
1,0,7,5,6
1,1,1,5,6
1,1,1,5,2
1,0,7,5,6
1,1,2,5,2
1,0,7,4,2
1,0,7,5,2
1,0,0,5,6
1,0,0,5,2
1,0,7,5,2
1,0,2,5,6
1,0,7,5,6
1,0,2,5,6
1,0,0,5,2
1,0,0,5,6
1,0,7,5,2
1,0,7,5,2
2,1,1,5,2
1,1,0,5,7
1,0,7,5,6
1,1,2,5,6
1,0,7,5,6
1,0,2,5,6
1,1,1,5,6
1,0,0,5,2
1,0,0,5,6
1,1,2,5,2
1,0,0,5,2
1,0,3,5,2
1,0,7,5,6
1,0,0,5,2
1,1,0,5,6
1,0,0,5,6
1,0,3,5,6
1,0,0,5,2
1,0,7,5,2
1,1,1,5,2
1,1,0,5,6
1,0,7,5,2
1,0,7,5,2
1,1,2,5,6
1,0,0,5,2
2,2,1,5,2
1,0,7,5,2
1,1,2,5,2
1,0,0,5,6
1,1,1,5,6
2,1,1,5,2
1,1,2,5,6
1,0,7,5,6
1,1,2,5,2
