member_0,member_1,member_2,member_3,member_4
1,0,0,1,0
1,0,7,1,0
1,7,0,1,0
1,0,7,1,0
2,5,6,2,0
1,5,7,1,0
1,0,0,1,0
1,0,0,1,0
1,5,7,1,0
1,3,7,1,0
1,6,7,1,0
1,0,0,1,0
1,6,7,1,0
2,4,7,2,0
1,6,7,1,0
1,4,7,1,0
1,1,0,0,0
1,1,0,1,0
1,6,7,2,0
1,0,0,1,0
1,0,7,1,0
1,0,0,1,0
1,0,0,1,0
1,0,1,1,0
1,7,7,1,0
1,1,7,1,0
1,2,0,0,0
1,7,6,1,0
1,0,0,1,0
1,0,7,1,0
1,0,0,1,0
1,1,1,1,0
1,7,7,1,0
1,0,0,1,0
1,5,7,1,0
1,0,2,1,0
1,0,0,1,0
2,4,6,1,0
1,0,7,1,0
1,0,7,1,0
1,2,0,0,0
1,0,0,1,0
1,7,0,1,0
1,0,0,1,0
1,1,1,0,0
1,7,7,1,0
1,5,6,1,0
1,0,0,1,0
1,0,0,1,0
1,0,7,1,0
1,0,1,1,0
1,2,0,0,0
1,7,7,1,0
1,0,0,1,0
1,0,0,1,0
1,0,0,1,0
1,6,7,1,0
1,0,0,1,0
1,0,1,1,1
1,6,7,1,0
1,0,0,1,0
1,7,7,1,0
1,7,7,1,0
1,0,7,1,0
1,0,0,1,0
1,7,7,1,0
1,7,7,1,0
1,0,0,0,0
1,7,7,1,0
1,4,7,1,0
1,0,1,1,0
1,2,0,1,0
1,5,7,1,0
1,5,7,1,0
1,4,7,1,0
1,7,7,1,0
1,0,0,1,0
1,7,7,1,0
1,0,1,1,0
1,0,7,1,0
1,0,0,1,0
1,3,7,1,0
1,6,7,1,0
1,0,0,1,0
1,0,1,1,0
1,7,0,1,0
1,1,0,0,0
1,0,0,1,0
1,0,0,1,0
1,7,7,1,0
1,0,0,1,0
1,7,7,1,0
1,0,0,1,0
1,6,7,1,0
1,2,0,0,0
1,7,7,1,0
1,5,7,1,1
1,7,0,1,1
1,7,7,1,0
1,0,0,1,0
1,0,0,1,0
1,0,2,1,1
1,0,7,1,0
1,2,0,1,0
1,7,7,1,0
1,0,0,1,0
1,0,0,1,0
1,7,7,1,0
1,4,0,1,1
1,7,7,1,0
1,4,7,1,0
1,7,7,1,0
1,1,0,0,0
1,0,1,1,0
1,7,7,1,0
1,7,7,1,0
1,7,0,1,0
1,0,0,1,0
1,5,7,1,0
1,0,0,1,0
1,1,1,1,0
1,3,3,0,0
1,0,0,1,0
1,0,1,1,0
1,4,7,1,0
1,0,0,1,0
1,0,0,1,0
1,2,2,1,0
1,4,7,1,1
1,5,7,1,0
1,6,7,1,0
1,7,7,1,0
1,5,7,1,0
1,0,7,1,0
1,7,0,1,0
1,0,0,1,0
1,4,7,1,0
1,0,7,1,0
1,5,7,1,0
1,6,7,1,0
1,7,7,1,0
1,5,7,1,0
1,4,3,1,0
1,5,7,1,0
1,2,0,1,0
1,3,7,1,0
1,2,0,1,0
1,0,0,1,0
1,0,0,1,0
1,5,7,1,0
1,0,0,1,0
1,0,0,1,0
1,0,0,1,0
1,4,7,1,0
1,5,7,1,0
1,0,0,1,0
1,0,0,1,0
1,0,7,1,0
1,0,0,0,0
1,0,0,1,0
1,7,7,1,0
1,0,1,1,0
1,2,2,1,0
1,1,0,0,0
1,0,7,1,0
1,7,0,1,0
1,0,0,1,0
1,0,0,1,0
1,3,2,1,1
1,0,7,1,0
1,0,1,1,1
1,0,7,1,0
1,0,0,1,0
1,6,7,1,0
1,1,0,1,0
1,0,0,1,0
1,0,0,1,0
1,4,7,1,0
1,7,7,1,0
1,0,7,1,0
1,2,2,1,0
1,0,6,1,0
2,6,7,2,0
1,0,0,1,0
1,7,7,1,0
1,0,0,1,0
1,6,7,1,0
1,7,0,1,0
1,7,7,1,0
1,0,0,1,0
1,0,1,0,0
1,3,1,0,0
1,0,1,1,0
1,0,0,0,0
1,0,7,1,0
1,7,7,1,0
1,5,0,1,0
1,4,0,1,1
1,0,1,1,0
1,0,0,1,0
1,7,0,1,0
1,7,0,1,0
1,0,7,1,0
1,0,0,1,0
1,0,0,1,0
1,0,7,1,0
1,2,0,0,0
1,0,0,1,0
1,0,0,1,1
1,0,1,1,0
1,2,2,1,0
1,0,0,1,0
1,0,0,1,0
1,5,7,1,0
1,0,0,1,0
1,2,0,1,0
1,0,0,1,0
1,6,7,1,0
1,0,0,0,0
1,2,1,0,0
1,0,0,1,0
1,7,0,1,0
1,0,1,0,0
1,5,7,1,0
1,0,7,1,0
1,0,0,1,0
1,1,2,1,0
1,0,7,1,0
1,0,0,1,0
1,0,0,1,0
1,0,0,1,0
1,0,1,0,0
1,1,0,0,0
1,0,0,1,0
1,0,0,1,0
