member_0,member_1,member_2,member_3,member_4
0,0,2,2,2
0,3,2,2,3
2,3,2,2,3
0,3,2,2,3
0,0,2,0,3
0,0,2,0,3
0,0,2,0,2
0,0,2,0,3
0,0,2,2,2
0,0,2,0,2
0,0,2,0,3
2,3,2,2,3
0,0,2,0,3
0,0,2,0,3
2,3,2,2,3
0,0,2,2,3
0,0,2,0,2
2,3,2,2,3
0,0,2,2,3
0,0,2,2,3
0,0,2,0,3
0,0,2,0,3
0,0,2,0,2
0,4,2,2,3
0,0,2,2,2
0,3,2,2,3
0,0,2,2,3
0,0,2,2,3
0,3,2,2,3
0,0,2,2,2
0,0,2,0,3
0,0,2,0,2
0,0,2,2,3
0,0,2,2,2
0,4,2,2,3
0,0,2,2,2
2,3,2,2,3
0,4,2,2,3
0,0,2,0,2
0,0,2,0,3
0,0,2,2,3
0,0,2,0,2
0,0,2,0,3
0,0,2,2,3
0,4,2,2,3
2,3,2,2,3
0,4,2,2,3
0,0,2,2,3
0,0,2,2,3
0,0,2,0,2
0,4,2,2,3
0,0,2,0,2
0,0,2,0,3
0,4,2,2,3
0,3,2,2,3
0,0,2,0,3
0,0,2,0,3
2,3,2,2,3
0,4,2,2,3
0,0,2,0,2
0,0,2,0,3
0,0,2,2,2
0,3,2,2,2
0,0,2,2,3
2,3,2,2,2
2,3,2,2,3
0,0,2,2,3
0,0,2,2,3
0,0,2,2,3
0,0,2,2,2
0,0,2,2,2
0,0,2,2,2
0,0,2,2,3
0,3,2,2,3
0,0,2,2,2
0,0,2,2,3
2,3,2,2,3
0,4,2,2,3
0,0,2,2,3
0,0,2,2,3
0,0,2,0,3
2,3,2,2,3
0,0,2,0,3
0,0,2,0,3
0,0,2,0,3
2,4,2,2,3
0,0,2,2,2
0,0,2,2,3
0,0,2,2,2
0,3,2,2,3
0,0,2,0,3
0,0,2,0,2
0,0,2,2,3
0,0,2,2,2
0,0,2,0,3
0,0,2,2,3
0,0,2,0,2
0,0,2,0,3
0,3,2,2,3
0,0,2,0,2
0,0,2,2,3
0,0,2,0,3
0,0,2,2,3
0,0,2,0,3
0,0,2,0,2
2,3,2,2,3
2,3,2,2,3
0,0,2,2,2
2,3,2,2,3
2,4,2,2,3
0,0,2,2,3
0,0,2,2,2
0,3,2,2,3
0,0,2,0,3
0,0,2,0,2
0,0,2,0,2
0,0,2,2,3
0,0,2,0,2
0,0,2,0,2
0,0,2,2,3
2,3,2,2,3
2,3,2,2,3
0,0,2,0,3
0,0,2,2,3
2,3,2,2,3
0,0,2,2,3
0,0,2,0,3
0,0,2,2,2
0,0,2,0,3
2,3,2,2,3
0,0,2,0,3
0,0,2,0,3
2,3,2,2,3
0,0,2,0,3
0,0,2,0,3
2,3,2,2,3
2,4,2,2,3
0,0,2,2,3
0,0,2,2,2
0,0,2,0,3
0,0,2,0,3
0,0,2,2,3
0,3,2,2,3
2,4,2,2,3
0,0,2,2,2
0,0,2,2,3
0,0,2,0,3
0,3,2,2,3
0,0,2,0,2
2,3,2,2,3
0,0,2,2,2
0,0,2,0,2
0,0,2,0,3
0,0,2,0,2
0,3,2,2,2
0,0,2,0,3
2,4,2,2,3
0,0,2,2,3
0,0,2,2,3
0,3,2,2,3
2,4,2,2,3
0,3,2,2,3
0,0,2,2,3
0,0,2,2,3
0,0,2,0,3
0,0,2,2,3
0,0,2,2,2
0,0,2,0,2
0,0,2,2,3
0,0,2,2,3
2,4,2,2,3
0,0,2,0,3
0,0,2,0,2
0,0,2,2,2
0,0,2,0,2
2,3,2,2,3
0,0,2,0,2
2,4,2,2,3
0,0,2,2,2
0,0,2,0,3
0,4,2,2,3
0,0,2,0,3
0,0,2,2,3
0,4,2,2,3
0,0,2,0,2
0,0,2,2,3
0,0,2,0,2
0,0,2,0,2
0,0,2,0,3
0,3,2,2,3
0,3,2,2,2
0,0,2,0,2
2,3,2,2,3
0,0,2,0,3
0,0,2,0,2
0,0,2,2,2
0,0,2,0,2
0,3,2,2,3
0,0,2,0,2
0,0,2,0,3
0,0,2,2,2
0,0,2,2,2
0,0,2,0,3
2,3,2,2,3
0,0,2,0,3
0,0,2,2,3
0,0,2,0,2
0,0,2,2,3
0,0,2,2,3
0,0,2,2,3
2,3,2,2,2
2,3,2,2,3
0,0,2,2,3
0,0,2,0,2
0,0,2,2,2
0,0,2,0,2
0,0,2,2,3
0,0,2,0,3
0,0,2,0,3
0,0,2,0,3
0,0,2,0,3
0,0,2,0,3
0,0,2,0,3
2,3,2,2,3
2,3,2,2,3
0,0,2,0,3
0,3,2,2,3
0,0,2,0,3
0,0,2,0,3
2,3,2,2,3
0,0,2,0,2
2,3,2,2,2
2,4,2,2,3
0,0,2,2,2
0,0,2,2,3
