member_0,member_1,member_2,member_3,member_4
0,3,4,1,2
0,7,6,5,7
1,4,6,1,6
0,2,4,1,0
2,4,4,1,5
1,4,6,1,5
0,4,6,1,6
0,3,4,0,5
1,4,6,1,5
1,4,6,2,4
1,4,6,1,5
0,3,4,0,4
1,4,4,1,4
2,4,6,2,5
1,4,6,1,4
1,4,6,1,5
0,3,6,0,0
0,3,6,1,5
1,4,4,1,5
0,3,4,1,4
0,3,6,1,4
0,3,4,1,4
0,3,4,0,4
0,2,4,1,7
1,4,4,1,2
0,3,4,1,4
0,3,4,1,4
1,4,4,1,5
0,3,4,1,5
0,6,6,1,6
0,3,6,1,4
0,3,4,1,4
1,4,4,1,4
0,3,6,1,4
1,4,6,1,6
0,3,6,1,2
0,3,4,1,4
2,4,4,1,4
0,3,4,1,3
0,5,6,7,7
0,2,4,0,5
0,3,4,1,2
1,4,6,1,0
0,3,6,1,4
0,3,6,0,7
1,4,4,1,4
1,4,4,1,5
0,3,4,1,5
0,3,6,1,4
0,6,6,1,6
0,3,6,1,5
0,3,4,1,5
1,4,4,1,5
0,6,6,1,4
0,2,4,1,5
0,2,4,0,6
1,4,6,1,6
0,2,4,1,5
0,3,4,1,3
1,4,6,1,5
0,2,4,0,3
1,4,4,1,4
1,4,4,1,4
0,3,6,1,7
0,1,4,1,7
1,4,6,1,5
1,4,4,1,7
0,3,6,0,2
1,4,6,1,5
1,4,6,1,5
0,3,6,1,6
0,3,6,1,4
1,4,6,1,4
1,4,6,1,5
1,4,4,1,5
1,4,4,1,5
0,2,4,1,5
1,4,6,1,5
0,2,4,0,5
0,1,4,1,4
0,2,4,0,7
1,4,6,1,5
1,4,4,1,4
0,3,6,1,4
0,3,6,1,3
1,4,4,1,7
0,3,4,0,4
0,5,6,1,4
0,2,4,1,4
1,4,4,1,4
0,3,6,1,5
1,4,6,1,5
0,7,6,1,4
1,4,4,1,4
0,3,6,1,6
1,4,4,1,5
1,4,4,1,5
1,4,4,0,7
1,4,6,7,7
0,2,4,1,4
0,5,6,1,5
0,1,4,1,7
0,7,6,1,5
0,3,4,1,5
1,4,6,1,7
0,2,4,1,4
0,5,6,1,4
1,4,6,1,5
1,4,4,1,7
1,4,6,1,4
1,4,6,1,6
1,4,4,1,5
0,3,4,0,4
0,2,4,1,6
1,4,4,1,4
1,4,6,1,7
1,4,4,1,7
0,3,6,1,5
1,4,6,1,5
0,3,6,1,0
0,3,6,1,4
0,3,6,1,5
0,7,6,1,4
0,2,4,1,7
1,4,6,1,4
0,2,4,1,5
0,3,4,1,5
1,4,6,1,5
1,4,4,1,5
1,4,4,1,5
1,4,6,1,5
1,4,6,1,6
1,4,6,2,5
0,2,4,1,5
1,4,6,1,6
0,5,6,1,5
1,4,6,1,4
0,2,4,1,7
1,4,6,1,5
1,4,4,1,4
1,4,6,1,5
1,4,6,1,4
0,3,6,1,1
1,4,4,1,4
0,2,4,1,4
1,4,6,1,4
0,2,4,1,5
0,3,6,1,3
0,2,4,1,5
1,4,6,1,5
0,3,4,1,4
0,2,4,1,5
0,3,4,1,5
1,4,4,1,5
1,4,4,1,4
0,4,6,1,5
0,3,4,1,5
0,3,6,1,7
0,3,6,1,0
0,3,6,1,0
1,4,4,1,7
0,3,6,1,1
1,4,6,1,4
0,3,4,0,5
0,2,4,1,5
1,4,6,1,7
0,3,4,1,5
0,3,4,1,0
1,4,4,1,5
0,3,6,1,0
0,3,4,1,7
0,3,4,1,0
0,3,6,1,5
1,4,4,1,5
0,3,4,1,4
0,3,4,1,4
0,2,4,1,5
1,4,4,1,4
1,4,6,1,3
0,7,6,7,5
1,4,6,1,4
0,7,6,1,7
2,4,4,1,4
0,3,6,1,4
1,4,4,1,3
0,3,4,1,5
1,4,6,1,4
1,4,6,1,5
1,4,4,1,6
0,5,6,1,5
0,3,4,0,3
0,3,6,1,5
0,2,4,0,6
0,3,6,1,4
0,7,6,1,6
1,4,4,1,4
1,4,6,1,5
1,4,4,1,5
0,3,4,1,7
0,3,4,1,0
1,4,4,1,7
1,4,6,1,3
0,3,4,1,2
0,2,4,1,3
0,3,6,1,7
0,3,6,1,3
0,3,6,1,4
0,2,4,1,5
0,2,4,1,0
0,3,6,1,5
1,4,6,1,4
0,3,6,1,0
0,7,6,1,5
1,4,6,1,5
0,1,4,1,5
0,2,4,1,4
0,3,4,0,5
1,4,6,1,5
0,3,6,1,2
0,3,6,1,5
0,3,4,1,4
1,4,4,1,7
0,3,4,1,4
1,4,4,1,5
0,3,4,1,6
0,3,6,1,6
1,3,6,1,4
0,0,4,1,3
0,2,4,1,5
0,0,4,0,7
0,4,6,1,5
0,3,4,0,3
0,3,4,1,6
0,3,6,1,5
0,2,4,1,7
