member_0,member_1,member_2,member_3,member_4
0,1,7,0,4
1,3,7,2,4
0,3,7,7,7
0,1,7,0,4
2,3,7,2,4
1,3,7,2,4
0,1,7,0,4
0,1,7,0,5
0,2,7,0,3
0,1,7,0,6
0,1,7,0,4
0,1,7,0,4
0,1,7,0,6
0,3,7,0,4
1,3,7,2,4
0,1,7,0,5
0,3,7,0,5
0,1,7,0,5
0,3,7,0,4
1,4,7,2,4
0,1,7,0,6
1,3,7,2,4
0,2,7,0,4
1,3,7,2,4
0,1,7,0,5
2,3,7,2,4
1,1,7,2,4
1,3,7,2,4
1,1,7,2,4
1,3,7,2,4
1,1,7,2,4
2,3,7,2,4
1,3,7,2,4
0,3,7,0,4
1,1,7,2,4
4,1,7,2,0
0,3,7,0,4
1,3,7,2,4
0,1,7,0,4
2,3,7,2,4
0,3,7,0,4
0,1,7,0,4
1,1,7,2,4
2,3,7,2,4
0,1,7,0,4
0,1,7,0,4
3,3,7,2,3
1,1,7,2,4
0,3,7,0,4
0,3,7,0,4
2,1,7,2,1
0,1,7,0,6
0,2,7,0,4
3,1,7,2,2
0,1,7,0,4
0,3,7,7,7
0,1,7,0,4
2,1,7,2,4
0,1,7,7,7
7,1,7,2,0
3,3,7,2,3
1,3,7,2,4
0,1,7,2,1
0,3,7,0,4
0,1,7,0,4
1,3,7,2,4
0,3,7,0,3
4,1,7,2,2
2,3,7,2,4
0,1,7,0,5
5,1,7,2,0
1,1,7,2,4
0,3,7,0,4
0,1,7,0,4
1,1,7,2,4
1,4,7,2,4
0,3,7,0,4
0,1,7,0,7
1,4,7,2,4
0,3,7,0,4
0,3,7,7,7
0,3,7,7,5
2,1,7,2,4
6,3,7,2,2
0,3,7,0,3
1,1,7,2,3
0,2,7,0,3
0,1,7,0,7
1,3,7,2,4
0,1,7,0,4
0,1,7,0,7
0,3,7,0,4
1,1,7,2,4
0,1,7,0,4
4,3,7,2,3
0,1,7,0,4
1,1,7,2,4
0,1,7,0,5
1,3,7,2,4
0,1,7,0,5
1,1,7,2,4
0,2,7,0,3
5,3,7,2,4
0,3,7,0,4
0,1,7,0,5
1,3,7,2,4
0,1,7,0,4
2,1,7,2,3
5,3,7,2,4
0,1,7,0,4
3,3,7,2,4
1,1,7,2,4
0,1,7,0,4
0,3,7,0,4
0,1,7,0,4
0,3,7,0,4
2,3,7,2,4
2,1,7,2,4
1,3,7,2,4
0,1,7,0,4
0,3,7,0,4
1,3,7,2,4
2,3,7,2,4
0,3,7,0,4
0,1,7,0,5
1,1,7,2,4
0,3,7,0,4
0,1,7,0,4
1,1,7,2,4
0,3,7,0,4
2,3,7,2,4
0,1,7,0,6
0,1,7,7,7
2,1,7,2,4
0,3,7,7,5
0,1,7,0,4
0,3,7,2,7
1,3,7,2,4
0,3,7,0,5
1,1,7,2,4
0,3,7,0,4
2,3,7,2,4
0,1,7,0,4
0,1,7,0,7
0,3,7,0,4
0,3,7,0,4
0,1,7,0,5
0,3,7,0,4
1,1,7,2,4
7,1,7,2,0
0,1,7,0,4
1,1,7,2,4
1,1,7,2,4
0,3,7,0,4
0,1,7,0,7
0,1,7,0,4
0,3,7,0,4
0,1,7,0,5
0,1,7,0,4
0,1,7,0,5
0,3,7,0,4
1,3,7,2,4
0,1,7,7,5
1,2,7,0,3
2,3,7,2,4
2,1,7,2,2
0,1,7,7,7
0,3,7,0,4
1,3,7,2,4
4,3,7,2,3
1,3,7,2,4
2,1,7,2,4
0,3,7,0,5
0,1,7,0,4
0,3,7,0,4
0,3,7,0,4
0,3,7,0,4
0,1,7,0,4
0,3,7,0,4
0,1,7,0,6
7,3,7,2,4
0,1,7,0,5
0,3,7,0,4
2,1,7,2,4
0,3,7,0,5
0,1,7,0,7
1,3,7,2,4
0,3,7,0,4
0,3,7,0,4
1,3,7,2,4
0,3,7,0,4
1,1,7,2,4
0,3,7,0,3
2,3,7,2,4
0,2,7,0,3
0,3,7,2,5
0,3,7,0,4
1,3,7,2,4
0,3,7,0,3
1,3,7,2,4
0,1,7,0,5
1,3,7,2,4
4,3,7,2,3
1,1,7,2,4
0,1,7,0,4
0,3,7,0,4
1,1,7,2,4
0,1,7,0,4
3,3,7,2,3
1,3,7,2,4
0,1,7,0,4
1,1,7,2,4
0,1,7,0,6
0,3,7,0,4
0,3,7,0,5
0,2,7,0,4
0,3,7,0,4
0,1,7,0,5
0,3,7,2,5
2,3,7,2,4
0,1,7,0,4
0,1,7,0,4
1,3,7,2,4
7,3,7,2,1
0,1,7,0,5
0,1,7,0,4
0,3,7,0,5
1,1,7,2,4
1,1,7,2,4
0,3,7,0,4
0,3,7,0,4
0,1,7,0,4
0,1,7,0,4
0,1,7,7,6
0,3,7,0,4
