member_0,member_1,member_2,member_3,member_4,member_5,member_6,member_7,member_8,member_9
-535.5580143403279,-2.426086956521739,-4.089364864864865,-1.1474125874125873,-22.863253167064514,-146.67116806934158,-inf,-343.45134662853707,-inf,-1.5255419130434782
71.30592263469717,-2.8125,-3.7031428571428573,-2.1936842105263157,-182.32590965522826,-111.37849835710892,-592.634285761708,-186.5035456295695,-inf,-2.159076652519894
-125.37109403758436,-2.7066666666666666,-3.745,-2.128,-59.88636744285975,-113.42764557393546,-260.4230775779234,-280.8680870665425,-inf,-2.262897326732673
-625.6966493068193,-2.772455089820359,-3.549545864661654,-2.141212516297262,-105.16664653153371,-84.8748780946262,-371.88931748423323,-49.73142609940495,-inf,-2.1781179627601315
-788.6208382867793,-2.708860759493671,-3.6164591549295775,-1.9131662269129288,-75.75585667192553,-88.41356808186744,-334.4742180011996,-67.09944390709776,-inf,-1.9483431394957982
-702.9114270503514,-2.6645569620253164,-3.5496394366197177,-2.553931398416887,-53.094354304033,-123.42811094611088,49.770449562713324,-299.4671304152743,-inf,-2.686390149146451
-790.8416849048419,-2.5952380952380953,-3.7159636363636364,-1.6927777777777777,-100.33816783980623,-126.5682534662538,-202.40844001931606,-324.6561946522632,-0.18822247283852753,-1.273738907563025
-165.1559428885345,-2.7,-3.7416666666666667,-1.9266666666666667,-74.17541208111356,-103.82839655699298,-350.24098292168225,-270.88310009105487,-inf,-1.8778360412371133
-941.9712697037951,-2.3492063492063493,-4.033967816091954,-0.6889232243382443,-32.382495076047,-142.52002588736806,-inf,-229.3696917393241,-inf,-1.497562837837838
115.600223315888,-2.7278481012658227,-3.768166197183098,-2.08712401055409,-152.32590030576935,-109.88972881786526,-534.1355606560207,-217.2452733178909,-inf,-1.7046337272727274
-117.9530388636069,-2.7371794871794872,-3.7503777777777776,-2.1903174603174604,-84.79902745917332,-111.87418538053937,-354.16996199400677,-198.303624644509,-inf,-2.2335422727272727
-261.57334807543856,-2.6506024096385543,-3.651934328358209,-2.265378590078329,-80.30759558292172,-105.45119835163369,-172.32005219228367,-278.5927622975151,-inf,-2.0188891452991453
-254.8465613966791,-2.6206896551724137,-3.8524838709677423,-1.7646308724832214,-78.29009420643676,-109.31152008445457,-inf,-243.89269572815616,-inf,-1.520823639762107
-317.4730098416122,-2.6933333333333334,-3.756666666666667,-1.9053333333333333,-76.55725355115129,-103.82951730316671,-359.12663354958033,-216.99562002413717,-inf,-1.8552551836734694
-794.2681098537961,-2.428571428571429,-3.98295632183908,-0.903305785123967,-34.57904590504453,-148.70034073624737,-inf,-242.96902165840658,-inf,-1.7324963858472056
-304.86374237754063,-2.7378048780487805,-3.5387647058823526,-1.8854973821989531,-119.77623839417257,-51.36291888880199,-492.46570603681766,-289.5848547483344,-inf,-1.5041912628726286
-932.7578400541493,-2.6729559748427674,-3.6382865248226945,-2.344993412384717,-59.478344262772765,-121.80082305214762,-inf,-112.32399989959389,-inf,-2.394194631358885
-182.8313562142814,-2.7309941520467835,-3.6303046511627906,-2.4697405966277564,-88.83994120315437,-106.95679432703727,-300.838190966437,-218.84156062993318,-inf,-2.423686636206897
-1011.254088413102,-2.7006802721088436,-3.5967411764705886,-2.248835341365462,-45.82188997336437,-147.28179627130797,-inf,-110.20127871786718,-inf,-2.472469535558781
-353.5935216997933,-2.573248407643312,-3.714064335664336,-1.5012197269925145,-68.03284816227743,-103.86001736275287,-145.1167761824507,-261.4633143608591,-inf,-1.73318054223121
-308.10412046879253,-2.7202797202797204,-3.670532484076433,-1.7753432032301482,-49.71462824573142,-96.91279688656347,-inf,-319.71870420885,-inf,-1.907576140350877
-1112.6089820246873,-2.4365079365079367,-3.9870505747126432,-0.9838609874973513,-39.144694959894345,-173.05165836401684,-inf,-307.4527554136543,-inf,-1.8611036600747088
-1349.83732594681,-2.7358490566037736,-3.3640205673758867,-1.5081686429512517,-67.53597470411884,-106.93180035063295,-inf,-286.81219387228913,-inf,-1.1336430318949344
-891.0625436641309,-2.7096774193548385,-3.6487241379310347,-2.125298013245033,-55.47457721425492,-111.74470051840889,-208.50141545377917,-33.93540975514515,-inf,-2.2897733333333337
112.00807619571061,-2.789808917197452,-3.846931468531469,-2.3206076618229856,-176.82542529724307,-126.14754443735352,-566.7625957279956,-139.2321782322437,-inf,-2.3353907599999997
-675.8864794065183,-2.772455089820359,-3.5876834586466173,-2.131212516297262,-140.07889797943966,-94.70223479213624,-431.3438948245968,35.731136838356015,-inf,-2.26583812987013
-507.00290118796215,-2.66875,-3.807714285714286,-2.323421052631579,-81.8836138147921,-128.05388815248307,-240.2918751419925,-90.21906648120958,-inf,-2.360687037593985
-234.22223829019666,-2.7320261437908497,-3.637225170068027,-1.871155378486056,-75.47885689353419,-88.86417324258773,-371.76131408280776,-289.64280578753693,-inf,-1.8015908600309776
-1909.4887435215933,-2.431034482758621,-3.397252173913043,-1.5071508379888268,-19.006127526416712,-152.91486684469675,-inf,-231.06567798917945,-inf,-1.665397508295626
-265.49369213443345,-2.7062937062937062,-3.8743738853503187,-2.0526514131897713,-56.03454747637155,-117.0170210542724,-295.0622228430906,-139.94668985129766,-inf,-2.381320776122123
-220.09456491542662,-2.720496894409938,-3.6282064748201437,-2.2336793692509858,-68.64657089248362,-100.40633801687827,-258.5178218416998,-285.28254343747165,-inf,-2.2194531470490713
-697.9369906203133,-2.3508771929824563,-4.005193548387097,-0.7935629153622235,-24.193114724400306,-149.19393423046887,-inf,-369.3018068460132,-inf,-1.861709241860465
-369.3089836893463,-2.738562091503268,-3.8233714285714284,-2.2224833997343953,-85.10717019160806,-122.00734454224683,-346.3929729522986,-97.46348180704292,-inf,-2.403621666162928
-575.8134054117927,-2.6903225806451614,-3.63248275862069,-2.7313245033112583,-53.442397042150404,-138.86982479844585,12.5392387843426,-273.6021740808385,-inf,-3.0491499658464436
-1184.7787812066608,-2.5673758865248226,-3.615754716981132,-2.1475843454790824,-37.52177886835574,-148.4918863252213,-inf,-175.22358218356194,-inf,-2.4626163230102316
-594.4991866809811,-2.524822695035461,-3.836001257861635,-1.5270773086562561,-48.4250996791946,-151.04570439067038,-inf,-294.8247223896787,-inf,-2.1875296701116165
