member_0,member_1,member_2,member_3,member_4,member_5,member_6,member_7,member_8,member_9
-inf,-1.234922458357266,-282.7216737884578,-2.747188302521008,-inf,-39.857664773550866,-4507.177958669429,-8.612995458725802,-1.3399999999999999,-3.28
-inf,-1.0872675250357655,-355.08736382173845,-2.212387,-inf,-24.655915434179,-4246.471883285859,-7.969442424066752,-1.37,-3.1
,-1.2797619047619047,-1602.504279909093,-2.6836289215686273,-inf,-36.88112068354514,-1986.8681102116807,-9.318121439309222,-1.3,-3.28
,-1.2717190388170054,-1337.2365491404728,-2.765279170212766,-inf,-41.26896333745288,-3934.980533449267,-9.193371527850285,-1.35,-3.28
-inf,-1.4154552410099464,-533.5008448625772,-2.671983885186672,-inf,-254.54194944554797,-1044.4601567805576,1.0092555471838922,-1.16,-2.7800000000000002
-inf,-1.34081696289367,-172.578935939692,-2.272071724137931,-inf,-37.10371047974156,-647.7524334683403,-10.45890324804171,-1.16,-3.28
,-1.4247846255798542,-1677.8665205085065,-2.8665735757575757,-inf,-71.6599820002971,-3145.2868988728255,-7.872338408426947,-1.3399999999999999,-3.28
-inf,-1.480953512314881,-1005.8917305194589,-2.8011305555555555,-inf,-211.7060095952095,-2524.3436165823064,-2.3530921309852566,-1.31,-3.13
-inf,-1.46337839845491,-793.5869215780281,-2.8603802515644556,-inf,-88.4446532960017,-4490.495614545629,-0.9458500187071058,-1.3599999999999999,-3.0300000000000002
-inf,-1.2451085023123445,-620.1113198499992,-2.3645327692307694,-inf,-42.25765012495939,-4154.592883533841,-10.444054421518139,-1.35,-3.25
,-1.2413394919168592,-1602.4228668483865,-2.657927111111111,-inf,-36.61823118535699,-849.4490982929505,-9.035903040164794,-1.22,-3.28
-inf,-1.3141809290953543,-558.8750024289827,-2.4720975384615382,-inf,-38.55807058413585,-912.9428719867282,-10.068948616837543,-1.22,-3.28
,-1.1425534741596919,-1589.3588610789125,-2.498769409141583,-inf,-26.602715099466437,-1520.5248524247502,-10.102339946231973,-1.31,-3.28
,-1.1526605012732878,-586.0559713113461,-2.6580775800139764,-inf,-29.11364269697351,-2501.8749862428313,-9.44413072410093,-1.33,-3.28
-inf,-1.175345086784201,-220.8882438592001,-2.169314909090909,-inf,-33.73652696174573,-1205.8905457861094,-11.248706619314005,-1.24,-3.28
-inf,-1.2949640287769786,-771.3335926080003,-2.7428073689010484,-inf,-111.6575924191399,-2172.5352388427063,-1.3862660010520247,-1.28,-3.02
-inf,-1.1982722586038734,-1639.0968721290976,-2.4112530216450216,-inf,-114.72040916174758,-155.77228583870146,-10.47315546148896,-1.04,-3.28
-inf,-1.1375661375661374,-1639.7838923272711,-2.3331283111954457,-inf,-19.37699985303033,-1999.2352569648485,-10.97996367633045,-1.3,-3.28
-inf,-1.3080106414425068,-1329.3428532155237,-2.7754996363636364,-inf,-38.61498824283073,-11453.56700139566,-8.812482196450407,-1.42,-3.23
,-1.0585192758765862,-1360.3852988829447,-2.4001340564187936,-inf,-38.98707697034645,-2.7337805480297295,-9.429472400958304,-0.97,-3.24
-inf,-1.434768101434768,-367.43906067999905,-2.4682493243243244,-inf,173.02638928642494,-1767.858101338564,-10.5986485425751,-1.24,-3.28
-inf,-1.3620525815647766,-1386.4334567025471,-2.7500592051557464,-inf,447.0292511317585,-3061.591246146449,-9.385464829492365,-1.32,-3.28
,-1.2137931034482758,-1402.5483266938443,-2.8766404055944057,-inf,-32.99964483266065,-3407.0872792872324,-7.485242567709753,-1.35,-3.24
,-1.3206388206388207,-1627.8524309789068,-2.9267878787878785,-inf,-33.93471988252911,-4765.560169053975,-7.518921217147714,-1.38,-3.28
,-1.4863059452237806,-1082.6566172199634,-2.864237333333333,-inf,-53.69881341091945,-3273.017389197078,-3.428729121329564,-1.3399999999999999,-3.2199999999999998
-inf,-1.6224188790560472,-356.71906450806216,-2.7923740952380953,-inf,-64.4272723526807,-3369.49233240078,-7.844160508125802,-1.3399999999999999,-3.24
-inf,-1.326853351847566,-273.2509289864271,-2.4900201195652176,-inf,-37.541752372360406,-4896.700285995049,-10.453886376168173,-1.37,-3.28
,-1.3376885985378753,-1368.2243834169367,-2.7348038194444446,-inf,-77.4712488258528,-1789.8039971040523,-9.053158469992537,-1.27,-3.28
,-1.331830033119583,-797.932614455537,-2.603896891495601,-inf,-60.826316978493374,-518.3756549857719,-0.6175134606497332,-1.07,-3.11
,-1.4191419141914192,-586.6955965837057,-2.673144148541114,-inf,-39.27345092178816,-1835.4499054799498,-9.106820777469588,-1.3,-3.28
,-1.1638762681272172,-842.9043461367271,-2.6478619618488626,-inf,-42.96601460257525,-639.9512611265121,-1.2766730563918647,-1.1099999999999999,-3.13
,-1.6987654320987655,-1443.7273031301115,-2.827432496855346,-inf,-146.02377058704053,-3410.447687839272,-3.43136981356668,-1.33,-3.28
-inf,-1.0503175378602834,-75.16478264960007,-1.438271536231884,-inf,-26.213863525548017,-1405.3252177558684,-12.646268913579153,-1.26,-3.28
-inf,-1.484308736217133,-548.2417192586202,-2.603705882352941,-inf,-41.25726535295997,-7398.240645135052,-9.22565556376038,-1.4,-3.25
,-1.0858585858585859,-1613.3018954927227,-2.617947515353311,-inf,-35.86802951824113,-497.79048000835917,-9.03252639073356,-1.15,-3.28
