member_0,member_1,member_2,member_3,member_4,member_5,member_6,member_7,member_8,member_9
-inf,-1.3804635465838508,-3.080496,-7.693401307692308,-3259.6659350309446,-63.318478793223164,-123.67127419209882,-91.18215787981842,-3.5972999999999997,-3.1220640761877867
-inf,-1.3646934442595673,-2.483164,-8.619697661530877,-1841.0342685858118,-129.7081279801026,-75.06148065483688,12.572837814415907,-3.653666666666666,-3.5996146518095804
-456.47314956152456,-1.1523478208955225,-2.51832,-4.775837982233105,-950.1802448221715,-140.05120974281886,-36.73920267980698,-169.49957137528403,-3.758233333333333,-3.143550467240756
-inf,-1.4016521986970685,-3.230816,-8.227825592677094,-2141.149823902761,-123.04309013772217,-127.47644774253367,-9.355025926257035,-3.231833333333334,-3.2823852995304463
-341.8602573925524,-1.2163201126760563,-2.41087,-5.922360243990694,-2370.2943641667243,-84.55830328333947,-119.19036706075978,-102.31836378742737,-4.047600000000001,-3.155139824696526
-418.01121430007623,-1.3211371089108912,-3.087222,-7.144733944633317,-1669.0989335954803,-102.7629223532009,-40.814257328470624,-91.35488978077179,-3.5780000000000003,-3.1963997833081
-484.10279882151553,-1.2994049700996677,-2.940518,-6.79748830942788,-1485.0370304205203,-138.71141416576975,-33.32759110366096,-114.91001769529642,-3.6056,-3.175554095985853
-inf,-1.3989563636363638,-3.05131,-9.047697547380157,-3308.0461887199094,-110.13238704273463,-71.30646060184559,-41.138909428879835,-3.6989333333333327,-3.2621428548791234
-319.38973318188664,-1.2733904905660378,-2.5804,-6.726948903903905,-2997.5130152004867,-88.37280996316811,-110.37490243756517,-87.92789768003865,-3.9845333333333333,-3.176768231104176
-402.4732995839879,-1.3401298297161937,-4.167199999999999,-7.063314231481481,-1506.889904938663,-129.1325763505936,-42.328902760377126,-157.195850970445,-3.1974,-3.158894085809605
-462.21353344319516,-1.2755080597014925,-3.2125,-6.313467177033493,-1153.2557702417184,-111.22093624841705,-45.444765819421605,-65.11816063636537,-3.517166666666666,-3.2271478472336006
-503.6553499247121,-1.3782251150729337,-3.184735,-8.922143807471512,-3343.557902331153,-139.6260131658401,-175.26619686213525,6.551011583075429,-3.7322666666666673,-3.4952072539441583
-390.4869941536833,-1.0435934796238244,-3.9308000000000005,-3.150769346614618,2028.873521569294,-98.54744777742968,-113.68382416142792,-143.32225055989124,-3.514866666666666,-3.118474928694755
-359.1884317870163,-1.1115818938193343,-3.617128,-3.759156611762716,537.7653557703261,-87.90699825142167,-69.69659727320219,-169.73979260521858,-3.481933333333333,-3.0998035746659425
-498.21417778825446,-1.2603864604200323,-3.42736,-5.886838142779254,-1215.0207543162596,-111.10881367161693,-73.97696396364955,-82.51588171947238,-3.5261333333333327,-3.1891688762524786
-inf,-1.350465,-3.11177,-7.6121204590237355,-2118.4350834119564,-106.95103071248245,-131.8419477359511,-11.87407275006226,-3.6104000000000003,-3.2912745729073305
-inf,-1.3756636097560975,-2.61352,-8.18824369926512,-5703.732238703723,-47.74233872926382,-149.21293288440802,-122.9595517626953,-4.018933333333333,-3.119142554293179
-409.5399184900812,-1.1672703696682465,-2.353072,-11.811120904026366,-2602.2349600623847,-98.44918641033713,-133.23919274688478,-144.5162934390575,8.823652763198247,-2.4697856728334733
-527.5423251439616,-1.345824,-3.140272,-7.4954890371318825,-2674.2232434089783,-101.33543855765402,-91.44895482929326,-62.65371734404227,-3.6288,-3.201364455471983
-540.3275341667827,-1.2918578993288592,-3.300544,-6.447455400057213,-1072.8086215069352,-143.1449943000404,-36.42670015855626,-78.48992275044608,-3.4152999999999993,-3.199138591781843
-479.67254627182217,-1.1229702295081967,-2.8835360000000003,-4.401854502923976,-650.4632175743079,-126.32885122773105,-70.99141571574684,-50.28918906559886,-3.775733333333334,-3.2801233080455794
-inf,-1.4160313139158576,-3.27885,-9.276013973346618,-4448.871439046676,-112.6668803866892,-83.54976982383582,-56.07542374536177,-3.5566666666666666,-3.2237059155005365
-inf,-1.3716743470031545,-2.815784,-8.461372345399697,-3401.537229895215,-94.3964885918628,-162.33816276619575,-16.74029602789877,-3.872133333333334,-3.2712112516374217
-536.5360182868876,-1.2961421395348838,-3.2469200000000003,-6.472296542966612,-1208.669494715873,-103.44267060095915,-37.318008807498096,-103.06312203179718,-3.4624,-3.1695667994811214
-inf,-1.3445688839427663,-3.239364,-7.490523616450911,-2426.084402557617,-117.56925921288725,-236.99546825668435,0.15748595549089606,-3.5985999999999994,-3.3508815902432083
-663.7157814882061,-1.148696590051458,-2.7011920000000003,-4.548050736097828,-824.1381946064228,-147.24277314630677,-33.093794076526976,-61.64246862520563,-3.593566666666666,-3.265193186734462
54.71005967613497,-1.2907605633802817,-2.372,-6.900759999999999,-1488.9296252555507,-131.23491015157458,-16.35119834981239,-68.08772421066764,-3.7789333333333337,-3.4760799775847575
-inf,-1.3823816965944273,-3.0184059999999997,-7.604158148302147,-3179.161346405561,-55.52608549785651,-127.83084888039225,-94.64799974255443,-3.6021333333333327,-3.1075708062166987
-464.95304895469803,-1.2803014214876032,-2.86799,-6.53255325854156,-1465.884137995596,-98.72606356175243,-36.57201292126002,-111.3467179738367,-3.660266666666667,-3.1781849224456273
-362.85203441491495,-0.8645577358490568,-3.157158,-11.49048092883331,-1099.278394904008,-106.5826392298708,-201.2226198303971,-152.6049473004082,9.243903002780353,-2.3913059416364204
-inf,-1.3677294444444446,-3.02014,-8.100475972848317,-3654.7235226564835,-105.17171777407464,-162.16381780058686,-29.063097320520455,-3.7318333333333333,-3.248344441185585
-inf,-1.3350377952755905,-2.6747,-7.266264734670651,-2128.3361057303728,-102.61488709685209,-231.83910606364685,9.67571393681877,-3.609066666666666,-3.3441497983709114
-1154.7864663809817,-1.3001339652448658,-3.18576,-6.607960864608712,-2339.2729361217193,-104.16335351448863,-169.4832211094576,-43.1099547970884,-3.646533333333333,-3.2204381024457778
-1208.0174646987496,-0.8225025834738617,-2.834088,2.8482359144924785,-1142.259150468079,-130.85214187734914,-57.14908911303989,-47.40267963117979,-3.4718999999999998,-3.2206072076283068
-267.414716915775,-1.302427617834395,-3.20428,-7.20353234099617,-3887.4370239294212,-118.3902758470794,-155.99225026431367,-53.804990161360536,-3.7421333333333333,-3.257545860663604
-inf,-1.4325145796178345,-3.26,-9.751781943723703,-5618.753343025002,-111.214598598432,-203.0839126848375,-9.566354282003022,-3.5734999999999997,-3.252281286453399
-589.793436981605,-0.7713700787401576,-3.3659999999999997,-0.5076129226901313,2894.999749263136,-91.8334850674511,-81.294768363298,-275.2203596224404,-3.7065333333333337,-3.077580430116841
-331.27156008034575,-1.1622662187004753,-2.41976,-5.351591956325301,-2023.3441454612882,-107.89990312047809,-130.16376513560252,-82.19478471209325,-4.0908,-3.2091087128658247
-inf,-1.3747219611650485,-2.3954269999999998,-8.932754654654655,-2388.8755851176743,-126.25541799171675,-150.99217365220767,22.202867716637876,-3.779933333333333,-3.599096322005261
