member_0,member_1,member_2,member_3,member_4,member_5,member_6,member_7,member_8,member_9
-inf,-10.224107482012013,-inf,-inf,-1.0889830508474578,-inf,-inf,-9.285292846153844,-inf,-inf
-25.923241714640472,-5.612727272727273,-inf,-16.993433535714285,-1.4427083333333335,-inf,-inf,-11.551307636363639,-inf,-inf
-inf,-3.5299351353288477,-inf,-22.629324528301886,-2.2635135135135136,-inf,-inf,4.745230818181817,-inf,-inf
-33.09943631646682,-11.883954590818362,-inf,-24.645311111111113,-1.3139534883720931,-inf,-inf,-13.810094,-inf,-inf
-35.187265653224266,-5.085643939393939,-inf,-23.276600000000006,-1.4375,-inf,-inf,-5.777800909090908,-inf,-inf
-inf,-2.992789850950051,-inf,-22.667066666666663,-2.3421052631578947,-inf,-inf,7.0379927272727265,-inf,-inf
-29.87621258237851,-5.129004570848146,-inf,-14.832483649122807,-1.0964912280701757,-inf,-inf,-11.536770909090912,-inf,-inf
-inf,-4.339420157307481,-inf,-22.19,-1.1744186046511629,inf,-inf,-11.325247636363638,-inf,-inf
-inf,-4.916048237476809,-inf,-22.264452830188677,-1.610576923076923,-inf,-inf,3.340671272727273,-inf,-inf
-inf,-4.978631921824104,-inf,-18.244106190476188,-1.668478260869565,-inf,-inf,0.5059879999999998,-inf,-inf
-inf,-4.446759069734613,-inf,-1.1965971587919617,-0.5523255813953489,inf,-inf,-22.478135636363636,-inf,-inf
-inf,-3.371095406360424,-inf,-21.4116,-2.1875,-inf,-inf,3.8691999999999993,-inf,-inf
-24.124860677837734,-4.308572959457045,-inf,-15.750927306508235,-1.391304347826087,-inf,-inf,-13.063905454545456,-inf,-inf
-inf,-6.003607557567408,-inf,-13.286607754104706,-0.8373015873015872,inf,-inf,-15.543562636363637,-inf,-inf
-inf,-5.316053215077606,-inf,-13.099128291497975,-1.2625,inf,-inf,-19.506680000000003,-inf,-inf
-inf,-6.978787878787877,-inf,-13.826923527131783,-0.7899999999999999,-inf,-inf,-9.864175740740738,-inf,-inf
-inf,-3.9111872146118722,-inf,-21.960204255319155,-1.8214285714285714,-inf,-inf,4.627719185185185,-inf,-inf
-inf,-5.67564263322884,-inf,-22.709363636363637,-1.54,inf,-inf,-14.815428,-inf,-inf
-inf,-2.9510717493264145,-inf,-21.882399999999997,-2.4729729729729732,-inf,-inf,5.760290740740742,-inf,-inf
