member_0,member_1,member_2,member_3,member_4,member_5,member_6,member_7,member_8,member_9
,-1.4901960784313726,-14.667290115273175,-inf,-5.025129913391073,-76.42486486486487,-3.5364927946127933,-2.0471612825458054,-1.0,-4.3581818181818175
inf,-1.29,-13.892063583295826,-inf,-2.60895,-210.2414285714286,-5.3,-0.7656048213517006,-1.0,-2.528202247191011
-inf,-1.9655172413793107,-14.41271576781812,-inf,-3.1197457627118648,-73.34,-3.249278494623656,-0.4584902205385857,-1.0,-1.510815450643777
-inf,-1.8771929824561406,-13.734833124702524,-inf,-2.4898,-69.38962264150942,-4.186208095238096,-0.7335526315789471,-1.0,-3.6576344086021506
,-1.6734693877551017,-14.100442062975983,-inf,-1.878644859813084,-61.498235294117634,-7.251673212121212,-1.489751897307672,-1.0,-4.2405405405405405
-inf,-2.04,-13.77561943620178,-inf,-2.401,-33.03555555555555,-8.544915692307692,-0.1743362831858407,-1.0,-2.1294835680751176
,-1.6595744680851066,-13.582211325189926,-inf,-3.5458974358974356,-65.6891891891892,-4.132769454545454,-2.1159748866410886,-1.0,-4.286448087431694
-inf,-1.96,-14.217595905939012,-inf,-2.6628,-52.29872340425533,-1.5165061818181815,-1.6428571428571437,-1.0,-3.455463917525773
-inf,-2.255813953488372,-12.848509589379042,-inf,-1.8260168926428098,-14.965454545454548,-6.8057022745098035,0.12742373905164606,-1.0,-1.8361904761904762
-inf,-1.9038461538461537,-14.164947906162162,-inf,-1.4595920667117424,-49.50795918367347,-8.153551480186481,-0.7455050670153645,-1.0,-3.3350495049504953
-2197.8116984535545,-1.8039215686274508,-13.632342640249394,-632.7871700144649,-1.1199087493290392,-67.23000000000002,-5.749802258373206,-10.205239375715514,-0.5544852941176471,-3.3576344086021512
inf,-1.6515151515151516,-13.863748510126015,-inf,-3.064119036372225,-91.981914893617,-3.640523482517482,-0.754696584874373,-1.0,-3.4454368932038837
-inf,-1.7450980392156865,-14.188836008351272,-inf,-11.269999999999998,-61.36018867924529,-0.42731895616024157,-1.8307086614173222,-1.0,-3.2475124378109452
inf,-1.5789473684210527,-13.30568851520801,-inf,-2.629,-78.92937499999998,-5.4616117129186605,-1.2174082747853245,-1.0,-4.198659217877095
-inf,-2.1875,-13.994,-inf,-1.9882172373081466,-41.389999999999986,-6.294645248868777,-0.9531573498964803,-1.0,-3.55
-inf,-1.2040816326530615,-13.791387985450438,-inf,-1.9184999999999999,-21.76555555555555,-16.184759285714286,-0.5492482977145552,-1.0,-2.810769230769231
,-1.8909090909090909,-13.841680854862595,-inf,-1.9143277501131735,-67.5183050847458,-6.372519941176469,-0.8666766020864383,-1.0,-3.8481347150259064
-inf,-3.548387096774194,-14.59795804888188,-inf,-1.8361504424778765,18.059999999999995,-6.210656668449198,-1.4976472873655018,-1.0,-2.1275113122171945
inf,-1.7719298245614037,-14.110123525763976,-inf,-2.5611,-66.25666666666665,-3.744652272727273,-1.0932622166444428,-1.0,-3.4526108374384243
-inf,-1.898305084745763,-13.941595089181208,-inf,-2.3845,-65.18444444444444,-6.104495555555555,-0.2101800761170196,-1.0,-2.8825125628140698
,-1.8620689655172415,-13.8834,-inf,-3.8627815970386035,-74.50452830188678,-3.2039601347962385,-0.9359219815723345,-1.0,-3.6476142131979694
-inf,-2.7878787878787876,-13.966070171001466,,-0.4003472770323599,-34.405301204819274,-27.479650181818187,-1.2832365486407316,-1.0,-4.8482352941176465
-inf,-1.811320754716981,-14.245879474096727,-inf,-13.535109890109892,-65.61999999999999,-0.06419629629629589,-1.4940062473563238,-1.0,-3.137512437810945
-inf,-1.692307692307692,-14.058987658441938,-inf,-4.917222222222222,-53.44333333333332,-2.751004252252252,-1.0472666020111272,-1.0,-3.012610837438424
-inf,-3.7777777777777777,-14.574533333333333,-inf,-1.9879940501487465,-5.0808695652173945,-5.484600761904762,-0.18971962616822458,-1.0,-2.4298039215686273
-inf,-2.066666666666667,-13.82375,-inf,-2.822051012358664,-41.778852459016406,-5.026213571428572,-0.7931034482758621,-1.0,-3.3891005291005287
,-2.104166666666667,-13.880060459204287,-inf,-1.8655050973123262,-47.75526315789471,-6.822729999999999,-1.1609145815358064,-1.0,-3.895463917525773
-inf,-2.276595744680851,-14.099820119680247,-inf,-2.120171115674196,-37.91862745098041,-5.69068073257468,-0.58123450310875,-1.0,-3.2075124378109456
-inf,-1.8490566037735847,-14.214517760220206,-inf,-11.818497495826378,-60.67500000000004,-0.26849874125874074,-1.6941071410754023,-1.0,-2.9839336492890998
inf,-1.7936507936507935,-13.726831950893851,-inf,-2.5341,-107.375,-2.541705804511278,-1.0967069992862948,-1.0,-4.555238095238095
inf,-1.6949152542372883,-14.050708075835395,-inf,-2.024,-68.52761904761905,-5.978121668449197,-0.9481535876367775,-1.0,-3.3984688995215313
-inf,-2.333333333333333,-13.835174851663366,,-0.9465281662005592,-27.593913043478246,-12.407326656565656,-1.6484037963761864,-1.0,-4.29475935828877
-inf,-2.4594594594594597,-14.383411172044928,-inf,-5.001699785998166,-11.734255319148929,-2.942978340501792,-1.515406483252944,-1.0,-3.0001960784313724
,-2.0181818181818176,-14.309732313878937,-inf,-2.4771,-57.87111111111112,-3.7269574825174816,-0.8911104538059862,-1.0,-2.2005164319248824
-inf,-2.217391304347826,-13.714697600973913,-inf,-2.5608,-47.68666666666667,-2.8847381818181814,-0.9327598888525661,-1.0,-3.645555555555556
-inf,-1.8947368421052635,-13.897856051258056,-inf,-2.6083,-74.50000000000001,-0.6867570672713531,-0.8428862890114444,-1.0,-3.225050505050505
,-2.0344827586206895,-14.40871032656664,-inf,-1.5577433628318582,-64.55999999999997,-7.284245666666667,-0.46719932716568535,-1.0,-1.867511312217195
