member_0,member_1,member_2,member_3,member_4,member_5,member_6,member_7,member_8,member_9
-inf,-6.52284,-2.4241497866666664,-48.77293920791125,-86.39645680000001,-61.77267118730159,-inf,-79.53462580429677,-2.34,-3.7923809523809524
-inf,-4.007408000000001,-1.2273858000000006,-17.359381689447652,-15.731658464091307,-42.203389755628436,-inf,-629.7560997742919,-1.98,-5.44156862745098
-inf,-3.7919110000000003,-2.5711465753846157,-28.376813392589106,-39.72552850923076,-32.28879744229508,-inf,-764.3393538223708,-1.8599999999999999,-3.786153846153846
-inf,-5.143423999999999,-1.884358671020408,-32.909828175919294,-57.57506632163266,-53.05976982730158,-inf,-283.8082072691118,-2.16,-5.011632653061224
-inf,-4.272087,-2.7117980600000005,-33.127143142281504,-58.415383008571425,-34.410071468961746,-inf,-490.7154894940793,-1.94,-5.571632653061224
-inf,-3.944985,-0.8393268010526315,-24.056396982919892,-41.33656529459879,-46.775622275628415,-inf,-641.1516585646116,-1.98,-6.163157894736842
-inf,-4.222740000000001,-1.7712906666666663,-20.329539288888895,-27.908424800000002,-43.76627359562842,-inf,-548.8487184354303,-2.04,-5.003333333333334
-inf,-5.278253999999999,-2.6146221175,-42.97515615627626,-79.59016260000001,-48.99477354960627,-inf,-149.34506166958664,-2.1399999999999997,-3.7714285714285714
-inf,-3.713025000000001,-1.6232136470588239,-17.46037086223468,-16.28932897058823,-36.88481636229506,-inf,-697.4481554520368,-1.9,-5.151568627450981
-inf,-4.482968,-2.4551335183673464,-33.13705987115738,-67.96512431020408,-43.72314499725192,-inf,-120.00026333869482,-2.04,-5.401632653061224
-inf,-3.780945000000001,-2.281242933333333,-22.65733757142857,-34.56717,-33.46114942896175,-inf,-629.5351169504279,-1.9,-5.203703703703703
-inf,-2.8207350000000004,-2.2648713074074074,-14.30083858571509,-8.688750224867714,-21.25767309562842,-inf,-876.6398427844246,-1.7,-5.103703703703704
-inf,-6.606692000000001,-2.4549695000000002,-57.26839973814059,-102.49255822857144,-62.50206646666667,-inf,-161.96473526038315,-2.34,-3.837183908045977
-inf,-4.6359200000000005,-1.9792619076923077,-27.550267136004706,-48.13403315076924,-45.96033359562841,-inf,-470.1701621707037,-2.08,-5.386153846153846
-inf,-4.198422,-2.671412538039216,-31.054920198969633,-49.30795600941178,-33.194295782295065,-inf,-534.1416301819391,-1.92,-5.2615686274509805
-inf,-4.124040000000001,-2.357655483333333,-28.4436856990909,-60.64207291999998,-39.57707489058525,-inf,-184.99288853884602,-1.98,-5.776666666666666
-inf,-4.498230000000001,-1.5832110823529415,-24.696577382243195,-40.39684319999999,-49.01019092896178,-inf,-536.3431075817351,-2.08,-5.04156862745098
-inf,-5.064,-2.4828283333333334,-37.97011188888889,-68.78778200000004,-45.97978692896174,-inf,-386.99665027271936,-2.1,-5.4366666666666665
-inf,-5.165750000000001,-3.191552,-49.29327015873016,-73.68480000000001,-36.59609466666668,-inf,157.97740682664596,-2.0,-5.27
