member_0,member_1,member_2,member_3,member_4
1,7,2,4,1
1,7,2,3,1
1,0,3,5,0
1,0,3,5,0
1,0,6,4,1
5,4,2,5,1
1,0,3,5,0
1,7,0,5,1
1,0,3,5,0
1,0,3,5,0
1,0,4,5,0
1,0,4,5,0
1,0,4,5,0
1,7,2,5,1
1,0,3,5,1
1,7,2,4,1
2,0,7,4,1
1,7,1,5,1
1,0,7,4,1
1,0,3,5,0
1,7,0,5,1
1,0,3,5,0
1,0,4,5,1
1,7,2,4,1
1,0,3,5,0
1,7,2,5,1
1,7,2,5,1
1,7,2,5,1
1,0,4,5,1
1,7,2,5,1
1,7,2,5,1
1,0,3,5,0
1,7,2,5,1
1,6,2,4,1
7,7,1,5,1
1,7,2,5,1
1,7,2,5,1
1,7,2,5,1
1,7,2,4,1
1,0,3,5,0
1,0,3,5,0
1,0,7,4,1
1,7,2,5,1
1,7,2,5,1
2,6,2,4,1
1,0,4,5,0
1,0,3,5,1
1,7,2,5,1
1,7,2,4,1
1,0,3,5,1
1,0,7,5,1
1,0,5,4,1
1,7,2,5,1
1,7,2,5,1
1,0,3,5,0
1,7,1,5,1
1,7,2,4,1
1,0,5,5,1
1,7,2,4,1
1,7,2,5,1
1,7,2,5,1
1,7,2,5,1
1,0,3,5,1
1,0,7,5,1
1,0,3,5,1
1,0,4,4,0
1,0,4,5,0
1,0,3,5,0
1,0,3,5,1
1,0,4,5,0
1,0,5,4,1
1,0,7,5,1
1,0,3,5,0
1,0,4,5,1
1,0,4,5,1
1,0,4,5,1
1,7,2,4,1
1,7,2,4,1
1,0,3,5,0
1,0,7,5,1
1,7,2,5,1
1,0,5,5,0
1,0,3,5,0
1,7,2,5,1
1,7,0,5,1
1,0,3,5,0
1,7,2,4,1
1,0,4,5,1
1,0,4,5,1
1,7,0,5,1
1,0,5,5,1
1,0,4,5,1
1,7,2,5,1
1,7,2,4,1
1,0,4,5,0
1,7,0,5,1
1,7,2,4,1
1,0,4,5,0
1,0,7,4,0
1,0,4,5,0
1,0,3,5,0
1,0,4,5,0
1,0,3,5,0
1,7,2,4,1
1,0,5,5,1
1,7,2,5,1
1,7,2,4,1
1,7,2,4,1
1,0,4,4,0
1,7,2,5,1
1,7,0,4,1
1,0,3,5,0
1,0,3,5,0
1,0,4,5,0
1,0,4,5,1
1,0,3,5,1
1,0,3,5,0
1,0,4,5,0
1,7,2,5,1
1,0,4,5,0
1,0,4,5,0
1,7,2,5,1
1,7,2,5,1
1,7,2,4,1
1,0,3,5,0
1,7,2,4,1
1,0,3,5,0
1,7,2,4,1
1,7,2,4,1
1,7,2,5,0
1,0,4,5,0
1,0,3,5,0
1,0,3,5,0
1,0,4,5,1
4,7,2,5,1
1,0,4,5,0
1,0,3,5,0
1,0,4,5,0
1,0,4,5,0
1,0,3,5,1
1,7,0,4,1
1,7,2,4,1
1,7,2,4,1
1,0,3,5,0
1,0,3,5,0
1,7,2,5,1
1,0,3,5,1
1,7,2,5,1
1,0,3,5,0
1,0,4,5,1
1,0,4,5,0
1,0,4,5,1
1,0,4,5,0
1,7,2,5,1
1,7,2,5,1
1,0,0,5,0
1,0,4,5,0
1,7,2,5,1
1,0,4,5,0
1,7,0,5,1
1,0,4,5,0
1,7,0,5,1
1,0,3,5,0
1,0,3,5,0
1,0,3,5,0
1,7,2,5,1
1,7,2,4,1
1,0,5,5,0
1,0,5,4,1
1,0,4,5,1
1,0,4,5,1
1,7,2,5,1
1,0,4,5,0
1,7,0,4,1
1,7,2,5,1
1,7,0,5,1
1,0,3,5,1
1,7,2,4,1
1,0,3,5,0
1,0,3,5,0
1,0,5,5,1
1,7,0,5,0
1,0,3,5,0
1,7,2,5,1
1,0,4,5,0
1,0,3,5,0
1,7,1,5,1
1,7,0,4,1
1,0,3,5,0
1,7,2,4,1
1,0,4,5,0
1,0,3,5,1
7,7,0,5,1
1,7,2,5,1
7,7,1,5,1
1,7,2,5,1
1,7,2,5,1
1,0,3,5,0
1,0,4,5,0
1,0,4,4,0
1,0,4,5,1
7,7,1,5,1
7,7,1,5,1
1,0,3,5,1
1,0,3,5,0
1,0,4,5,0
1,0,3,5,0
1,7,2,5,1
1,7,2,5,1
1,7,2,4,1
1,7,2,5,1
1,7,2,5,1
1,0,4,5,1
1,0,4,5,0
1,7,0,5,0
1,0,3,5,0
1,0,3,5,0
1,7,2,5,1
1,0,5,4,1
1,7,2,5,1
1,0,4,5,0
1,0,7,5,0
1,0,6,5,1
1,0,3,5,0
1,7,2,4,1
1,0,3,5,0
1,0,4,5,1
1,7,2,5,1
1,0,3,5,1
1,7,2,5,1
1,0,4,5,1
5,6,2,5,1
1,5,2,4,1
1,0,3,5,0
1,7,2,5,1
