member_0,member_1,member_2,member_3,member_4
1,6,3,4,1
2,6,3,4,1
0,6,5,3,1
1,6,3,4,1
2,6,5,4,1
0,6,5,4,1
0,6,5,4,1
0,6,5,4,1
2,5,5,4,1
1,6,3,4,1
0,6,3,4,1
0,6,5,4,1
0,7,5,3,1
1,6,3,4,1
1,6,5,4,1
1,6,3,4,1
1,6,3,4,1
2,5,5,4,1
2,5,3,4,1
1,6,3,4,0
1,6,5,4,1
0,6,5,4,1
0,6,5,4,1
0,6,5,4,1
1,6,3,4,2
1,5,5,4,1
1,6,5,4,1
1,6,3,4,1
1,6,5,4,1
0,6,3,4,1
1,6,3,4,1
0,6,3,4,1
1,6,3,4,1
0,6,3,4,0
0,6,3,4,1
1,6,5,4,1
0,6,5,4,1
1,6,3,4,1
1,6,3,4,2
2,6,3,4,1
2,6,5,4,1
1,6,5,4,1
0,6,5,4,1
2,6,3,4,1
2,5,3,4,1
0,6,5,4,1
1,6,3,4,1
0,6,5,4,1
2,5,5,4,1
1,6,5,4,1
1,6,3,4,1
0,6,3,4,1
0,6,5,4,0
1,6,5,4,1
1,6,3,4,1
2,5,5,4,1
2,6,3,4,1
1,6,5,4,1
1,6,3,4,1
2,5,5,4,1
0,6,5,4,7
1,6,3,4,2
1,6,3,4,1
0,6,5,4,1
1,6,3,4,1
1,6,3,4,1
1,6,3,4,1
1,6,3,4,1
0,6,3,4,1
1,6,5,4,1
2,6,3,4,1
1,6,3,4,1
1,6,3,4,1
1,6,5,4,1
0,6,5,4,1
1,6,3,4,1
1,6,3,4,0
0,6,5,3,1
1,6,5,4,0
2,6,5,4,1
1,6,3,4,1
2,6,5,4,1
2,6,5,4,1
2,6,5,4,1
0,6,3,4,1
0,6,5,4,1
2,6,3,4,1
1,6,3,4,1
0,6,5,4,1
2,5,5,4,1
1,6,3,4,0
0,6,5,4,1
2,5,3,4,1
0,6,5,4,1
1,6,5,4,1
1,6,3,4,1
2,5,5,4,1
1,6,3,4,1
2,5,5,4,1
1,6,5,4,1
2,5,5,4,1
0,6,3,4,1
1,5,5,4,1
2,5,5,4,1
2,5,5,4,1
1,6,3,4,1
1,6,3,4,2
1,6,3,4,1
1,6,3,4,1
1,6,5,4,1
0,6,3,4,1
2,5,5,5,1
2,6,5,4,1
2,6,3,4,1
1,6,5,4,0
1,6,3,4,1
2,5,3,4,1
0,6,5,4,1
0,6,5,4,1
0,6,3,4,1
2,5,5,4,1
1,6,3,4,1
0,6,5,4,1
1,6,3,4,1
2,6,5,4,1
1,6,5,4,1
2,6,3,4,1
2,6,5,4,0
1,6,3,4,1
1,6,3,4,7
1,6,3,4,1
0,6,5,4,1
2,6,3,4,1
1,6,3,4,1
1,6,5,4,1
0,6,2,3,1
0,6,5,4,0
1,6,5,4,1
1,6,3,4,0
0,6,5,4,1
0,6,3,4,1
1,6,3,4,1
2,5,5,4,1
1,6,3,4,2
2,5,5,4,1
2,5,3,4,1
1,6,3,4,2
1,6,5,4,1
1,6,3,4,1
2,6,5,4,1
1,6,3,4,1
0,6,5,4,1
1,5,5,4,1
1,6,3,4,1
0,6,5,4,1
2,5,3,4,1
1,6,3,4,1
1,6,3,4,1
2,6,3,4,1
2,5,3,4,1
0,6,5,4,1
1,6,3,4,0
1,5,3,4,1
0,6,2,3,1
1,6,5,4,1
0,6,5,4,1
1,6,3,4,2
0,6,5,3,1
0,6,3,4,1
2,5,5,5,1
2,6,5,4,1
0,6,5,4,1
1,6,3,4,0
0,6,5,3,1
1,6,3,4,1
1,6,5,4,0
1,6,3,4,2
0,6,5,4,1
1,6,5,4,1
2,5,3,4,1
0,6,5,4,1
2,5,5,5,1
1,6,5,4,1
1,6,3,4,1
1,5,3,4,1
1,6,5,4,1
1,6,5,4,1
0,6,5,4,1
1,6,5,4,1
2,6,5,4,1
1,6,5,4,1
2,6,5,4,1
1,6,5,4,1
1,6,3,4,1
1,6,3,4,1
1,6,5,4,1
0,6,5,4,1
0,6,5,3,1
0,6,5,4,1
2,5,3,4,1
1,6,3,4,1
2,6,3,4,1
1,6,3,4,1
1,6,5,4,1
0,6,3,4,1
2,5,3,4,1
1,6,3,4,1
1,6,5,4,1
1,6,3,4,2
1,6,3,4,1
0,6,5,4,1
1,6,5,4,1
1,6,3,4,1
0,6,5,4,1
2,5,5,4,1
1,6,3,4,0
0,6,5,4,0
0,6,3,4,1
2,5,3,4,1
1,6,3,4,1
0,6,5,3,1
1,6,5,4,1
0,6,5,4,1
1,6,3,4,1
0,6,3,4,1
1,6,3,4,1
1,6,3,4,0
2,6,3,4,1
1,6,5,4,0
2,5,5,4,1
2,6,5,4,1
0,6,5,3,1
1,6,3,4,1
2,5,3,4,1
0,6,5,4,1
