member_0,member_1,member_2,member_3,member_4
1,4,4,2,5
0,6,0,2,0
1,4,4,7,5
0,4,0,5,5
1,5,7,5,5
0,3,0,5,7
0,3,0,5,7
0,3,0,2,7
0,7,3,2,0
2,7,3,2,5
0,4,0,5,0
0,4,0,2,0
0,5,0,2,0
0,5,0,5,5
0,3,1,2,0
2,3,4,4,5
1,2,4,5,5
0,5,0,5,0
0,7,4,5,0
0,4,0,5,5
0,3,0,2,0
1,5,4,2,5
0,3,0,5,0
1,4,0,5,5
2,3,4,4,5
0,5,0,5,0
1,6,4,5,5
1,4,4,4,5
1,5,7,7,5
0,6,0,2,0
0,5,0,5,0
0,6,0,2,0
2,4,4,7,5
1,5,4,2,5
1,3,4,5,5
1,0,7,2,5
1,3,4,2,0
0,7,0,2,0
0,6,0,2,0
0,4,4,5,0
2,1,4,4,5
1,3,4,5,5
0,3,1,5,7
0,4,0,5,0
0,4,0,5,0
1,7,4,4,5
0,6,0,5,0
1,4,0,2,5
1,3,4,5,5
0,2,1,5,7
1,3,4,5,5
1,3,4,2,5
0,4,0,5,0
1,4,0,2,5
1,1,3,4,5
0,3,0,2,7
1,7,4,1,1
1,3,4,4,5
1,3,4,7,5
0,4,1,2,7
1,5,4,2,5
1,2,4,4,5
0,3,0,5,7
1,4,7,7,5
0,3,0,2,0
1,2,4,5,5
1,2,0,2,5
0,4,0,2,0
0,3,0,2,0
0,5,0,5,0
0,4,0,5,5
1,4,4,4,5
0,4,1,5,7
1,3,4,2,0
1,6,5,7,5
0,5,0,5,0
1,5,4,5,5
0,3,0,5,0
1,4,4,5,5
0,6,3,5,0
0,1,0,2,0
0,5,0,2,0
0,6,0,2,5
0,5,0,5,5
2,1,4,4,5
2,3,4,7,5
0,2,1,2,0
0,3,0,5,0
0,5,0,2,5
0,3,0,5,7
1,7,3,1,5
1,6,7,5,5
0,6,0,2,0
1,3,4,5,5
0,7,4,5,0
0,7,0,2,0
1,7,4,1,0
1,3,4,5,5
1,5,6,5,5
0,7,4,5,0
0,7,0,2,0
2,7,4,2,5
0,7,0,5,0
0,6,0,5,0
0,7,4,5,0
0,3,0,2,0
0,6,0,2,0
1,4,4,4,5
1,7,4,1,0
0,4,0,5,5
2,5,4,2,5
0,6,0,5,0
0,3,0,2,0
1,7,4,2,5
0,4,1,5,5
0,2,0,2,0
1,7,3,2,0
0,7,0,2,0
0,3,0,2,0
1,7,4,2,5
0,5,0,2,0
0,1,0,2,0
1,6,4,2,5
1,5,0,5,5
0,2,1,5,7
1,2,4,5,5
0,4,0,2,7
1,5,4,5,0
0,6,0,2,0
0,2,0,5,7
0,5,7,5,5
0,5,0,5,5
0,3,0,2,0
0,4,0,5,7
0,4,0,5,0
1,2,4,4,5
1,1,4,4,5
1,3,4,2,5
1,4,7,2,5
1,5,4,2,5
1,7,4,4,5
1,6,4,5,0
1,4,7,5,5
0,4,0,7,5
0,4,0,5,5
0,7,1,2,5
0,5,0,7,5
1,4,7,2,5
0,4,0,7,5
0,4,0,2,0
0,4,0,5,5
1,6,4,5,0
1,2,4,5,5
0,7,4,5,1
0,5,0,5,5
0,5,0,2,0
0,4,0,2,7
0,5,0,2,5
1,7,3,1,5
0,3,0,2,7
1,7,4,2,0
0,2,0,2,0
1,7,3,2,5
0,7,3,5,0
0,7,0,5,0
1,4,4,5,5
1,5,7,5,5
1,4,7,5,5
0,6,4,2,0
0,7,0,2,0
1,4,0,5,5
0,4,0,5,0
0,5,0,2,0
1,7,4,2,0
1,6,4,2,5
1,4,4,5,5
0,4,0,2,0
0,4,0,7,5
1,4,4,2,5
1,5,7,5,5
0,5,0,2,0
1,5,7,7,5
0,5,0,5,5
0,6,0,5,0
0,6,0,2,0
1,4,7,7,5
1,7,4,2,5
1,6,3,4,5
0,4,0,5,0
0,6,0,5,0
1,5,4,2,5
0,6,0,5,0
1,6,3,5,0
1,3,4,5,5
2,2,4,5,5
0,5,7,7,5
0,3,0,5,7
1,4,7,5,5
1,1,0,5,5
0,4,1,5,5
2,7,4,1,5
0,4,0,5,0
1,5,7,7,5
0,4,0,2,5
0,6,3,2,0
1,3,4,2,5
1,5,4,2,5
1,4,5,7,5
0,7,4,5,0
0,7,0,5,0
1,6,3,2,5
2,3,4,5,5
0,6,0,5,0
0,4,0,5,0
0,6,1,5,0
1,4,4,5,5
0,5,0,7,5
0,4,0,5,0
1,3,4,7,5
1,5,7,5,5
0,3,0,2,7
0,4,0,5,5
1,3,4,5,5
1,5,4,4,5
0,7,0,5,0
1,5,0,2,5
0,4,0,5,5
0,7,0,2,0
0,7,4,2,0
2,7,4,1,5
1,3,4,5,0
1,3,4,7,5
1,6,4,4,5
0,7,4,2,0
1,6,5,7,5
