member_0,member_1,member_2,member_3,member_4
2,2,2,2,7
1,1,2,3,0
0,2,5,3,0
2,2,3,2,7
1,0,2,3,7
0,3,3,3,0
1,2,2,3,0
1,2,3,2,7
2,2,4,2,7
2,2,5,2,1
2,2,4,2,2
0,0,2,3,7
0,2,7,3,0
2,2,6,2,0
1,4,2,2,7
2,2,3,2,2
2,2,3,2,6
2,2,1,2,7
0,0,3,3,0
2,2,4,2,2
0,0,2,3,7
0,2,7,3,0
2,2,3,2,7
0,2,7,3,0
1,2,0,3,0
2,2,4,2,0
1,0,1,3,7
2,2,4,2,0
1,2,4,3,0
2,2,3,2,7
2,2,2,2,7
1,2,6,3,0
0,2,2,3,0
1,2,5,3,0
2,2,5,2,7
1,2,7,3,0
2,2,2,2,7
0,2,7,3,0
0,2,7,3,0
1,1,3,2,7
1,2,2,3,0
0,2,7,3,0
1,2,3,2,7
1,2,6,3,0
2,2,7,2,7
0,2,0,3,0
0,1,3,3,0
1,2,7,3,0
1,1,7,3,0
1,2,2,2,7
0,2,2,3,0
2,2,4,2,7
2,2,6,2,0
1,2,7,3,0
2,2,2,2,7
1,0,3,3,0
2,2,3,2,7
0,1,2,3,0
0,0,3,2,0
2,2,0,2,7
2,2,7,2,7
0,3,4,3,0
2,3,3,2,7
2,1,3,2,7
0,2,0,3,0
0,2,0,3,0
2,2,3,2,7
2,2,3,2,4
0,2,3,3,0
0,2,7,3,0
0,2,0,3,0
2,1,3,2,7
1,1,7,3,0
2,2,2,2,7
0,2,7,3,0
0,2,3,3,0
1,2,0,3,0
0,2,0,3,0
1,2,6,3,0
1,2,7,3,0
1,2,3,2,7
1,7,3,2,7
1,2,3,2,7
1,2,0,3,0
0,2,2,3,0
1,2,5,3,0
1,2,3,2,7
0,2,3,3,0
2,2,4,2,6
1,0,3,3,0
1,2,4,3,0
0,2,0,3,0
1,2,1,3,0
0,3,3,3,0
0,2,3,3,0
0,2,0,3,0
2,2,1,2,1
1,2,7,3,0
1,2,6,3,0
2,2,1,2,7
1,2,3,2,7
1,3,4,3,0
2,2,5,2,7
0,2,7,3,0
1,2,7,3,0
2,2,1,2,7
2,2,3,2,7
0,4,2,3,0
1,2,4,3,0
0,2,7,3,0
0,2,7,3,0
0,2,7,3,0
2,2,4,2,7
0,2,7,3,0
0,2,7,3,0
1,3,3,3,0
1,3,6,3,0
2,2,3,2,7
0,0,3,3,7
2,2,2,2,7
0,2,7,3,0
1,0,3,2,0
1,1,3,2,7
0,3,3,3,0
1,2,7,3,0
0,2,5,3,0
2,2,2,2,7
2,2,0,2,0
0,2,7,3,0
0,1,7,3,0
0,2,7,3,0
0,3,0,3,0
0,3,2,3,0
2,3,3,2,7
1,4,4,3,0
1,3,0,3,0
0,2,2,3,0
2,2,1,2,7
0,7,3,2,7
1,6,3,2,7
1,1,5,3,0
2,2,2,2,6
2,2,4,2,0
1,2,7,3,0
1,0,3,2,0
0,2,0,3,0
0,2,7,3,0
0,2,7,3,0
2,2,2,2,7
1,0,0,3,0
1,2,2,2,7
0,2,7,3,0
2,2,5,2,7
0,2,6,3,0
1,3,0,3,0
2,2,0,2,0
2,2,0,2,7
1,2,5,3,0
0,2,4,3,0
1,2,5,3,0
1,3,0,3,0
1,1,2,3,0
1,2,7,3,0
2,2,3,2,7
1,2,3,2,4
1,2,4,3,0
0,2,2,3,0
1,2,5,3,0
0,4,4,3,0
2,2,3,1,7
1,2,7,3,0
0,1,3,3,0
1,2,6,3,0
1,0,3,2,0
0,0,2,3,0
0,2,7,3,0
2,2,3,2,0
1,2,0,3,0
2,2,1,2,7
1,3,4,2,0
1,2,6,2,7
0,2,7,3,0
1,2,7,3,0
2,2,3,2,7
2,2,4,2,0
1,2,3,2,7
1,2,6,3,0
2,2,3,2,7
0,2,7,3,0
0,2,7,3,0
0,2,3,3,0
0,2,7,3,0
1,6,3,2,7
0,2,7,3,0
1,2,3,2,7
0,1,3,3,0
1,2,5,3,0
2,3,4,2,7
1,6,3,2,7
0,2,7,3,0
1,0,3,2,0
0,0,2,3,7
1,2,4,3,0
1,0,3,2,0
2,2,3,2,7
1,3,4,3,0
1,6,3,2,7
2,2,7,2,7
1,2,0,3,0
2,2,5,2,3
2,2,4,2,7
1,0,3,3,0
1,2,0,3,0
0,2,5,3,0
0,2,0,3,0
1,3,0,3,0
1,0,3,2,0
1,2,5,3,0
1,2,4,3,0
0,2,7,3,0
0,2,7,3,0
2,2,3,2,7
0,3,2,3,0
2,2,0,2,0
1,1,5,3,0
2,2,3,2,4
1,1,5,3,0
0,2,7,3,0
0,2,5,3,0
1,0,0,3,7
1,3,6,3,0
1,2,6,3,0
0,2,7,3,0
2,2,2,2,3
1,6,3,2,7
