member_0,member_1,member_2,member_3,member_4
2,2,7,5,2
1,2,4,0,1
1,2,7,0,1
2,2,7,4,2
2,5,4,5,1
7,5,4,4,1
1,2,7,7,1
0,2,5,7,1
1,2,7,0,1
0,5,4,0,1
0,5,0,0,1
0,5,5,0,1
2,2,3,7,2
7,2,7,4,2
7,5,4,4,2
1,2,4,7,1
0,5,4,0,1
0,2,4,0,1
0,2,5,0,1
0,5,0,0,1
2,1,7,4,2
0,5,4,0,1
7,2,7,7,2
0,5,5,7,1
0,2,4,0,1
0,2,4,0,1
0,2,4,0,1
0,2,4,0,1
7,2,5,4,2
2,2,7,4,2
2,5,7,4,2
0,2,7,0,1
7,5,7,6,1
7,5,4,4,2
0,5,0,1,1
7,2,7,7,1
0,2,4,0,1
7,5,0,7,1
0,5,4,0,1
1,2,7,0,1
0,2,5,7,1
7,2,5,6,1
2,2,4,7,2
2,5,4,4,2
1,5,4,0,1
0,5,4,0,1
0,5,0,0,1
2,2,7,5,2
7,2,5,6,1
0,2,4,7,1
1,5,7,5,1
7,5,0,7,1
2,2,4,7,1
1,5,5,0,1
1,5,7,4,2
0,2,5,0,1
2,1,4,7,2
0,2,4,1,1
0,2,5,7,1
0,5,4,0,1
7,5,4,4,1
2,2,7,4,2
0,2,4,0,1
0,5,5,7,1
2,2,7,4,2
1,2,5,5,2
0,2,0,7,1
1,2,0,7,1
7,5,4,4,2
0,2,5,7,1
1,2,7,0,1
0,2,5,7,1
1,2,7,0,1
0,5,5,7,1
0,5,4,0,1
1,5,4,4,2
1,5,0,7,1
7,2,5,7,1
7,2,7,4,2
2,2,7,4,2
7,2,7,5,2
7,5,4,4,2
2,5,7,4,2
2,2,7,4,2
0,5,4,0,1
0,2,4,0,1
0,2,7,7,1
0,5,4,0,1
2,2,7,4,2
0,5,0,0,1
1,2,7,0,1
1,2,4,0,1
0,5,6,7,1
2,5,4,4,2
0,5,5,0,1
2,2,4,7,1
0,2,4,0,1
1,5,3,0,1
1,5,4,0,1
1,1,7,0,1
0,5,4,0,1
2,2,4,4,2
0,5,3,1,1
1,2,4,0,1
2,5,4,4,2
0,2,4,0,1
0,5,0,0,1
2,5,4,4,2
1,2,4,0,1
1,2,7,0,1
0,5,4,0,1
7,5,4,4,2
7,5,7,5,1
7,5,4,4,2
2,5,4,4,2
0,2,7,7,1
0,5,4,0,1
7,5,4,4,2
0,5,4,1,0
7,2,5,4,2
0,2,5,0,1
0,2,6,6,1
0,5,4,0,1
7,2,7,7,1
7,5,4,4,2
2,5,4,4,2
1,5,4,4,2
0,2,7,0,1
7,5,7,5,1
0,2,4,0,1
1,2,0,0,1
7,2,7,5,1
0,5,5,0,1
2,2,7,4,2
0,5,4,0,1
0,2,4,0,1
7,2,7,7,1
7,5,7,7,1
0,5,4,0,1
0,5,4,0,1
0,2,3,0,1
7,5,0,7,1
0,2,5,7,1
7,5,4,4,2
0,5,0,0,1
7,5,4,4,1
1,5,3,0,1
0,2,7,7,1
0,5,0,0,1
2,2,4,4,2
0,5,5,7,1
0,5,5,0,1
1,2,7,0,1
7,2,5,4,2
0,2,4,0,1
2,2,5,4,2
7,2,6,6,1
0,5,0,0,1
7,5,4,4,2
1,2,4,0,1
0,2,5,7,1
1,2,7,0,1
0,2,0,7,1
7,5,0,7,1
2,5,4,4,1
0,2,5,7,1
0,5,4,0,1
2,2,5,4,2
7,2,7,7,1
0,5,5,0,1
0,2,4,0,1
2,2,0,0,1
0,2,5,7,1
2,2,7,4,2
7,5,4,4,1
0,2,7,7,1
1,2,0,7,1
2,2,7,4,2
0,2,5,0,1
0,5,5,7,1
2,2,7,5,2
0,5,4,0,1
0,2,7,7,1
0,5,0,0,1
7,5,7,5,1
0,5,4,0,1
1,2,7,0,1
0,5,0,0,1
0,5,0,0,1
0,5,5,0,1
0,5,5,7,1
2,2,4,4,2
7,5,5,4,1
2,5,4,4,2
0,5,4,0,1
1,5,4,4,2
2,2,7,4,2
7,5,7,5,1
0,2,4,0,1
0,5,5,7,1
2,2,7,5,2
0,5,4,0,1
3,2,7,4,2
1,2,4,4,2
0,5,4,1,0
0,5,0,0,1
1,5,4,0,1
0,5,4,0,1
1,2,0,0,1
0,5,4,0,1
0,5,5,7,1
7,5,0,7,1
7,5,0,7,1
1,5,4,4,2
0,2,4,0,1
1,2,7,0,1
0,5,4,1,0
2,5,4,4,2
1,2,4,0,1
0,5,5,0,1
2,5,7,4,2
0,2,5,7,1
1,2,7,0,1
2,5,4,4,2
7,5,7,5,1
0,2,4,0,1
0,5,4,0,1
0,2,4,0,1
0,5,0,0,1
2,2,7,4,2
0,5,5,0,1
0,2,7,1,1
1,5,4,4,1
0,5,0,0,1
7,2,7,7,1
