member_0,member_1
-2248587.6546661747,inf
-45288789215741.945,-0.21685349238176865
-95809709587.50462,-1.6459457653941507
,-20.935692122199228
-1929890.7879753492,inf
-1466254311.1086285,-11.687441428652818
,-inf
,-inf
,
,
,-inf
-inf,-1.8980840454496164
,
,-inf
,-4.939682682700003
,-inf
,-inf
-inf,-0.6156753109564856
,-inf
,-inf
-251933870.24585092,-40.15277819903169
-inf,inf
,-inf
,-inf
605993730.7616429,inf
,
,inf
,-inf
inf,-1095.921482740737
-inf,
,-inf
,-inf
-446565.7419868724,inf
,
60561854.5619203,-1182.111532671439
,-7.34000012577264
,
inf,-723.609279341918
-inf,inf
inf,-1207.3742141460455
-45338109819.59245,-1.1183983878187949
,-inf
,-inf
-inf,inf
-inf,-926.3792128675851
,-inf
-inf,
,-inf
,inf
-4504592214.868145,-2.976003931117041
,
-inf,
,-inf
inf,-537.713261288436
-2027423768.1000097,-28.04726549900084
,-inf
,-6.203465422448948
,-inf
,-inf
inf,inf
inf,-932.2550227146158
,
inf,-471.2293739538382
,-inf
,-743.1521127078275
,-inf
-inf,inf
,-inf
inf,-1418.6515026820516
,-inf
-inf,-3.3395386044830144
,-0.39106716178535444
-inf,
,-inf
-inf,
,-inf
inf,-547.7530599507353
-inf,
,-inf
,-inf
,
,
inf,-880.1873869813687
,-inf
-inf,-0.1030537681501179
,-inf
,-inf
,-inf
-inf,inf
126839209.23131698,-1274.8680709190628
66812573.93480342,-931.594501172925
inf,inf
-115271797320.7366,-0.6554671387550575
-inf,
-inf,-0.9078941786202249
,
-2087382.9204844737,inf
,
-30196471147088.246,-0.272891782194641
,-inf
,
,
,-inf
353308598.5404017,-1184.435213046656
-inf,-20.63864796161138
,
inf,-763.1727031143114
,-inf
,
,-695.1522651911316
-inf,-6.190977179156039
,-inf
-3335317365278.193,-0.7850502821812246
-inf,
-7289008.605248951,inf
,-inf
inf,-454.5541465472233
-inf,
,inf
,-inf
,-inf
-7384027.915414662,inf
,-inf
inf,-1962.5691647473318
,
-260762.8334814324,-576.8593073357277
,-inf
,-771.8408904840971
,
,-inf
-inf,
-inf,-7.12601066958605
,
inf,-735.013269192089
,
,-inf
-inf,-0.5296312153636
,
-285444994746231.0,-0.2150350386868787
-inf,
,7.766330058476916
-2950207.4614944486,355.1210254909592
,-inf
-inf,-5.4832155777475995
,inf
-303449.88148535724,inf
-inf,-22.810191321789333
,-inf
-inf,inf
inf,-358.68508720903407
-inf,
-3215566.3156202217,inf
,-inf
,-inf
-inf,-1.3391812608355127
,-inf
,-757.6938967525318
,-inf
,
,-169.71036967551632
,-inf
,-inf
,-inf
,
,-inf
