member_0,member_1
-423.92,-12.431361867704283
-80.42,-11.5
,-34.5
-1036.0,-11.5
-490.03000000000003,-11.5
-189.17000000000002,-11.5
-11293.17,-11.5
-29.25,144.2207792207792
,-34.5
-2156.25,-11.5
-387.0,-11.5
-23034.08,-11.5
-1304.67,-3.5
,-34.5
,-34.5
-2432.25,-11.5
,-34.5
,-34.5
,-34.5
36.58,150.14529914529905
,-34.5
-2635.92,-11.5
,-34.5
-14.170000000000002,1.1713025210084047
-3623.17,-11.5
-16457.25,-11.5
-272.0,-11.5
,-34.5
,-34.5
-16.0,-23.983754512635397
,-34.5
,-34.5
,-34.5
,-34.5
,-34.5
-2330.75,-11.5
,-34.5
,-34.5
,-34.5
,-34.5
-864.25,-11.5
,-34.5
-100.0,-17.644329896907216
,-34.5
,-34.5
-36.25,755.75
,-34.5
-651.33,-11.5
,-34.5
-4481.42,-11.5
,-34.5
-417.33,-11.945441527446304
-653.42,-11.5
,-34.5
-764.42,-3.5
-6.280000000000001,-11.760256410256405
,-34.5
,-34.5
-35.33,1353.1666666666665
,-34.5
,-34.5
,-34.5
-22454.5,-11.5
-2322.83,-11.5
,-34.5
,-34.5
,-34.5
-1397.5,-11.5
-2866.17,-11.5
-2252.58,-11.5
-1160.17,-11.5
-158.42000000000002,-11.5
,-34.5
,-34.5
-24.67,68.48430463576157
-26.92,-18.943636363636372
,-34.5
-723.75,-11.5
-36260.17,-11.5
-1621.17,-11.5
-974.4200000000001,-11.5
,-34.5
,-34.5
,-34.5
,-34.5
,-34.5
,-34.5
-10.170000000000002,1172.6166666666668
-1536.75,-11.5
-3198.75,-11.5
-3149.08,-11.5
,-34.5
,-34.5
-45.58,-11.5
-4447.83,-11.5
69.75,-27.16434010152285
,-34.5
-27.58,15.034761904761915
-3084.83,-11.5
,-34.5
,-34.5
-2149.0,-3.5
,-34.5
,-34.5
,-34.5
,-34.5
,-34.5
-2021.92,-11.5
-27.58,35.418812691914
,-34.5
,-34.5
-11526.08,-11.5
,-34.5
-18.67,-11.5
,-34.5
,-34.5
,-34.5
,-34.5
-22376.33,-3.5
-681.17,-11.5
-35.92,-13.961072555205043
15.5,-25.510937500000004
,-34.5
-10.870000000000001,-29.58776173285198
-1373.92,-11.5
-85.67,-11.5
,-34.5
,-34.5
,-34.5
,-34.5
-17.83,-1.0351546391752566
-640.33,98.71333333333334
-341.25,-11.5
,-34.5
-1877.83,-11.5
27.295,53.95854545454547
-27.92,-34.5142774566474
-6006.83,-11.5
,-34.5
-22.42,10.714079422382675
,-34.5
,-34.5
-1008.17,-11.5
7.75,-20.986370558375633
,-34.5
-1053.5,-11.5
