member_0,member_1
,-inf
,-inf
,-inf
,-inf
,-inf
,-inf
-606.9999999999999,-57.0
,-inf
,-1.0
,-15.0
,-56.0
,-inf
-239.16666666666663,-126.0
-445.99999999999994,-62.0
,4.0
,16.0
,-62.0
,-inf
-431.66666666666663,9.0
,-inf
,-inf
,-inf
,-inf
,-inf
,-inf
,-inf
,-inf
,0.0
,-72.0
,-inf
,-inf
,-inf
,-inf
,-inf
,-inf
,-27.0
,-inf
,-inf
-308.3333333333333,4.0
,-inf
,-inf
-454.5,4.0
,-51.0
,-inf
,73.0
,-inf
,-inf
,-40.0
,-inf
,-inf
,
,-inf
-151.66666666666666,-inf
,-inf
,-56.0
-369.5,-65.0
,-192.0
,-inf
,-inf
,-inf
,-inf
-inf,20.0
,-inf
,-inf
,-inf
,-inf
,-32.0
,-inf
,-inf
,15.0
,-inf
,-inf
,-53.0
-413.0,36.0
,-inf
,-inf
,-inf
,-inf
,2.0
,-inf
,0.0
,-120.0
,-inf
-530.5,151.0
,-inf
-574.5,2.0
,-inf
,-inf
,-inf
,-12.0
,-inf
,
,32.0
,-inf
,-inf
,9.0
,-31.0
,-inf
,4.0
,-1.0
,-inf
-430.66666666666674,-62.0
,-58.0
,-25.0
inf,-62.0
,-inf
,-inf
,-inf
,20.0
,-71.0
,-inf
,-inf
,-inf
,-inf
,
,-inf
,-inf
-308.3333333333333,4.0
,-inf
,-inf
,-inf
inf,3.0
,-98.0
,16.0
,-inf
,-inf
,-inf
,-inf
,-inf
-349.66666666666674,5.0
,-inf
,18.0
,-inf
,-inf
,-inf
,-inf
,
,16.0
,-inf
inf,-58.0
,-inf
-inf,1.0
,-inf
,-inf
,-inf
,-inf
,-40.0
,-inf
,
,-inf
,-inf
-308.3333333333333,4.0
,-inf
,-62.0
,
,1.0
,-inf
inf,-4.0
,-inf
,-inf
,94.0
,
,
,-inf
,-81.0
,-inf
,14.0
-407.6666666666667,23.0
,-inf
,-inf
,
,-inf
,-inf
,-inf
,-56.0
,-inf
,-inf
-329.93333333333385,19.0
,-inf
,-inf
,16.0
-318.5,21.0
-333.66666666666663,20.0
,-29.0
-404.66666666666674,35.0
-527.5000000000002,152.0
