member_0,member_1
,
,-inf
,
,
,
inf,-inf
-3.0,
,
-4.0,
,-inf
,-inf
-4.0,
,
inf,-inf
-3.0,
,-inf
,
-2.0,
,-inf
,
inf,-inf
,
-2.0,
-3.0,464.0
,
,
,
,
,
,
,-inf
-3.0,
,
,
-2.0,
inf,-inf
,
,-inf
-3.0,
inf,-inf
inf,
,
,20.0
,-inf
,
,
inf,-inf
,
-2.0,
,-inf
-3.0,218.0
-3.0,-inf
-1.0,
,-inf
-2.0,
-2.0,-inf
,
-4.0,140.0
inf,-inf
,
-2.0,
,
1.0,-inf
,
,
,-inf
-3.0,
,-inf
-3.0,
,
inf,-inf
,
,
,
-1.8333333333333335,-14.0
,
inf,-inf
-4.0,
0.0,
-2.0,982.0
,
,-inf
inf,-inf
inf,-inf
,
,
,
,-inf
-3.0,270.0
,
-2.0,
,-inf
,
-3.0,
,-inf
,
-3.0,
,
-2.0,
-2.0,-208.0
,
,-inf
,
,
-3.0,145.0
,
,
-2.0,42.0
-1.0,38.0
0.0,
-2.0,128.0
,
,-inf
,
,
,
,
,-inf
-2.833333333333333,735.0
,
-3.0,137.0
-2.0,
-2.833333333333333,976.0
,-inf
-2.0,51.0
-0.8333333333333334,0.0
-3.0,583.0
,
,
1.0,-inf
,
,
-3.0,
-4.0,301.0
,
,
inf,-inf
-3.0,15.0
,
,
,
,
-3.0,
-2.833333333333333,631.0
-2.0,130.0
-2.833333333333333,-25.0
,
0.0,
,
,
-1.8333333333333335,-20.0
,-inf
inf,-inf
,-inf
-2.0,-176.0
,
-3.0,119.0
,-inf
,
,-inf
,
inf,
,
-3.0,13.0
,
-2.0,286.0
-1.8333333333333333,273.0
,-245.0
-3.0,
,-inf
,
,
,
-4.0,
,
,
,
,-inf
,-inf
-2.833333333333333,256.0
,-inf
,
,-inf
,
,-inf
,-inf
