member_0,member_1
0.0,-inf
0.0,-inf
-inf,45.0
,-189.0
-6.0,57.0
0.0,-inf
-inf,58.0
-inf,-inf
-10.0,116.0
0.0,-inf
4.0,-inf
0.0,-inf
0.0,-inf
0.0,-inf
-9.0,45.0
-5.0,-inf
-inf,-113.0
1.0,
-10.0,
-inf,-inf
,-193.0
0.0,-inf
-10.0,
4.0,-inf
-8.0,-34.0
,-160.0
1.0,-inf
1.0,
-inf,-inf
-10.0,-inf
0.0,-inf
-10.0,-inf
0.0,-inf
-15.0,158.66666666666669
0.0,-inf
4.0,-inf
,
,-172.0
0.0,-inf
-6.0,
0.0,-inf
0.0,-inf
-inf,-inf
4.0,-inf
0.0,-inf
0.0,-inf
0.0,-inf
-7.0,154.66666666666669
0.0,-inf
0.0,-inf
-8.0,
4.0,-inf
inf,-110.0
4.0,-inf
-inf,44.0
-inf,
4.0,-inf
0.0,-inf
4.0,-inf
5.0,-inf
,-176.0
-9.0,
0.0,-inf
,-160.0
0.0,-inf
0.0,-inf
,-194.0
-7.0,114.66666666666667
0.0,-inf
,
0.0,-inf
-inf,-130.0
-10.0,
0.0,-inf
-14.0,174.66666666666669
4.0,-inf
,-163.0
,-160.0
4.0,-inf
-9.0,116.0
0.0,-inf
0.0,-inf
,-161.0
-9.0,110.66666666666667
4.0,-inf
-inf,100.66666666666667
,-168.0
4.0,-inf
-6.0,-55.0
-inf,-146.0
,-128.0
-inf,105.66666666666667
-11.0,147.66666666666669
0.0,-inf
1.0,-inf
-inf,-inf
,-175.0
0.0,-inf
0.0,-inf
0.0,-inf
-inf,
0.0,-inf
,-160.0
-9.0,133.66666666666669
0.0,-inf
5.0,-inf
0.0,-inf
,-49.0
-10.0,112.0
,-115.0
,-186.0
5.0,-inf
,-207.0
0.0,-inf
-10.0,-inf
0.0,-inf
4.0,-inf
,-164.0
-inf,97.0
4.0,-inf
-7.0,147.66666666666669
0.0,-inf
-inf,
4.0,-inf
0.0,-inf
0.0,-inf
,-94.0
4.0,-inf
1.0,-inf
0.0,-inf
0.0,-inf
0.0,-inf
-inf,-67.0
0.0,-inf
0.0,-inf
0.0,-inf
4.0,-inf
0.0,-inf
0.0,-inf
-inf,73.0
,-161.0
0.0,-inf
-6.0,-192.0
-inf,
-inf,98.0
-9.0,
-5.0,
0.0,-inf
1.0,-inf
0.0,-inf
,-114.0
0.0,-inf
0.0,-inf
,-inf
,-102.0
-10.0,131.66666666666669
0.0,-inf
4.0,-inf
-9.0,-77.0
,-160.0
-10.0,
-10.0,
-inf,118.0
-inf,144.66666666666669
-inf,-inf
-9.0,
0.0,-inf
1.0,-inf
1.0,
0.0,-inf
0.0,-inf
,-233.0
,-189.0
0.0,-inf
4.0,-inf
0.0,-inf
-10.0,159.66666666666669
4.0,-inf
-inf,50.0
0.0,-inf
-10.0,
0.0,-inf
,-166.0
-inf,
4.0,-inf
0.0,-inf
