member_0,member_1
inf,46.0
,-50.0
,-71.0
,-28.0
,67.0
,-50.0
,-50.0
,-4.0
,66.0
,-29.0
,-50.0
-172.5,46.0
-inf,66.0
,-52.0
,-70.0
,20.0
,-29.0
,67.0
,44.0
,-50.0
,-50.0
,20.0
,-71.0
,49.0
,-48.0
,-48.0
,-50.0
,-50.0
,-68.0
,36.0
,39.0
,-42.0
,-48.0
,-50.0
,26.0
,-20.0
,-38.0
,-71.0
,-50.0
,36.0
,-32.0
,-7.0
,9.0
,-41.0
,-49.0
,-71.0
,36.0
,-50.0
,-1.0
,-20.0
,-20.0
,-70.0
,-41.0
,66.0
,28.0
,-20.0
,-50.0
,-48.0
,-50.0
,-43.0
,20.0
,12.0
,-48.0
-149.0,35.0
,-26.0
-inf,57.0
,-50.0
,-1.0
,35.0
,9.0
,-20.0
,-44.0
,-50.0
,-20.0
,-20.0
,-49.0
,-50.0
,72.0
,-50.0
,-50.0
,-70.0
,41.0
-inf,46.0
,-28.0
-155.5,6.0
,-68.0
,-50.0
,-15.0
,-50.0
,-48.0
,6.0
,-22.0
,48.0
,40.0
,72.0
,-71.0
,-50.0
,-50.0
,-8.0
,0.0
,53.0
,-50.0
,-50.0
,-30.0
,-44.0
,-50.0
,-51.0
,-41.0
,-50.0
,-25.0
,-1.0
,-47.0
,-21.0
,-20.0
,33.0
,-45.0
,-50.0
,-50.0
,-12.0
,-50.0
,-50.0
,-34.0
,-49.0
,0.0
,-70.0
,-50.0
,-34.0
,-71.0
,28.0
,-50.0
,-50.0
,78.0
,28.0
,-50.0
,-30.0
,0.0
,-50.0
,-25.0
,81.0
,-71.0
,-20.0
,-48.0
,-40.0
,32.0
,-49.0
,-20.0
,-52.0
,-50.0
,49.0
,-48.0
,20.0
-inf,25.0
,15.0
,35.0
,-38.0
,-50.0
,-34.0
,-50.0
,-1.0
,-5.0
,-41.0
-201.0,66.0
,20.0
,20.0
,-48.0
,-20.0
,-50.0
,-71.0
,-50.0
,50.0
,8.0
,-50.0
,-50.0
,-20.0
,29.0
,-68.0
,15.0
,-68.0
,-50.0
-inf,54.0
,18.0
,-64.0
,53.0
,-71.0
,-23.0
,-20.0
