member_0,member_1,member_2,member_3,member_4
0,1,3,1,7
0,1,3,1,7
0,1,3,1,7
0,1,3,1,7
4,1,3,1,7
0,1,3,1,7
0,1,3,1,7
0,1,3,1,7
0,1,3,1,7
4,1,3,1,7
4,1,3,1,7
0,1,3,1,7
0,1,3,1,7
0,1,2,1,7
0,1,3,1,7
4,1,3,1,7
1,1,3,1,7
0,1,3,1,7
0,1,3,1,7
0,1,3,1,7
1,1,3,1,7
0,1,3,1,7
0,1,3,1,7
0,1,3,1,7
0,1,3,1,7
0,1,3,1,7
4,1,3,1,7
0,1,3,1,7
0,1,3,1,7
4,1,3,1,7
0,1,3,1,7
0,1,3,1,7
0,1,3,1,7
0,1,3,1,7
4,1,3,1,7
1,1,3,1,7
0,1,3,1,7
1,1,3,1,7
0,1,3,1,7
4,1,3,1,7
4,1,3,1,7
0,1,3,1,7
1,1,3,1,7
0,1,3,1,7
0,1,3,1,7
0,1,3,1,7
0,1,3,1,7
1,1,3,1,7
4,1,3,1,7
0,1,3,1,7
0,1,3,1,7
0,1,3,1,7
4,1,3,1,7
0,1,3,1,7
4,1,3,1,7
0,1,3,1,7
0,1,3,1,7
0,1,3,1,7
4,1,3,1,7
4,1,3,1,7
4,1,3,1,7
0,1,3,1,7
0,1,3,1,7
0,1,3,1,7
0,1,3,1,7
0,1,3,1,7
4,1,3,1,7
0,1,3,1,7
0,1,3,1,7
4,1,3,1,7
4,1,3,1,7
0,1,3,1,7
6,1,3,1,7
4,1,3,1,7
0,1,3,1,7
6,1,3,1,7
4,1,3,1,7
0,1,3,1,7
4,1,3,1,7
0,1,3,1,7
0,1,3,1,7
4,1,3,1,7
4,1,3,1,7
0,1,3,1,7
0,1,3,1,7
4,1,3,1,7
4,1,3,1,7
0,1,3,1,7
0,1,3,1,7
0,1,3,1,7
0,1,3,1,7
0,1,3,1,7
0,1,3,1,7
0,1,3,1,7
0,1,3,1,7
4,1,3,1,7
0,1,3,1,7
0,1,3,1,7
0,1,3,1,7
0,1,3,1,7
1,1,3,1,7
4,1,3,1,7
4,1,3,1,7
0,1,3,1,7
0,1,3,1,7
0,1,3,1,7
0,1,3,1,7
4,1,3,1,7
4,1,3,1,7
0,1,3,1,7
0,1,3,1,7
0,1,3,1,7
0,1,3,1,7
4,1,3,1,7
4,1,3,1,7
0,1,3,1,7
0,1,3,1,7
0,1,3,1,7
0,1,3,1,7
1,1,3,1,7
1,1,3,1,7
0,1,3,1,7
1,1,3,1,7
1,1,3,1,7
0,1,3,1,7
0,1,3,1,7
1,1,3,1,7
0,1,3,1,7
1,1,3,1,7
1,1,3,1,7
0,1,3,1,7
0,1,3,1,7
0,1,3,1,7
4,1,3,1,7
4,1,3,1,7
0,1,3,1,7
4,1,3,1,7
0,1,3,1,7
0,1,3,1,7
0,1,3,1,7
0,1,3,1,7
0,1,3,1,7
0,1,3,1,7
0,1,3,1,7
1,1,3,1,7
1,1,3,1,7
4,1,3,1,7
4,1,3,1,7
0,1,3,1,7
0,1,3,1,7
0,1,3,1,7
0,1,3,1,7
1,1,3,1,7
0,1,3,1,7
0,1,3,1,7
4,1,3,1,7
0,1,3,1,7
4,1,3,1,7
0,1,3,1,7
0,1,3,1,7
0,1,3,1,7
0,1,3,1,7
4,1,3,1,7
0,1,3,1,7
0,1,3,1,7
4,1,3,1,7
0,1,3,1,7
0,1,3,1,7
1,1,3,1,7
4,1,3,1,7
0,1,3,1,7
0,1,3,1,7
0,1,3,1,7
0,1,3,1,7
1,1,3,1,7
0,1,3,1,7
0,1,3,1,7
0,1,3,1,7
0,1,3,1,7
4,1,2,1,7
4,1,3,1,7
1,1,3,1,7
0,1,3,1,7
0,1,3,1,7
0,1,3,1,7
6,1,3,1,7
0,1,3,1,7
0,1,3,1,7
0,1,3,1,7
1,1,3,1,7
1,1,3,1,7
0,1,3,1,7
0,1,3,1,7
0,1,3,1,7
0,1,3,1,7
0,1,3,1,7
0,1,3,1,7
0,1,3,1,7
4,1,3,1,7
0,1,3,1,7
0,1,3,1,7
0,1,3,1,7
0,1,3,1,7
0,1,3,1,7
4,1,3,1,7
0,1,3,1,7
0,1,3,1,7
0,1,3,1,7
0,1,3,1,7
6,1,3,1,7
0,1,3,1,7
0,1,3,1,7
0,1,3,1,7
4,1,3,1,7
0,1,3,1,7
0,1,3,1,7
0,1,3,1,7
0,1,3,1,7
0,1,3,1,7
0,1,3,1,7
1,1,3,1,7
0,1,3,1,7
0,1,3,1,7
0,1,3,1,7
1,1,3,1,7
0,1,3,1,7
0,1,3,1,7
0,1,3,1,7
0,1,3,1,7
4,1,3,1,7
1,1,3,1,7
0,1,3,1,7
0,1,3,1,7
0,1,3,1,7
0,1,3,1,7
