member_0,member_1,member_2,member_3,member_4
7,0,7,0,3
7,0,7,0,3
7,9,7,0,2
7,9,7,9,7
7,9,6,9,7
7,0,7,0,3
7,9,7,9,7
7,9,7,0,2
7,9,7,0,2
7,0,7,0,3
7,9,7,9,7
7,9,7,9,7
7,0,7,0,2
7,9,7,9,7
7,9,7,0,2
7,9,6,9,7
7,0,7,0,3
7,9,7,9,7
7,9,7,0,2
7,9,7,9,7
7,0,7,0,3
7,9,7,0,2
7,0,7,0,2
7,0,7,0,3
7,9,7,9,7
7,9,7,0,2
7,9,7,0,2
7,0,7,0,3
7,9,7,9,7
7,9,7,9,7
7,0,7,0,3
7,9,7,9,7
7,0,7,0,3
7,9,6,9,7
7,9,7,9,7
7,9,7,0,1
7,9,7,0,2
7,9,6,9,7
7,0,7,0,3
7,9,7,9,7
7,9,6,9,7
7,0,7,0,2
7,0,7,0,3
7,9,7,0,2
7,0,7,0,3
7,0,7,0,3
7,9,7,9,7
7,9,7,9,7
7,9,7,0,1
7,0,7,0,2
7,9,7,9,7
7,9,6,9,7
7,0,7,0,3
7,9,7,9,7
7,9,7,0,2
7,0,7,0,3
7,0,7,0,3
7,0,7,0,3
7,0,7,0,3
7,0,7,0,2
7,9,6,9,7
7,0,7,0,3
7,0,7,0,3
7,0,7,0,2
7,9,5,7,7
7,9,7,9,7
7,9,6,9,7
7,0,7,0,3
7,9,7,0,1
7,9,7,9,7
7,9,7,9,7
7,9,7,0,1
7,9,7,9,7
7,0,7,0,3
7,9,7,0,2
7,9,7,9,7
7,0,7,0,2
7,0,7,0,3
7,9,7,9,7
7,0,7,0,3
7,9,6,8,7
7,9,7,9,7
7,9,7,0,2
7,0,7,0,3
7,9,7,9,7
7,9,7,9,7
7,0,7,0,3
7,9,7,9,7
7,9,7,9,7
7,0,7,0,3
7,9,7,0,2
7,9,7,9,7
7,9,7,0,2
7,9,6,8,7
7,9,7,0,2
7,9,7,0,2
7,0,7,0,3
7,0,7,0,3
7,9,7,0,2
7,9,6,9,7
7,0,7,0,2
7,0,7,0,3
7,9,6,9,7
7,9,7,0,2
7,9,7,9,7
7,9,7,0,1
7,0,7,0,3
7,0,7,0,3
7,9,7,9,7
7,0,7,0,3
7,9,7,0,2
7,0,7,0,3
7,9,6,9,7
7,0,7,0,3
7,9,7,0,2
7,0,7,0,2
7,9,6,9,7
7,9,6,9,7
7,0,7,0,3
7,9,7,9,7
7,9,7,9,7
7,9,6,9,7
7,9,7,0,1
7,0,7,0,3
7,0,7,0,2
7,0,7,0,3
7,0,7,0,3
7,9,7,9,7
7,0,7,0,3
7,0,7,0,2
7,9,7,0,1
7,0,7,0,3
7,9,6,9,7
7,9,6,8,7
7,9,7,0,2
7,9,7,9,7
7,9,7,9,7
7,9,7,0,2
7,9,7,9,7
7,0,7,0,3
7,9,7,0,2
7,9,7,0,2
7,9,7,0,2
7,9,7,0,0
7,0,7,0,3
7,9,7,9,7
7,9,7,0,2
7,9,7,9,7
7,9,7,9,7
7,9,7,9,7
7,9,7,9,7
7,9,7,9,7
7,0,7,0,3
7,0,7,0,2
7,9,7,9,7
7,0,7,0,2
7,9,7,9,7
7,9,7,9,7
7,0,7,0,3
7,9,7,9,7
7,9,7,0,2
7,0,7,0,3
7,9,7,0,1
7,9,7,0,2
7,9,7,9,7
7,0,7,0,3
7,9,7,9,7
7,9,7,0,1
7,9,7,9,7
7,0,7,0,3
7,9,7,9,7
7,0,7,0,3
7,9,7,0,1
7,9,7,9,7
7,9,7,9,7
7,9,7,0,1
7,0,7,0,3
7,0,7,0,3
7,0,7,0,3
7,9,7,9,7
7,9,7,9,7
7,9,7,9,7
7,0,7,0,3
