member_0,member_1,member_2,member_3,member_4
0,7,5,7,1
0,9,5,7,1
0,6,5,7,1
0,4,5,7,1
7,0,1,8,6
7,1,1,8,6
0,7,5,7,1
7,0,1,8,6
7,0,1,8,6
7,1,1,8,6
0,7,5,7,1
0,9,5,7,1
7,0,1,8,6
7,0,1,8,6
7,0,1,8,6
7,0,1,8,6
0,9,5,7,1
0,9,5,7,1
7,0,1,8,6
7,0,1,8,6
3,4,5,6,1
7,0,1,8,6
0,9,5,7,1
7,0,1,8,6
0,6,5,7,1
0,6,5,7,1
7,0,1,8,6
7,0,1,8,6
0,9,5,7,1
0,5,5,7,1
7,1,1,8,6
7,1,1,8,6
0,5,5,7,1
7,0,1,8,6
7,0,1,8,6
0,4,5,7,1
7,0,1,8,6
0,9,5,7,1
0,9,5,7,1
7,0,1,8,6
7,2,1,9,6
7,0,1,8,6
0,9,5,7,1
0,9,5,7,1
7,1,1,8,6
0,9,5,7,1
0,8,5,7,1
7,0,1,8,6
7,0,1,8,6
0,7,5,7,1
0,6,5,7,1
0,9,5,7,1
2,4,5,6,1
7,0,1,8,6
0,6,5,7,1
0,5,5,7,1
0,9,5,7,1
7,0,1,8,6
7,0,1,8,6
0,6,5,7,1
7,0,1,8,6
0,9,5,7,1
0,8,5,7,1
7,0,1,8,6
0,7,5,7,1
0,5,5,7,1
7,0,1,8,6
0,9,5,7,1
0,9,5,7,1
7,0,1,8,6
7,0,1,8,6
7,0,1,8,6
0,9,5,7,1
7,0,1,8,6
0,9,5,7,1
0,6,5,7,1
7,1,1,8,6
7,2,1,9,6
0,9,5,7,1
7,0,1,8,6
7,0,1,8,6
0,9,5,7,1
0,9,5,7,1
7,0,1,8,6
0,7,5,7,1
7,0,1,8,6
0,9,5,7,1
0,6,5,7,1
7,0,1,8,6
0,4,5,7,1
3,4,5,6,1
0,9,5,7,1
7,0,1,8,6
7,0,1,8,6
7,0,1,8,6
7,2,1,8,6
7,0,1,8,6
1,4,5,7,1
7,0,1,8,6
0,9,5,7,1
0,9,5,7,1
0,9,5,7,1
7,1,1,8,6
7,0,1,8,6
7,0,1,8,6
7,0,1,8,6
0,9,5,7,1
7,0,1,8,6
0,8,5,7,1
7,0,1,8,6
7,0,1,8,6
0,8,5,7,1
7,1,1,8,6
7,0,1,8,6
0,9,5,7,1
7,0,1,8,6
7,0,1,8,6
7,0,1,8,6
7,0,1,8,6
7,2,1,9,6
7,1,1,8,6
0,7,5,7,1
7,1,1,8,6
7,0,1,8,6
7,0,1,8,6
7,1,1,8,6
0,9,5,7,1
7,0,1,8,6
2,4,5,6,1
7,0,1,8,6
7,0,1,8,6
7,0,1,8,6
0,4,5,7,1
0,9,5,7,1
0,9,5,7,1
0,9,5,7,1
7,0,1,8,6
7,0,1,8,6
7,1,1,8,6
7,1,1,8,6
7,0,1,8,6
7,2,1,8,6
7,0,1,8,6
7,0,1,8,6
7,0,1,8,6
7,0,1,8,6
0,9,5,7,1
0,9,5,7,1
0,8,5,7,1
3,4,5,6,1
7,0,1,8,6
0,9,5,7,1
3,4,5,6,1
0,9,5,7,1
7,0,1,8,6
7,0,1,8,6
7,0,1,8,6
0,5,5,7,1
0,9,5,7,1
7,0,1,8,6
7,0,1,8,6
1,4,5,7,1
7,1,1,8,6
7,0,1,8,6
7,1,1,8,6
7,0,1,8,6
0,9,5,7,1
0,5,5,7,1
7,0,1,8,6
7,0,1,8,6
7,0,1,8,6
0,5,5,7,1
0,9,5,7,1
0,9,5,7,1
7,0,1,8,6
7,0,1,8,6
7,0,1,8,6
0,6,5,7,1
0,6,5,7,1
7,0,1,8,6
0,5,5,7,1
0,9,5,7,1
7,0,1,8,6
7,0,1,8,6
7,0,1,8,6
7,0,1,8,6
7,0,1,8,6
0,5,5,7,1
7,0,1,8,6
0,5,5,7,1
0,6,5,7,1
7,0,1,8,6
0,9,5,7,1
7,0,1,8,6
7,1,1,8,6
0,5,5,7,1
0,7,5,7,1
7,0,1,8,6
0,6,5,7,1
7,1,1,8,6
0,9,5,7,1
0,9,5,7,1
7,0,1,8,6
7,0,1,8,6
0,9,5,7,1
0,9,5,7,1
0,4,5,7,1
7,1,1,8,6
7,0,1,8,6
0,7,5,7,1
7,0,1,8,6
0,7,5,7,1
0,9,5,7,1
0,9,5,7,1
7,0,1,8,6
7,0,1,8,6
7,0,1,8,6
7,0,1,8,6
0,8,5,7,1
0,5,5,7,1
7,2,1,8,6
7,0,1,8,6
0,9,5,7,1
0,6,5,7,1
0,9,5,7,1
7,0,1,8,6
4,3,5,6,1
0,9,5,7,1
0,5,5,7,1
7,2,1,9,6
0,9,5,7,1
7,0,1,8,6
7,0,1,8,6
7,0,1,8,6
7,0,1,8,6
0,6,5,7,1
0,4,5,7,1
7,0,1,8,6
0,4,5,7,1
7,1,1,8,6
0,9,5,7,1
7,2,1,9,6
3,4,5,6,1
2,4,5,6,1
0,9,5,7,1
7,0,1,8,6
0,5,5,7,1
7,1,1,8,6
0,7,5,7,1
7,0,1,8,6
0,6,5,7,1
7,0,1,8,6
7,0,1,8,6
0,9,5,7,1
0,9,5,7,1
0,6,5,7,1
7,0,1,8,6
0,5,5,7,1
7,0,1,8,6
0,9,5,7,1
7,0,1,8,6
0,9,5,7,1
7,0,1,8,6
7,0,1,8,6
0,7,5,7,1
7,0,1,8,6
7,0,1,8,6
