member_0,member_1,member_2,member_3,member_4
1,7,4,5,2
1,7,4,4,2
0,7,5,0,3
0,7,6,0,3
1,7,4,4,2
0,7,5,0,3
0,7,5,0,3
0,7,5,0,3
1,7,4,4,2
0,7,5,0,3
0,7,5,0,3
0,7,5,0,3
0,7,5,0,3
0,7,5,0,3
1,7,4,6,2
0,7,5,0,3
0,7,5,0,3
1,7,4,4,2
1,7,4,4,2
0,7,5,0,3
1,7,4,6,2
0,7,5,0,3
0,7,5,0,3
0,7,5,0,3
0,7,6,0,3
1,7,4,5,2
1,0,4,6,2
1,7,4,5,2
0,7,6,0,3
0,7,5,0,3
1,7,4,5,2
0,7,5,0,3
0,7,6,0,3
0,7,5,0,3
0,7,5,0,3
1,7,4,5,2
0,7,5,0,3
1,0,4,6,2
0,7,6,0,3
1,7,4,4,2
1,7,4,4,2
1,0,4,6,2
0,7,5,0,3
1,7,4,5,2
1,7,4,4,2
0,7,5,0,3
0,7,5,0,3
0,7,5,0,3
1,7,4,4,2
1,0,4,6,2
1,7,4,5,2
0,7,5,0,3
0,7,5,0,3
1,7,4,5,2
0,7,6,0,3
1,7,4,4,2
1,7,4,5,2
0,7,5,0,3
0,7,5,0,3
1,7,4,4,2
0,7,5,0,3
0,7,5,0,3
0,7,5,0,3
0,7,5,0,3
0,7,5,0,3
0,7,5,0,3
0,7,5,0,3
0,0,6,0,3
0,7,5,0,3
1,0,4,6,2
1,7,4,4,2
0,7,5,0,3
0,7,5,0,3
0,7,5,0,3
0,7,5,0,3
0,7,6,0,3
0,7,5,0,3
0,7,5,0,3
0,7,6,0,3
1,7,4,4,2
0,7,5,0,3
1,7,4,5,2
1,7,4,4,2
1,7,4,4,2
0,7,5,0,3
0,7,5,0,3
1,7,4,5,2
0,7,6,0,3
0,7,5,0,3
1,7,4,4,2
0,7,6,0,3
0,7,5,0,3
1,7,4,4,2
0,7,5,0,3
0,7,5,0,3
0,7,5,0,3
1,7,4,4,2
0,7,6,0,3
1,7,4,4,2
0,7,6,0,3
1,7,4,4,2
0,7,5,0,3
1,7,4,6,2
1,7,4,4,2
1,7,4,4,2
0,7,5,0,3
0,7,5,0,3
1,0,4,6,2
1,7,4,6,2
0,7,5,0,3
0,7,5,0,3
1,7,4,3,2
1,7,4,4,2
1,7,4,5,2
1,7,4,6,2
0,7,5,0,3
1,7,4,4,2
0,7,5,0,3
0,7,5,0,3
0,7,5,0,3
1,7,4,4,2
0,7,5,0,3
0,7,5,0,3
1,7,4,6,2
1,7,4,5,2
0,7,6,0,3
1,7,4,5,2
1,7,4,4,2
0,7,6,0,3
1,0,4,6,2
0,7,5,0,3
0,7,5,0,3
1,7,4,4,2
0,7,5,0,3
0,7,5,0,3
0,7,5,0,3
0,7,5,0,3
1,0,4,6,2
0,7,5,0,3
0,7,5,0,3
0,7,5,0,3
0,7,5,0,3
1,7,4,4,2
0,7,5,0,3
1,7,4,4,2
1,7,4,4,2
1,7,4,5,2
0,7,5,0,3
0,7,6,0,3
1,7,4,4,2
0,7,5,0,3
0,7,5,0,3
1,7,4,5,2
0,7,5,0,3
0,7,5,0,3
1,7,4,4,2
1,0,4,6,2
0,7,5,0,3
1,7,4,5,2
1,7,4,4,2
0,7,5,0,3
0,7,6,0,3
1,7,4,5,2
0,7,5,0,3
1,0,4,6,2
0,7,5,0,3
0,7,6,0,3
0,7,5,0,3
0,7,5,0,3
1,7,4,3,1
1,7,4,4,2
0,7,5,0,3
0,7,5,0,3
0,7,5,0,3
1,0,4,6,2
1,7,4,6,2
1,7,4,6,2
0,7,5,0,3
0,7,6,0,3
1,7,4,4,2
0,7,5,0,3
1,7,4,3,1
0,7,6,0,3
0,7,5,0,3
1,7,4,6,2
0,7,5,0,3
1,7,4,5,2
0,7,5,0,3
0,7,5,0,3
1,7,4,4,2
1,7,4,5,2
1,7,4,4,2
0,0,6,0,3
0,7,6,0,3
0,7,5,0,3
1,7,4,6,2
0,7,5,0,3
0,7,5,0,3
0,7,5,0,3
1,7,4,4,2
0,7,5,0,3
1,7,4,4,2
0,7,5,0,3
0,7,6,0,3
0,7,5,0,3
1,7,4,4,2
0,7,6,0,3
0,7,6,0,3
0,7,5,0,3
1,7,4,6,2
0,7,5,0,3
1,7,4,5,2
0,7,5,0,3
0,7,5,0,3
1,7,4,4,2
0,7,5,0,3
0,7,5,0,3
0,7,5,0,3
1,7,4,5,2
0,7,6,0,3
0,7,5,0,3
1,7,4,5,2
0,7,5,0,3
1,7,4,5,2
0,7,5,0,3
0,7,5,0,3
1,0,4,6,2
1,7,4,5,2
0,7,5,0,3
1,7,4,5,2
1,7,4,4,2
0,7,5,0,3
1,7,4,6,2
1,7,4,4,2
0,7,5,0,3
