member_0,member_1,member_2
-3.033690268065268,-1.98620126671046,-0.33570220083716273
12.4953216374269,-41.49153846153846,-6.122130733512971
-3.1113516113516115,-13.307319820175088,-0.43682497799300685
12.523809523809524,-37.122,-7.236501778208858
11.758620689655173,-41.99577777777777,-7.529849037273632
-3.028786045573704,-11.642993046557407,-0.31737410840359465
-3.1301772441395084,-13.784918653681695,-0.455665538486157
22.736694677871142,-22.46681481481482,-9.53099627006687
-3.9825739666165196,5.192114531508441,-0.7342277106237574
-2.9051652867442344,-19.962200949536882,-0.37383510452747604
9.880952380952378,-56.259822660098564,-4.887961204476775
-4.481171923415637,7.043206888709732,-0.9013587213477826
5.873440285204992,-100.36776200543638,-6.587936308976508
-3.218786909803244,-4.337774312260323,-0.2946180128399557
-3.4669453988491945,-7.1928901644430665,-0.4812940357298561
-4.330965909090909,2.5920959870941704,-0.6899388916320471
-3.434904069154544,-5.448882728559254,-0.42008463534537577
-4.03246270637575,2.940985291224496,-0.7008140526832223
-4.41008991008991,4.567462910693678,-0.9690601520891837
9.911654135338344,-54.67293085655319,-5.329359256250344
-4.591066191872643,7.003771626780828,-0.9175920032667252
-3.3600414078674947,-1.3719156269248063,-0.392737775677044
20.806457065584855,-20.38568627450981,-14.557364871852267
-2.9747222222222223,-16.978781391184338,-0.3791020903266012
-4.702176272348204,6.24547086766004,-0.9688682263234144
-6.738026124818578,2.2430733733271784,-1.700249678049013
-4.068414642882728,7.940772624040766,-0.7922422808394924
12.523809523809524,-38.13611764705881,-7.064414506805893
-2.839636752136752,-20.135087144109377,-0.2882394468534774
11.470588235294118,-72.92737411095307,-2.608481933422296
-3.711564912703433,2.6612227623063296,-0.4739466259824849
8.20625528317836,-47.36062937062936,-10.139417087015
8.142043142043141,-53.53232411067192,-7.622858822737895
15.398706896551728,-28.01299999999997,-9.84275692752457
-2.9615123859191654,-13.93220827263384,-0.3280000889250005
-3.3533995416348357,-1.9416562384983451,-0.3890678571471563
12.990384615384615,-29.599597858815677,-10.83293361866552
-4.065107212475634,-0.5338071452144284,-0.6060540430139001
-5.648530883825002,3.157119965815619,-1.219940223509573
-4.128205128205128,4.285414078674948,-0.7128950307572794
-4.1290760869565215,6.07591589921851,-0.7131143363529386
-3.9653417818740406,4.511191529697923,-0.6305489097661482
-3.8495244492781437,5.117022225536911,-0.6478793938740002
12.701612903225806,-55.89947562296856,-3.026750287145159
-4.201572445787033,6.925899136903525,-0.7420984342216203
-3.150750790305585,-14.09000470472893,-0.47899698607630853
-2.9044984745827698,-14.24627893228567,-0.3158325711961714
10.091736694677868,-31.19026585179529,-15.737913410394324
-5.1705345093503,6.50401596901205,-1.045798957849743
-3.402523016375009,-5.422084048058414,-0.5365935990423591
9.942176870748296,-52.98449607535325,-5.840935416022886
9.627819548872179,-45.865735581189,-7.157717054997791
12.990384615384615,-29.599597858815677,-10.83293361866552
-3.056717532487406,-8.994787133199065,-0.32888437345332516
-3.6817226890756305,-1.7359677419354849,-0.5902735189500796
14.403176229508201,-31.15464041095888,-9.891612147251244
16.47115384615385,-20.611470588235285,-17.42409434454
-5.079702188979621,6.992680507446214,-1.1509604532709579
-4.078095238095239,5.6993169766521525,-0.8738520929453878
-3.5231610670833797,-1.8987272664764339,-0.46473350888944576
-4.8606336143005695,4.027301778491007,-1.0378945752241924
-4.57339466089466,5.3494741343086405,-0.8417382195550109
