member_0,member_1,member_2
-859.3269804115312,-0.7056944453167031,39.909986448760584
-339.16391045634646,2.127597402597402,-31.671207827260464
30.692661333333326,-35.07399891774891,-161.08551470588236
31.415296000000016,-29.034126199887083,-395.2056565656566
-1298.9742488535396,-0.6955895306887501,230.67121622852554
-2407.7577433459883,-0.8032816712097373,300.8337595907928
20.655554103168367,-22.418870428012312,-295.75219814241484
-1301.1134843762284,-0.3695302270368489,-15.445480116227818
-2122.8922768370944,-0.5302553383439366,-6.657768759018749
-565.7822301028953,0.47501504576446285,-20.94141896887814
-766.8055690899274,0.1401863140928874,-16.48736536300964
-277.3984592456723,1.9203279887274403,-28.541077441077437
-1638.200903638019,-0.885586925346585,385.1306556012046
-386.7880285105519,0.880041402204035,-24.12370129870129
-3103.291794591147,-0.8562489301823565,320.81014762912037
-3400.5281648003074,-0.8618230132033893,303.4018464961067
-371.57958935162907,-0.4257043277837451,-8.014126626062112
-371.7293499305299,-0.25911722471885834,-15.486232465010145
26.81101582491582,-47.14020865375145,-140.28483729833198
-1655.5261113548622,-0.42637054821928766,-10.581202956989248
-816.5549923837631,-0.2721746641119541,-23.46427467764947
-1876.399507482625,-0.8390465478902684,394.6024515835044
17.230471264367818,-13.350054525627048,-675.7708333333331
-1843.2655882263248,-0.891854274220458,348.7284204527526
-1298.9742488535396,-0.6955895306887501,230.67121622852554
-1303.9291435789469,-0.6265163878874485,209.12967140139557
-976.7042323649971,-0.39025039255160066,-19.82303812299136
16.35483739300562,-14.907400251499828,-326.65486603208177
-689.8144293945412,0.4141494996159687,-10.816259452048936
-2669.3703853638963,-0.9069512679594123,473.0572508224416
-213.84022119815677,0.7578125,-28.849883449883453
14.640491660776327,-10.300391874570753,-713.0363944139265
4.255762828019957,-9.200151766164257,-358.68718137254905
-1855.7472870329425,-0.6733799949255732,192.45649122807015
-907.2169461486953,-0.2009702118114135,-19.004525890167685
-1065.1874755555557,-0.6364052818625572,-6.32110136452241
-686.6449381255032,-0.5789008834830937,-9.233549783549783
15.51133913043478,-14.57717803030303,-329.3066666666667
-498.0723749492902,0.8167426171386611,-33.992023929555685
-1577.3355938372517,-0.5190356188478842,-16.733064516129048
-863.9331937694366,-0.1581951688737786,-16.887365363009643
-1835.914402828387,-0.9338172324195024,452.7748346403
68.14349319800567,-105.73639075285975,-199.47618109748544
-1002.6289355130782,0.19395081041887363,-17.2308608058608
-4582.00479407732,-0.8428495493954162,279.59378987158243
37.316800000000015,-60.91032776747065,-350.9440322580645
36.246568803333254,-34.16868299694556,-264.3101547987616
-4226.013585604104,-0.808324037273667,255.47633079480863
23.719654091300605,-24.47921927391647,-279.7096976781255
46.09073725490195,-95.48302469135803,-93.14344322344323
-1732.02492014652,-0.6057994851258581,188.6178494623656
-1540.3744935064926,-0.6528186826513289,226.86898501992303
-1574.0061579542275,-0.9544975948050092,597.4472657918699
-959.0179047963796,-0.5452251089490894,-14.812975949000299
-2289.384015384616,-0.8257091564613688,277.9277093596059
-2078.895909943715,-0.7622429653679654,243.33333333333331
-1237.4423292639353,-0.3749260168710403,-14.136651053864178
-2239.831162689463,-0.5916399792552803,173.3122109544352
-2408.0690373119287,-0.8733317965553886,386.20998604792237
26.229953969784635,-44.16645663879024,-117.59721670486375
27.014474318120456,-26.43670598911072,-322.9229943899018
32.4220651851852,-38.73130605027157,-308.71271260997077
-1339.5280381944444,-0.2515306122448979,-8.994444444444447
24.55218014888338,-20.868432909795434,-399.72087912087915
-242.27842780748662,4.582221418142721,-21.22023172905525
-4530.020320873868,-0.8861640385706182,406.51403813415055
-2581.279061149786,-0.9279405671826721,439.15513215623326
27.036137764550265,-33.728842840301496,-199.87618109748544
28.92195334987594,-27.256020974330834,-388.16647624434387
-130.33333333333337,3.9821428571428568,-21.7
-6358.46760566312,-0.9026595670342263,325.0179167931823
28.259872130480847,-71.70105156258296,-604.8899224806199
-482.66666433566445,0.3108818845142407,-14.407342657342653
-2679.014214683343,-0.7937954494864302,294.325779635309
-1784.1055760202698,-0.8302708270100327,371.21288220551384
-3498.238752028285,-0.8409062422475377,254.34936334535982
-2562.770173426574,-0.8592046272209,379.4021991341991
24.481748875821523,-24.870354729729733,-322.49081632653065
13.468356263616561,-12.89425169724837,-403.4563017429194
-1764.51873404394,-0.6406075828644311,193.16608923884516
27.89262978723405,-26.682489345280057,-362.16092352092363
-721.6219640407592,0.7805645134127608,-16.234873603894638
-6208.146484526508,-0.9037180097374734,326.658896434635
39.71779712540753,-42.80990802125801,-243.2604718810601
49.43695553128414,-73.26947535771068,-509.56305418719217
26.396821047008554,-21.845229877920225,-438.93560097410847
-988.118656716418,-0.6907213184931507,263.6462121212121
-1149.0056857968016,-0.358804163126593,-14.859740259740269
-727.2934679522455,0.08732086466027056,-17.389067766603088
-4267.116104542762,-0.869072272805905,321.44308911327954
14.640491660776327,-10.300391874570753,-713.0363944139265
47.44524166666665,-61.35137701804367,-238.3629304029304
38.78334930083144,-50.01858222422741,-173.96208877995642
-2281.8616976491858,-0.4157973174366617,-6.3909313725490104
-1583.4195237595168,-0.6119288530402369,-11.33173821074656
-1937.512171650704,-0.7693355099920933,304.4561921877591
35.62384615384615,-40.07991649927133,-422.66493506493504
-954.6637402690816,-0.8394908874281105,363.9417422222223
43.87291698192519,-48.77585353785254,-178.80736844394877
-1950.178917647059,-0.7811134803411691,280.0444827586207
-1111.498301815042,-0.4222112851623352,-13.867068520675565
-583.7911482181821,0.11745356037151677,-19.785855810855818
26.45018232082384,-21.922439325595754,-430.7813744129937
54.72860193235431,-64.35439389908663,-237.95130565972673
38.25297582417584,-33.64815541601257,-507.5407287157287
