member_0,member_1,member_2
-39.45769482976041,inf,-40.63108828806814
27.28179196581196,-inf,-16.165705031747528
-94.07097386510752,inf,-51.63588095036855
137.16541799999996,-inf,-30.28254341588644
-135.45794548311076,-inf,7005.539347251902
-211.00260934426223,-inf,8929.161293958045
58.78053571428571,-inf,-27.22118669116936
129.55380337117302,-inf,-43.1463209535418
-76.59888791337431,inf,-40.03914966609209
-79.74264553888524,-inf,9178.93843516354
104.55691183574878,-inf,-26.824051704843825
-47.47854847160638,inf,-26.27582864222088
75.05327066942718,-inf,-34.07682403763497
-7.961904761904763,,-9.53125
-72.60845646258505,inf,-41.71293949580091
-82.90861111111109,-inf,6340.93543816338
-54.316520467836256,-inf,4448.779890086717
-31.618000884173306,inf,-28.674801736718884
-94.52705018939398,-inf,6041.950640836471
-85.38141025641028,-inf,6199.540038391829
-87.52206060606063,-inf,6381.611378293559
-100.51518334606573,-inf,6808.941209616232
-18.578889724310784,,-26.646255949887127
-93.92860750507096,-inf,4802.5813610845535
-60.07024844720496,inf,-24.268512428857633
-15.42993828009828,,-15.467669042669044
255.8304047619048,-inf,-25.064146219705393
200.7937325102881,-inf,-37.930968226549766
-76.32954399179161,-inf,9022.502797818659
-30.44059680440772,inf,-4.558870906582013
-134.98440525468257,-inf,7431.915433133182
-160.46667896307932,-inf,7165.540726961081
-165.60986666666668,-inf,7013.304384119749
155.0357406593407,-inf,-32.62461809954752
-40.46884227951534,inf,-29.347736029059003
109.496625,-inf,-26.1514992925863
-28.553496503496508,inf,-19.049090433242075
-168.21372108843534,-inf,6295.140651957387
-106.95973244147159,-inf,6192.425395233384
58.58055144032921,-inf,-40.13785433918442
28.103541330257585,-inf,-39.059961297142465
161.12467654320992,-inf,-31.230097164645418
-115.40615915801946,-inf,9835.324052658816
-70.99763144208038,inf,-48.049129824343346
147.79725333333332,-inf,-31.389034690799395
255.8304047619048,-inf,-25.064146219705393
114.57324223602481,-inf,-28.564342712665827
-48.141866666666644,inf,-25.292766356915692
-78.69673595583161,-inf,12018.234233989013
-18.685250398724083,inf,-15.930750629727989
15.689800000000004,-inf,-49.175912698412695
-99.10944080351541,inf,4377.930379912886
-54.36907314036724,-inf,2.158974691982186
-83.5469906945829,-inf,4747.3380966396
-137.4475444897193,-inf,7637.032169412335
112.33600000000001,-inf,-41.41880537634408
-71.46939282674774,inf,-53.220751675934196
-107.5365925925926,-inf,8331.791620700766
49.823375999999996,-inf,-36.78300591934887
83.2400602813853,-inf,-24.457342200328405
-103.4760893041867,-inf,8100.05731126269
-111.52372154851683,-inf,5654.533353760322
-61.53762711864408,inf,-48.26629433466354
-81.7845706479313,-inf,4748.495791587629
-42.01117863247865,inf,-49.2046528548977
-76.49105363984675,-inf,13.488746242263453
-11.387600000000004,,-9.83472793629727
116.04714893617026,-inf,-28.042780591415653
-21.68812027972028,inf,-13.730345984243499
-46.041531326867165,inf,-37.35534896231931
-17.766203703703706,inf,-34.520593898040886
-57.74830509259261,inf,-29.77534482758622
126.93566577777781,-inf,-29.897953529937443
60.12109999999998,-inf,-42.61139012278513
151.3198540305011,-inf,-31.598066188909375
-21.78314492798868,inf,-16.396896148971425
280.8698787878788,-inf,-48.573033442975756
-48.07632040133779,inf,-27.54444270917798
-109.21627684226671,-inf,6794.508148177844
-48.205000000000005,inf,-24.572341788172757
-64.38174684975621,-inf,4657.324120953469
-76.87238578987149,-inf,6043.85243956134
-52.159464362745105,-inf,10.41998913504795
-46.72118648652547,inf,-32.263190459877926
203.72308668076107,-inf,-25.448111087996672
-64.38174684975621,-inf,4657.324120953469
63.40713044662308,-inf,-43.691127904783286
-65.89074074074074,inf,-22.32699278037576
-41.59560036426273,inf,-27.318199572669883
-42.98483004312835,-inf,2926.61993396321
-82.42184605543709,-inf,11186.005144264558
110.6027972709552,-inf,-62.8298172317046
-37.41229039812649,-inf,40.48240147165045
228.5289087301587,-inf,-23.866802201329975
-15.096773036487322,,-19.621897376670525
-75.49749999999997,-inf,4180.8194904363145
93.23861111111111,-inf,-36.856179924212014
155.88886956521736,-inf,-37.479509236283434
91.42869294871797,-inf,-37.24481684981684
579.9053263888886,-inf,-41.903736885060496
81.04535185185185,-inf,-52.47871942427811
-51.380943589743566,inf,-35.38760138834536
-12.723115757575755,,-18.169967509625593
-127.99422741056624,-inf,6937.909220498849
118.07806153846153,-inf,-28.733298420143548
