member_0,member_1,member_2
-inf,-18.28285714285716,20.34900000000004
inf,-60.12788235294118,-96.62700000000001
-inf,-23.45020689655172,60.515999999999956
-inf,20.500000000000004,-38.76299999999999
inf,-45.3621212121212,-88.287
inf,-114.0752380952381,-116.30600000000001
inf,-61.76775000000001,-74.703
-inf,15.872307692307691,-5.665999999999963
-inf,18.74166666666667,-38.753
-inf,27.19185185185185,-29.69899999999999
inf,-79.64457894736842,-98.77499999999999
-inf,23.094153846153844,-32.47999999999999
-inf,-39.93885714285714,60.495999999999945
-inf,26.49375,-33.67699999999999
-inf,-45.31485714285714,60.495999999999945
-inf,-34.665428571428556,88.16099999999994
-inf,16.774814814814807,-20.53199999999998
inf,-42.374705882352934,-82.04100000000001
inf,-52.91142857142857,-90.50399999999999
-inf,16.034999999999997,-52.86
inf,-56.869333333333344,-78.69600000000001
-inf,20.049333333333337,-28.601999999999986
-inf,-3.7984444444444545,7.629000000000039
-inf,-25.950000000000017,37.63499999999999
inf,-50.385290322580644,-75.965
-inf,-38.842285714285694,30.990999999999993
-inf,-3.0181818181818123,31.799999999999983
-inf,-66.87466666666667,138.13599999999997
-inf,13.093103448275862,-16.275000000000006
inf,-49.795500000000004,-79.014
inf,-66.39705882352939,-89.325
-inf,-26.769749999999977,25.176999999999975
inf,-54.922,-71.46300000000001
inf,-56.319290322580656,-81.90500000000002
inf,-76.92121052631576,-111.35700000000001
-inf,-38.36374999999999,49.143000000000015
-inf,25.834999999999997,-35.59700000000001
-inf,25.011225806451606,-42.415999999999976
-inf,-27.37411764705883,33.98400000000003
-inf,-9.629999999999992,13.46499999999999
-inf,-2.928000000000007,56.47200000000002
-inf,24.05473913043477,-15.575999999999974
inf,-90.9357142857143,-103.103
-inf,12.93792592592593,-27.04100000000001
inf,-84.42713513513515,-103.72500000000001
-inf,23.26057142857142,-42.94999999999999
-inf,23.543333333333333,-31.47800000000002
-inf,22.909925925925926,-39.100999999999985
inf,-57.95247058823528,-84.50399999999999
-inf,-47.334242424242426,51.673
-inf,-43.91387096774191,46.81599999999995
inf,-73.20285714285716,-95.465
inf,-126.66599999999995,-120.51200000000001
-inf,17.98755172413793,-26.591999999999995
-inf,-24.96599999999999,14.518000000000033
inf,-72.5034871794872,-106.227
-inf,25.66062068965517,-23.54400000000002
inf,-74.56528571428572,-93.816
-inf,-32.823999999999984,79.972
-inf,0.5965000000000069,-1.158000000000004
inf,-56.319290322580656,-81.90500000000002
-inf,22.362857142857145,-12.76799999999999
-inf,23.0,-26.625
-inf,-66.70015151515152,91.74000000000001
inf,-59.157,-78.176
-inf,6.833333333333332,-5.535000000000011
inf,-66.77233333333331,-70.25899999999999
inf,-75.39764705882357,-94.13600000000001
-inf,18.69625,-31.775000000000006
-inf,6.426666666666673,-0.8900000000000006
-inf,17.375,-24.5
inf,-97.864,-86.24
-inf,-10.569230769230758,71.32599999999996
-inf,-14.125000000000007,19.25999999999999
-inf,13.540588235294116,-26.77499999999999
-inf,-18.786499999999997,72.24000000000001
-inf,-68.12571428571431,153.99300000000005
inf,-56.319290322580656,-81.90500000000002
-inf,-26.35,31.560000000000002
inf,-66.0250588235294,-97.965
-inf,25.198068965517233,-36.533000000000015
inf,-47.493548387096766,-79.28399999999999
-inf,-47.97999999999999,73.062
inf,-79.0457142857143,-92.103
-inf,-14.655612903225787,44.69499999999999
-inf,17.344285714285718,-19.014000000000017
-inf,-48.82525000000002,71.55900000000003
-inf,-28.03824242424243,51.673
inf,-68.48121212121211,-88.056
-inf,20.96457142857142,-3.826999999999967
-inf,16.268,-14.474000000000023
inf,-100.74595121951221,-106.625
inf,-77.77828571428572,-93.816
-inf,-35.96558620689652,110.94699999999996
-inf,-2.2760000000000087,5.539000000000035
-inf,12.529090909090918,-5.535000000000011
inf,-55.769333333333336,-80.66600000000001
inf,-66.16575,-80.613
-inf,25.018461538461544,-51.075
-inf,-52.34666666666665,73.28099999999995
-inf,13.212787878787871,-19.13699999999997
-inf,-17.052580645161264,-0.42900000000005
-inf,-23.001052631578965,83.97400000000005
-inf,-18.79035483870969,24.083999999999996
-inf,18.27544827586206,-51.32399999999998
