member_0,member_1,member_2
-inf,55.701249767441865,-10.953487179487178
-inf,32.83749999999999,-4.961956521739132
-inf,-292.5992115254238,31.162487179487183
823837.434858647,-160.24999999999997,-43.23149425287357
-inf,-275.8403034482758,27.11151020408163
-inf,-57.31919999999998,0.061111111111110894
-inf,-15.944533333333345,5.948307692307696
-inf,30.937499999999996,-12.68736111111111
-inf,1.087277777777793,-3.7019230769230784
-inf,-80.00077647058818,22.094103825136607
-inf,8.400000000000002,-23.551666666666666
-inf,29.287500000000005,-5.124999999999999
-inf,41.09666666666668,-2.551111111111112
984985.10642624,-205.47000000000006,-43.35224043715847
1827191.513759338,-270.3708333333332,-45.08948275862069
-inf,-118.03781538461539,23.25043678160919
1227591.3294959473,-171.27635999999998,-42.93520903954803
804007.5544587709,-134.93376000000004,-43.217056603773585
1258861.9890091345,-124.10833333333338,-44.23469696969697
-inf,45.54912,-15.95670588235294
433663.4425184088,-112.89813333333332,-43.27377777777778
489443.2228393811,-83.77466363636366,-44.487691823899375
-inf,-161.56156421052643,22.91158823529412
-inf,-39.66153882352936,3.061333333333336
-inf,-199.6112250000002,27.24848484848485
569030.2843296292,-160.35811999999999,-40.751080459770115
1133071.1345430878,-239.1567752941176,-41.84973015873016
875515.0818209063,-174.5333333333333,-43.27310734463277
-inf,-4.6621882352941,0.2984042553191486
-inf,37.95902608695653,-3.401851851851853
887056.4935834149,-161.69816,-43.37046913580247
-inf,57.96865454545455,-7.612285714285712
1258861.9890091345,-124.10833333333338,-44.23469696969697
-inf,-37.07059607843131,13.90617283950617
-inf,33.523178181818146,-9.587512820512817
893626.6891897486,-250.53583764705888,-40.82815300546448
-inf,42.16182857142857,-11.770539007092193
-inf,-126.01020603773574,24.059765432098764
-inf,-94.11746117647053,11.28633333333333
-inf,-113.42726528301874,13.57766666666666
-inf,58.70401255813954,-10.838506172839507
-inf,44.16348108108109,-21.533333333333335
714217.2787327447,-154.1629714285714,-43.23422222222222
-inf,-114.0,13.163120567375888
-inf,42.664454736842096,-18.702666666666666
406631.7490679612,-100.28973846153848,-43.3491572327044
-inf,-106.96199111111126,20.068071428571436
-inf,-5.662800000000004,5.616000000000005
-inf,-228.58151724137926,15.70365957446808
437905.2804458791,-146.71645714285714,-42.46927272727273
-inf,-361.14432622950784,34.129316384180775
-inf,47.309999999999995,-15.231999999999998
-inf,40.62851829787234,-5.667055555555557
552632.4510917522,-197.86000000000004,-41.164444444444456
668919.1463872135,-157.96093846153852,-43.235458333333334
-inf,24.629082222222234,-15.960578616352198
-inf,48.305843478260876,-6.486421768707487
-inf,53.091771428571455,-14.550468085106381
-inf,-79.08049655172407,9.184
-inf,-259.26988421052636,34.358333333333334
719966.6800142433,-176.5490742857143,-43.554758620689654
987071.1338693912,-271.45328,-43.827555555555556
800440.0627536695,-159.18166666666662,-43.29251461988304
1000275.3930932824,-109.37519999999999,-44.185878787878785
1365281.9058950816,-164.5380105263158,-43.23422222222223
219605.172959491,-51.581976923076915,-41.466272727272724
-inf,-26.111111111111093,0.21865853658536485
-inf,-253.2551067796612,25.567
-inf,32.0,-22.351851851851855
958370.879995227,-204.2016666666667,-43.412222222222226
-inf,41.57696727272727,-13.018046511627906
-inf,-147.69886363636365,21.17055555555556
698490.9811572364,-198.06506666666664,-43.599529411764706
-inf,42.93472851063829,-0.6265641025640974
1097924.663641716,-226.13297999999995,-43.59022222222222
-inf,-337.4936065573769,39.30357142857143
-inf,-430.5869122388061,36.91528205128206
-inf,-155.59999999999997,17.064000000000004
-inf,-69.9712000000001,11.756028368794327
542795.3121337317,-160.24999999999997,-40.71280423280424
-inf,-276.19273704918004,21.743256410256404
-inf,56.51132936170212,-11.024695652173914
-inf,-233.5866428571428,30.55709090909091
820865.2368309217,-328.18000000000006,-41.45777777777778
-inf,52.02,-19.493333333333336
-inf,-74.17676923076927,15.114465408805032
571874.6499675135,-148.0891176470588,-39.137711864406775
-inf,63.66753391304347,-8.723911949685537
-inf,-301.6014279365079,20.173500000000004
-inf,51.05161020408162,-1.1749999999999963
-inf,-94.11746117647053,11.28633333333333
-inf,61.0698243902439,-19.688652482269507
-inf,51.66055555555556,-4.6342592592592595
-inf,25.86196363636363,-23.923188405797102
-inf,31.327901538461543,-11.700056737588652
-inf,5.696426666666681,5.329469387755107
-inf,43.33999999999999,-9.865370370370364
819254.0316606826,-114.51260000000002,-42.81323809523809
569390.0650543391,-109.05954285714286,-42.994807017543856
438077.3272578744,-117.7448676923077,-43.57305660377359
640112.7475343895,-120.13333333333337,-43.22377358490566
-inf,36.574999999999996,-12.919305555555553
-inf,-81.0,10.836538461538462
-inf,-91.35048571428565,0.9591111111111037
-inf,-130.11202962962963,24.875777777777778
