member_0,member_1,member_2
-688.9580737254902,-1.7126684804703376,6.959999999999994
-0.21527544351073763,-18.495238095238097,-18.84
-23.250526315789475,8.991666666666667,-8.0
-0.31364149826597326,-12.640446704997789,-16.39
-0.1610181882238958,-39.586406186406194,-18.139999999999997
-366.754094649227,-0.8451921172509413,3.2099999999999937
-0.2543645438382282,-16.047209821428567,-18.64
-900.1905923544418,-1.499996289617608,5.660000000000004
-203.05311079508726,1.069615489874109,-3.1499999999999986
-306.5541404444444,-0.6504629629629637,-0.16000000000000014
-72.68628326083113,1.0,-2.4399999999999977
-125.43210973936901,1.551587301587301,-6.6399999999999935
-377.7777777777778,-1.434126984126984,3.1999999999999993
-199.83115116625305,-0.8864441609977316,7.359999999999999
-0.059162895927601704,-7.740909090909094,-19.950000000000003
-529.7200000000001,-0.958152958152958,8.0
-666.1356531232555,-1.7782667998659187,15.09
-278.24178074822305,-0.9491949707003466,-0.38999999999999346
-1468.3946280991736,-2.0096825396825397,12.3
-0.08706657807611942,-9.299217618081716,-20.61
-95.10285955142832,2.0540647982508435,-6.010000000000002
-56.16526122762147,7.988096509971509,-5.699999999999999
-38.22338364055299,17.44353527406243,-6.390000000000001
-0.16740823136818678,-37.68095238095239,-18.25
-960.4968707959572,-1.8070194541231124,5.959999999999994
-0.38458605664488027,-10.410389610389615,-17.139999999999997
-0.12002638174383319,-18.725,-18.44
-405.1396923076923,-1.2356920498084287,2.6100000000000065
-1360.098898973785,-1.4696162046908317,15.29
-20.96152927120669,17.435714285714287,-10.55
-52.075804444444444,2.6623931623931663,-7.790000000000001
-0.21757362937759483,-15.671428571428567,-17.439999999999998
-73.06433179723501,2.002590002590002,-8.099999999999998
-128.79833531510107,0.8582010582010584,-5.460000000000001
-0.2566356720202875,-12.476495726495724,-17.39
-37.10293815789474,10.170812520812518,-7.089999999999998
-0.21895238095238104,-19.391877353415822,-17.91
-678.3169960879796,-1.5687560558970999,1.5400000000000027
-148.35103490197443,0.6240379006336454,-1.909999999999993
-946.2078700584215,-0.8834438131313131,10.360000000000007
-160.39210105263155,2.240474655368274,-5.509999999999998
-0.1672367816091955,-12.723039215686278,-17.839999999999996
-796.6691666970848,-1.5405750295003773,3.7899999999999956
-0.3008700143016053,-16.274871794871792,-16.95
-0.10453683035714281,-15.98809523809524,-19.51
-148.65885416666666,0.3777777777777782,-0.8500000000000014
-596.9383056079407,-1.3163930976430986,2.66
-425.54834068027213,-0.9859746109746115,5.050000000000001
-0.15244333027328594,-17.597252747252746,-18.95
-0.18168325791855205,-6.4435606060606085,-18.04
-493.5940773789845,-1.4721762952699247,8.509999999999991
-0.44364795918367333,-18.271759010220546,-16.71
-9.920842105263166,11.97562582345191,-8.710000000000003
-0.3090476190476194,-17.522344322344324,-17.24
-22.313434838709682,11.386686686686684,-8.309999999999999
-156.0244082840237,0.43703703703703667,-1.6499999999999986
-302.0946389734668,-1.2768050839464253,0.7000000000000028
-0.14056531703590527,-17.815561450044214,-19.35
-912.531517310924,-2.2015161950538036,18.110000000000007
-0.14425318271472115,-15.829387626262626,-21.150000000000002
-657.69797606168,-1.4643685086544154,-0.29000000000000625
-377.94506997800585,-1.2456570347437212,3.710000000000001
-282.0661723261723,-0.4368899074781427,-1.1000000000000014
-155.5574270022247,0.31944444444444375,-3.25
-145.5778216209966,1.080314009661837,-2.84
-12.833333333333332,7.657142857142857,-7.75
-0.1285960512150989,-4.855555555555554,-18.009999999999998
-1226.3123570964012,-1.8881161236424395,7.190000000000001
-72.83222240512117,4.710317460317463,-4.960000000000001
-0.16740823136818678,-37.68095238095239,-18.25
-0.29160784313725496,-15.332967032967035,-17.04
-0.1536507936507938,-18.922988505747128,-19.24
-998.132184205827,-1.7428747834053655,8.910000000000004
-0.1557664351851852,-12.201972386587775,-19.009999999999998
-95.89507547114773,1.877722897669706,-2.1099999999999923
-0.1206320365984231,-18.235732009925563,-20.150000000000002
-828.7548149968494,-1.765577856486948,14.259999999999998
-236.475811097993,0.6688019522611128,-2.5099999999999945
-0.10718954248366006,-19.355782312925168,-19.64
-436.0833920708094,-1.1486842105263153,6.959999999999997
-153.83600146198836,7.926330532212885,-0.6899999999999942
-377.94506997800585,-1.2456570347437212,3.710000000000001
-130.76289891116926,2.0464712055621153,-7.039999999999999
-760.8661226020135,-1.3366750208855476,6.789999999999999
-0.04358476190476193,-21.991632505425603,-21.11
-608.5621365286852,-1.5986394557823127,6.859999999999992
-0.16740823136818678,-37.68095238095239,-18.25
-77.52758625068415,1.64234681307852,-5.690000000000001
-321.65315187739463,-0.4410774410774403,0.23999999999999488
-184.92678975749945,0.8245947315096256,-4.209999999999997
-0.10038095238095225,-17.38888888888889,-20.51
-863.0958477340171,-1.841181210239994,7.709999999999994
-104.83845320197041,1.031371406371405,-2.25
-0.043329966329966316,-13.951282051282051,-17.009999999999998
-86.56151361280146,1.9649909477495662,-4.859999999999999
-80.4949496239663,1.0400825228411437,-4.459999999999997
-138.73073684210522,9.599799919967985,-3.759999999999998
-0.07542857142857147,-22.394871794871797,-19.36
-0.3363678804855279,-24.5,-18.2
-177.8972171052631,-0.8980823098470156,1.3499999999999979
-152.65056782496777,0.13791491351098628,-4.340000000000003
-450.23401275563987,-0.902147206495032,5.449999999999996
-499.50155520157466,-1.3643738977072317,11.29
-0.3345469960388102,-45.77508417508418,-16.889999999999997
-687.8722059620598,-1.5602398394548262,7.510000000000005
