member_0,member_1
,
-102.0234468357313,
,
-2126.2014316983823,
397.23177478890227,inf
-63.563078178165235,inf
-19116.04568835291,inf
,
,-inf
-3046.2483858733863,
334.3630227513772,inf
-39938.41904938018,inf
,
,-inf
,
-4935.239696969697,
,-inf
,
,-inf
,
,-inf
-3770.701057813156,inf
,-inf
,
-5010.66985983213,inf
-32233.54375420517,inf
,inf
,
,-inf
,
,-inf
,-inf
,
,-inf
,-inf
-3130.0189088779307,inf
,
,-inf
,-inf
,
368.9464123711313,
,-inf
,
,-inf
,
,
,-inf
-1001.926837533567,inf
,-inf
-5754.465827653773,
,-inf
,
-1365.2000957847893,
,
,
,
,-inf
,
,
,-inf
,-inf
,-inf
-46928.16155099509,
-2087.2136829752226,inf
,-inf
,-inf
,
,inf
,
-1477.8980266308934,inf
851.6476925651918,inf
142.23602175175992,
,-inf
,-inf
,
,
,
,
-74407.75250114578,inf
-3273.466405993336,
-1498.4709031463112,
,-inf
,
,
,-inf
,-inf
,
,
-1480.6871516165,inf
-6720.258945221446,
-2056.6240995366493,inf
inf,
,-inf
-44.48850878027133,
-9098.029000356159,
,
,
,
,
,-inf
,-inf
,
,
,
,-inf
,-inf
,-inf
-4120.2712987224295,
,
,-inf
,
-16336.946319528182,
,-inf
-inf,
,-inf
,-inf
,
,
,
141.57172302406647,
,
,
,-inf
,
-2318.6927501761807,
-202.17289383057062,
,-inf
,
,-inf
,-inf
,
,
inf,
,
-2750.720019393134,inf
,
,
-12345.495439221466,
,-inf
,
,
,
741.1022723569256,inf
,
,-inf
-1713.3946215986398,
-659.5963757855411,inf
,-inf
314.3597530539944,
,-inf
,-inf
,
,-inf
,
,
,-inf
-50.67798789793318,
,-inf
,-inf
,
,
-2107.6308691325717,
-9566.37471491167,
-635.5278677224895,inf
,
-2208.483492131161,inf
,
-2126.6766773221625,
,
,
241.65495575700356,
338.326068289003,inf
138.1095702599231,
-425.4268003034547,inf
inf,
,
,
,
-5241.639015809195,
,
,-inf
-43.036396454880574,
,-inf
,
,
,
,
149.05052377751517,
-8657.150586512722,inf
,
-1632.7437091795227,
,-inf
,
,-inf
,
,
,-inf
298.9013678684221,
,
,-inf
-9438.233504082127,
,-inf
,-inf
,
-2871.9213320056347,
-62928.307389937094,inf
,
,-inf
,
,-inf
,
-4761.0842702821865,inf
,
,-inf
,
-1071.9658131922808,inf
,
256.66498664000574,inf
-203846.46301995308,inf
,-inf
,
-5336.022807247899,inf
,-inf
445.35687963705783,inf
-6045.94587463897,
,-inf
,-inf
-4662.674102256702,inf
,
,-inf
,
,-inf
-6463.285055449158,inf
,-inf
,
,-inf
,-inf
,
-2262.976157173999,
-208401.94344243722,
,-inf
1708.5922531133854,inf
-1481.9698019452978,inf
,-inf
,
,-inf
,-inf
-12686.728590766961,
,
-95.55277633388818,
-805.6032525558367,inf
,-inf
,-inf
,
,-inf
,
,
183.04709344877256,inf
,
,-inf
,
,
,
-44.596789089555536,
-4864.934738706175,inf
,
,-inf
,
,-inf
,
,
,
,-inf
-1032.8952625547795,inf
,
395.89341276033275,inf
,-inf
,
,
inf,
,-inf
-3889.52482057326,inf
,-inf
,-inf
-4547.388223631854,
,-inf
-12000.019001984461,inf
,-inf
-7827.1328430583435,inf
,
238.58685751059863,
,-inf
,
,
-771.9668179263032,inf
,-inf
,-inf
,
,-inf
,-inf
,-inf
,
inf,-inf
,-inf
,-inf
-5215.213706917564,
,
-2577.7942301805947,inf
,-inf
,-inf
-1386.5142773892774,inf
437.48206857535735,
580.8099538768262,inf
,-inf
,-inf
-4564.1754807692305,inf
,
,-inf
,-inf
,-inf
,inf
,
,-inf
,-inf
-45.06957163467653,
701.4580824036458,
,
,
,
,
,
-1032.9615384615386,inf
,-inf
,-inf
,
,
,-inf
,
,
-108.58626723913606,
,-inf
,
-139.81931329306872,inf
-50.88373535261065,
,
-456.12481630866404,
,-inf
,
,
,
,
,-inf
,
-3927.858664228491,
,
,-inf
805.7156330974763,inf
,-inf
,-inf
,-inf
-37.79722072183523,inf
,-inf
-1565.4231806364776,
-1711.0532096366621,
,-inf
446.0514045013777,
,
,
,
,-inf
,-inf
,-inf
,
,
,-inf
-28252.582669014206,
,-inf
,
,-inf
-18458.844668737052,inf
146.29893627914686,
1120.0832156868728,inf
,-inf
,-inf
,
140.33696507877255,
,-inf
,
-13116.211323489495,
,
,
-9447.409340461505,
169.98448289986254,
793.4156411976801,inf
,-inf
,-inf
,
-8003.077191256165,inf
,
,
,
,
297.1518087855297,
,-inf
-975.5536238716043,inf
-12115.796067953577,inf
,
73.05404339328165,
,
,
,
856.7207596460594,
,-inf
-12666.605188792688,
-2430.1354569804043,
,-inf
90.08585240920398,
,
,-inf
,-inf
,
,
,
,-inf
,
,
,-inf
,
-12803.714029300321,inf
,
,
,-inf
,
,-inf
,
-1809.9948084043774,inf
136.24932254454978,inf
-2435.9831074889667,
-559.0133114419368,inf
,
-49.73666157839958,
,-inf
,
108.3676327357241,inf
-3330.488535922536,inf
-1935.576388888889,
,-inf
,-inf
,
-311.67667754832274,
-61377.48266347243,
,
-2003.119838875846,inf
,
,-inf
148.40694329704831,inf
,-inf
,
,-inf
,
432.01034275582725,
,
-6610.104470904832,
,
,
,-inf
,-inf
378.19203124930016,inf
,
-3557.651835825084,inf
200.67077371607985,
,-inf
,
,
,-inf
,-inf
-15932.086191011667,inf
,
-3046.0794271361137,inf
,
,
,
-48.277868895524215,
