member_0,member_1,member_2,member_3,member_4,member_5,member_6,member_7
1.5911116883116883,-22.347959183673463,-6.065308888395368,-8.178771929824563,-109.38469312478966,-13.121082098765433,-0.9547929824561405,-9.466532549135982
-4.668689655172415,-14.149999999999999,-7.081490223450147,-7.454102564102564,-144.28006614825293,7.7607702702702674,-0.9150256410256411,-29.409280688276446
-3.055256235827664,-9.896563931695127,-5.367437549903235,-8.555806451612904,-76.38839820447023,-1.0604032258064517,-1.371851612903226,0.7855639594577272
3.05830977443609,-22.097959183673467,-6.4290125431296925,-8.386153846153846,-97.3517747754727,-11.314561290322583,-0.8951384615384614,-47.328512084437484
-2.4058889887640444,-3.9050511299078394,-1.4234551717108068,-8.025581395348837,225.72413797169446,-2.099277184160905,-0.9803953488372094,-71.16724123256961
-1.3283629751109394,-3.0185221186272573,-1.8764281423169984,-9.196153846153846,-89.97909944142987,-2.4701357466063345,-1.2932384615384613,-60.81517232224155
1.9513202202989774,-18.00744016649324,-2.331654562968249,-10.67235294117647,-135.74467836433962,-3.311694736842106,-1.6334882352941178,-36.64060826767045
2.88782,-25.950000000000003,-6.965233012908541,-8.935454545454547,-249.29086460611063,-10.4902734375,-0.9763636363636365,-56.334455015410505
-2.5164774281805746,-2.39643598615917,-1.4803773589209759,-8.904603174603174,-69.93739992364054,-2.2356349206349204,-1.2926507936507936,-50.74769911028103
-2.1177744444444446,0.46987654320987665,-2.6309812871129723,-11.712352941176471,-262.54564825508766,-3.545762457849382,-1.9905882352941173,-60.432832056194194
-2.5899544303797466,-3.027244031405223,-1.4262326069108304,-8.834603174603174,-38.44252830869906,-1.9756349206349206,-1.3137507936507937,-37.50300312638217
3.2188571428571424,-21.097959183673463,-2.611696799267053,-10.85,-142.06320422027582,-12.936713432835822,-1.5561,-62.77509178998764
-2.8852924358974366,-4.680578566732413,-4.307673398191152,-8.089135802469135,46.763155769476434,-1.743456790123457,-1.113283950617284,-33.684819136006396
-3.1209171717171715,-1.6799999999999997,-1.5106401779095626,-8.846901408450705,-85.40919657917848,-2.193816557883889,-1.244225352112676,-52.39430280443256
